time,府中,萬隆,頂溪,明德,新店,關渡,忠孝新生,忠孝復興,東門,後山埤,龍山寺,中山國小,頂埔,辛亥,大湖公園,大橋頭站,菜寮,永安市場,新莊,松江南京,市政府,景美,台北101/世貿,芝山,頭前庄,動物園,南港軟體園區,台北車站,劍潭,新北投,橋和,小南門,十四張,六張犁,大安森林公園,東湖,內湖,昆陽,中山,台電大樓,三民高中,台北小巨蛋,永寧,港墘,大坪林,新北產業園區,小碧潭,南京三民,信義安和,七張,三重國小,丹鳳,台北橋,景平,紅樹林,行天宮,國父紀念館,幸福,北門,忠義,大直,板新,文德,中正紀念堂,北投,蘆洲,麟光,台大醫院,唭哩岸,中原,BL板橋,松山機場,迴龍,南京復興,景安,象山,圓山,竹圍,古亭,秀朗橋,南勢角,大安,劍南路,科技大樓,徐匯中學,永春,善導寺,Y板橋,萬芳醫院,民權西路,輔大,忠孝敦化,南港展覽館,江子翠,新埔,先嗇宮,新店區公所,雙連,新埔民生,西湖,西門,萬芳社區,南港,石牌,葫洲,公館,海山,亞東醫院,中和,淡水,土城,奇岩,中山國中,復興崗,木柵,三和國中,三重,松山,士林
0,0,0,2,1,0,0,0,3,1,0,1,2,0,0,0,0,0,1,0,1,4,2,2,0,0,0,0,6,4,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,2,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,4,0,0,0,2,1,4,0,1,0,2,0,2,0,0,0,0,0,0,1,2,2,1,1,2,0,0,2,0,0,5,0,3,1,0,1,0,0,0,3,0,0,3,1,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,47,48,77,33,40,16,26,28,32,24,30,16,16,2,1,8,1,69,11,10,28,53,27,40,0,5,2,9,46,2,0,3,0,9,14,5,5,23,10,29,35,7,21,8,40,0,2,21,33,51,13,19,21,0,22,10,17,4,1,7,2,0,5,27,53,24,7,1,23,2,29,0,11,10,62,21,29,26,42,3,49,18,2,9,38,41,16,0,7,35,11,26,30,35,60,2,40,30,0,4,56,2,15,49,6,50,31,31,1,94,5,16,6,10,3,22,1,1,47
7,44,48,133,43,44,27,33,33,37,32,37,22,14,6,7,11,8,87,12,8,61,86,35,96,2,3,1,23,83,5,0,3,2,34,30,16,13,43,13,50,51,14,30,12,61,0,12,13,34,79,31,17,17,0,26,31,15,0,2,3,1,0,6,33,80,55,20,6,25,0,37,0,10,9,50,28,44,35,51,1,67,33,5,18,37,42,28,0,19,41,7,37,29,58,62,1,52,28,0,10,77,11,7,69,4,68,49,36,0,139,18,28,9,7,3,33,2,6,75
8,98,59,153,51,58,34,40,54,52,54,58,43,32,11,6,22,19,133,20,14,92,82,30,83,2,11,4,46,99,15,0,5,2,37,35,19,25,25,30,61,68,34,59,20,73,0,16,38,58,72,67,35,30,1,64,33,38,4,3,3,12,2,8,54,97,79,21,8,41,0,71,1,29,29,87,40,95,39,84,3,111,35,8,31,71,76,33,0,14,37,33,57,59,108,124,3,73,56,0,15,94,8,25,125,23,78,80,72,0,139,43,39,30,10,8,61,4,16,88
9,87,40,178,72,56,27,55,45,32,52,83,15,41,9,12,33,18,141,14,16,85,51,46,101,3,8,2,54,103,7,0,7,0,28,36,17,9,45,32,55,65,28,39,17,74,0,7,32,68,72,61,26,26,5,66,39,31,0,6,14,8,1,6,72,83,62,16,8,37,0,85,3,27,25,61,34,81,35,72,4,85,42,11,34,58,53,40,0,19,56,13,36,50,88,119,4,59,57,0,10,134,12,13,108,14,86,69,61,2,173,26,42,30,18,11,44,6,11,92
10,101,69,174,57,54,46,59,51,56,53,88,48,41,15,12,15,9,127,22,30,82,68,55,73,6,13,0,63,114,18,3,7,1,43,36,25,15,32,56,53,69,18,43,11,56,0,10,32,72,74,39,27,35,3,43,47,34,1,5,4,10,1,11,52,66,73,20,28,38,3,85,15,21,24,86,31,83,24,72,6,95,47,15,31,48,55,74,1,28,75,14,44,53,84,112,7,51,67,0,4,246,6,12,110,10,137,72,37,2,178,17,55,18,10,12,64,3,3,111
11,104,64,143,66,54,18,100,66,57,48,105,49,17,2,4,38,17,95,15,45,102,64,70,76,4,9,2,45,130,32,1,11,0,23,46,14,25,49,64,55,79,26,64,20,71,0,6,32,40,73,43,27,30,4,53,35,45,1,14,11,11,1,10,81,88,62,10,29,53,0,108,20,50,50,85,33,115,28,76,5,106,52,7,42,56,55,151,0,27,84,30,56,67,74,137,17,75,69,0,13,340,17,24,109,10,116,71,69,2,206,29,27,25,20,17,47,10,15,118
12,110,39,149,42,61,40,174,137,76,52,147,48,24,10,2,34,21,74,19,49,143,48,83,106,5,24,5,110,138,27,2,16,4,24,62,29,12,54,137,57,68,26,50,17,54,0,8,36,55,84,37,32,56,19,51,84,68,4,9,13,15,1,15,121,87,71,22,33,31,6,132,27,22,59,76,46,128,33,170,7,98,61,20,36,59,66,303,0,14,78,24,75,53,71,118,22,58,72,1,19,351,7,34,84,9,135,67,66,6,228,24,43,25,18,18,47,7,19,126
13,117,64,179,59,52,32,186,155,103,69,117,38,25,21,7,30,16,109,11,45,212,83,134,122,2,28,4,77,138,34,0,17,2,33,57,16,22,57,123,79,66,50,43,17,66,2,14,39,88,72,41,28,45,11,57,55,82,5,4,5,15,2,14,103,82,60,10,49,29,0,148,41,36,48,71,45,106,34,121,10,96,79,14,25,57,80,102,0,30,98,29,82,55,92,141,1,55,93,2,14,373,6,33,139,22,113,87,61,4,190,29,37,37,13,13,39,13,14,162
14,82,54,143,28,77,36,188,222,84,54,122,41,18,7,7,36,13,87,19,45,259,77,154,56,11,47,1,74,155,31,1,7,3,31,67,18,18,30,183,58,52,46,38,20,52,0,19,29,69,55,34,17,24,3,16,67,66,3,4,6,11,7,6,119,78,42,16,36,30,2,99,15,25,50,66,49,91,27,104,5,77,54,34,31,44,59,87,0,28,92,17,133,48,81,107,5,55,77,0,19,458,4,52,94,12,121,60,55,6,187,28,43,18,9,3,40,2,13,157
15,81,38,134,33,52,27,261,228,89,61,120,43,18,12,6,18,16,82,17,60,343,51,248,84,5,74,4,69,155,27,1,13,1,29,58,5,16,40,220,66,36,47,30,20,78,4,10,47,52,53,24,21,32,3,52,88,124,9,8,7,13,1,3,110,53,39,26,47,25,2,92,33,19,53,58,43,133,32,88,3,70,68,70,45,43,87,110,1,21,88,19,161,38,56,80,7,37,88,0,5,553,10,40,83,13,166,33,23,3,269,8,28,15,12,18,38,10,21,168
16,62,59,117,33,44,26,394,275,106,37,118,50,21,10,8,28,15,54,13,37,438,79,269,89,1,73,7,85,215,30,0,28,2,28,72,11,16,31,247,90,38,44,20,9,44,1,9,45,67,63,36,16,24,3,39,80,97,1,9,4,8,0,7,163,71,39,15,57,22,1,96,36,21,66,46,44,124,25,125,5,55,55,51,53,56,57,124,0,14,96,18,173,60,72,78,5,35,76,0,12,573,9,56,105,11,130,52,32,2,269,23,33,34,14,13,31,9,18,188
17,63,59,107,46,58,39,455,240,122,47,102,46,11,2,5,26,10,92,22,62,490,77,354,125,9,126,5,144,203,24,2,12,1,36,80,12,12,35,276,93,60,74,41,11,60,5,10,30,92,49,29,4,22,3,64,106,122,2,13,8,24,0,6,225,93,38,15,91,26,3,77,29,9,87,64,67,165,36,149,2,86,75,53,65,40,55,120,0,24,146,5,191,49,74,81,17,29,91,0,15,658,4,44,119,7,220,44,38,4,326,18,23,28,8,12,40,11,18,184
18,60,41,87,48,48,25,316,313,101,39,106,42,10,3,3,35,15,71,6,41,395,53,536,77,2,53,7,99,201,13,2,11,1,34,66,5,14,34,239,76,34,51,33,7,60,0,11,31,82,34,39,11,24,1,57,54,146,0,28,6,25,1,5,179,86,44,14,25,19,2,58,14,14,80,45,32,138,35,103,2,64,68,32,192,33,44,90,0,25,128,7,170,29,37,62,3,27,65,0,10,530,6,42,89,2,148,30,43,0,260,8,27,23,6,4,24,15,16,173
