time,府中,萬隆,頂溪,明德,新店,關渡,忠孝新生,忠孝復興,東門,後山埤,龍山寺,中山國小,頂埔,辛亥,大湖公園,大橋頭站,菜寮,永安市場,新莊,松江南京,市政府,景美,台北101/世貿,芝山,頭前庄,動物園,南港軟體園區,台北車站,劍潭,新北投,橋和,小南門,十四張,六張犁,大安森林公園,東湖,內湖,昆陽,中山,台電大樓,三民高中,台北小巨蛋,永寧,港墘,大坪林,新北產業園區,小碧潭,南京三民,信義安和,七張,三重國小,丹鳳,台北橋,景平,紅樹林,行天宮,國父紀念館,幸福,北門,忠義,大直,板新,文德,中正紀念堂,北投,蘆洲,麟光,台大醫院,唭哩岸,中原,BL板橋,松山機場,迴龍,南京復興,景安,象山,圓山,竹圍,古亭,秀朗橋,南勢角,大安,劍南路,科技大樓,徐匯中學,永春,善導寺,Y板橋,萬芳醫院,民權西路,輔大,忠孝敦化,南港展覽館,江子翠,新埔,先嗇宮,新店區公所,雙連,新埔民生,西湖,西門,萬芳社區,南港,石牌,葫洲,公館,海山,亞東醫院,中和,淡水,土城,奇岩,中山國中,復興崗,木柵,三和國中,三重,松山,士林
13,132,69,137,39,70,27,161,134,79,76,128,52,29,10,5,35,15,78,20,61,217,76,184,97,8,75,8,79,148,37,1,8,0,35,61,11,27,49,170,69,79,44,41,32,74,1,12,46,71,75,42,31,33,4,50,72,92,4,10,11,14,1,8,144,78,72,19,37,37,1,106,15,30,62,88,70,852,31,118,3,91,63,14,38,53,70,100,0,27,85,27,113,66,86,130,4,57,75,0,8,474,11,29,123,13,112,90,64,5,282,18,54,39,22,12,58,12,10,157
14,65,60,125,54,65,39,263,202,111,41,113,50,35,8,2,24,16,74,8,53,252,54,245,91,8,72,4,88,155,42,5,7,2,37,57,11,16,45,237,55,55,46,39,12,63,0,9,21,60,69,35,14,27,11,39,76,92,5,3,11,9,1,7,103,80,42,8,23,24,2,83,15,13,74,57,52,825,12,97,3,84,60,31,23,60,61,118,0,21,94,15,164,48,69,88,9,31,60,0,8,506,7,28,109,8,123,56,54,1,269,21,23,31,14,9,36,9,9,144
15,78,32,126,45,61,29,270,201,92,36,126,34,14,3,13,26,12,65,15,53,331,56,357,75,14,97,6,105,169,17,2,6,0,24,69,17,12,45,225,68,47,50,26,11,38,1,14,51,89,50,34,18,23,3,50,80,110,1,16,7,15,1,9,128,53,54,16,59,20,0,81,31,18,44,51,58,919,39,73,2,85,58,30,24,40,53,66,0,15,95,27,138,37,59,82,3,30,73,0,6,643,6,42,98,7,128,19,45,2,368,9,29,32,11,10,36,16,14,155
16,58,38,137,44,86,14,330,244,124,48,136,28,11,5,7,25,12,82,15,30,401,63,443,103,6,127,1,106,170,27,2,8,0,22,90,12,11,26,245,92,37,52,14,20,34,1,9,38,57,47,32,14,32,5,45,72,135,0,8,7,13,5,8,194,52,37,28,93,21,2,85,44,14,79,37,42,978,24,96,6,75,48,29,54,28,47,90,1,26,145,10,189,39,58,70,4,43,103,0,6,751,5,33,100,3,162,32,31,2,324,10,30,28,8,13,38,13,27,200
17,70,52,109,43,96,40,376,253,154,67,130,53,13,7,8,35,13,70,9,68,421,113,430,99,9,76,4,130,220,42,2,17,2,23,92,10,11,42,299,113,40,52,36,13,70,0,14,46,102,51,19,6,26,4,38,68,153,4,9,9,24,1,11,201,83,46,19,67,38,4,102,38,6,89,43,73,848,33,119,4,51,72,36,44,34,66,90,0,35,150,20,215,28,110,89,7,32,91,0,22,778,9,30,176,5,189,66,31,0,430,17,24,27,17,5,35,19,20,240
18,66,40,92,36,62,35,273,215,102,29,120,43,13,15,4,30,8,52,5,57,387,54,424,82,7,40,3,112,209,43,2,6,2,28,59,7,7,28,343,79,34,53,23,11,37,0,11,32,70,54,25,12,40,2,49,58,121,0,15,1,24,0,20,176,63,29,21,18,25,2,76,26,11,64,33,63,417,28,103,2,31,62,31,51,35,37,92,0,25,100,11,194,34,43,62,2,41,105,0,11,759,5,23,87,11,135,44,23,6,364,13,28,23,19,12,18,4,16,151
19,29,33,91,31,39,28,223,228,66,38,83,40,9,6,8,25,17,60,13,57,309,51,232,69,1,20,0,90,169,33,0,12,0,28,44,2,3,15,271,77,23,103,13,5,50,0,8,37,56,23,19,15,24,4,36,67,79,0,16,4,8,0,5,101,50,27,11,18,9,1,55,22,6,47,27,69,278,23,82,3,42,46,17,29,27,33,109,0,20,70,9,129,29,37,29,2,27,106,0,9,675,5,11,66,1,116,17,13,3,281,9,26,19,8,11,15,17,36,102
20,25,30,90,25,31,13,152,188,61,13,57,41,2,7,2,19,11,63,8,62,306,51,195,67,4,27,2,86,144,17,0,11,1,28,29,3,5,8,246,66,17,475,10,11,26,0,6,32,64,27,31,7,26,2,34,51,86,0,11,4,6,1,7,92,44,24,11,14,12,5,24,18,3,78,20,55,320,17,55,1,26,46,23,35,22,34,66,0,11,51,11,191,7,21,38,0,20,81,0,9,634,3,16,59,2,124,16,11,3,334,3,18,20,13,3,21,1,7,86
21,30,20,51,18,18,9,146,206,77,16,35,36,5,6,5,23,8,33,17,46,337,30,153,53,3,10,2,45,93,8,0,4,0,22,23,1,4,3,255,45,18,62,12,9,24,0,2,24,56,22,16,1,18,1,34,38,62,1,10,3,11,2,2,44,36,14,4,9,7,0,26,23,3,50,24,28,293,6,46,1,18,35,37,22,20,37,45,0,5,44,6,191,9,22,9,1,11,72,0,5,386,3,19,36,2,93,13,19,0,205,3,9,19,3,2,18,4,31,63
22,11,12,28,11,8,4,49,90,28,12,23,22,5,0,2,13,4,20,36,23,215,22,113,42,1,2,1,45,59,1,0,9,0,10,19,3,6,1,101,28,2,19,9,3,8,0,5,17,35,11,7,2,7,2,17,21,26,0,2,2,4,0,2,76,18,7,2,9,5,0,16,7,0,36,11,15,275,9,18,0,17,18,17,11,6,7,10,0,4,39,7,74,11,16,16,1,11,40,0,3,257,0,2,25,2,42,10,10,0,85,2,6,6,0,1,3,3,18,54
23,5,2,18,0,4,1,16,16,3,4,12,3,1,0,0,3,0,2,6,10,47,6,20,7,0,0,0,15,19,0,0,2,0,2,3,2,0,2,34,6,2,4,4,1,0,0,1,4,14,4,0,1,7,0,9,4,11,0,4,0,1,1,0,6,4,4,1,3,2,0,5,2,0,12,5,10,38,2,5,0,8,2,1,3,4,2,7,0,0,3,1,26,3,6,6,0,3,26,0,0,73,0,5,11,0,26,9,2,0,13,1,2,1,1,0,2,0,1,9
