time,府中,萬隆,頂溪,明德,新店,關渡,忠孝新生,忠孝復興,東門,後山埤,龍山寺,中山國小,頂埔,辛亥,大湖公園,大橋頭站,菜寮,永安市場,新莊,松江南京,市政府,景美,台北101/世貿,芝山,頭前庄,動物園,南港軟體園區,台北車站,劍潭,新北投,橋和,小南門,十四張,六張犁,大安森林公園,東湖,內湖,昆陽,中山,台電大樓,三民高中,台北小巨蛋,永寧,港墘,大坪林,新北產業園區,小碧潭,南京三民,信義安和,七張,三重國小,丹鳳,台北橋,景平,紅樹林,行天宮,國父紀念館,幸福,北門,忠義,大直,板新,文德,中正紀念堂,北投,蘆洲,麟光,台大醫院,唭哩岸,中原,BL板橋,松山機場,迴龍,南京復興,景安,象山,圓山,竹圍,古亭,秀朗橋,南勢角,大安,劍南路,科技大樓,徐匯中學,永春,善導寺,Y板橋,萬芳醫院,民權西路,輔大,忠孝敦化,南港展覽館,江子翠,新埔,先嗇宮,新店區公所,雙連,新埔民生,西湖,西門,萬芳社區,南港,石牌,葫洲,公館,海山,亞東醫院,中和,淡水,土城,奇岩,中山國中,復興崗,木柵,三和國中,三重,松山,士林
0,1,0,2,2,0,0,1,1,2,1,1,0,1,0,0,0,0,0,0,0,2,0,2,1,0,0,0,4,1,1,0,0,0,0,1,1,0,0,6,4,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,2,0,0,0,0,4,1,4,2,0,1,1,1,0,0,0,0,1,0,1,1,4,0,3,1,0,0,3,0,0,11,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,3,3
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,50,49,85,49,48,4,26,23,43,31,37,16,9,5,2,12,5,72,2,15,43,55,26,93,2,1,0,3,54,5,1,2,0,15,28,10,6,25,14,35,28,15,25,6,36,1,4,13,50,51,25,5,12,2,16,6,25,0,3,7,3,1,1,28,64,45,9,6,25,1,20,0,8,10,31,21,56,20,44,1,56,22,1,9,23,40,14,0,11,41,3,29,23,51,61,2,31,38,0,8,37,4,7,78,7,66,40,39,0,116,10,26,10,6,2,24,2,4,58
7,122,124,233,97,106,26,84,74,74,65,71,30,45,14,8,30,26,154,10,25,105,112,71,190,1,13,3,24,161,17,0,12,6,40,55,22,23,60,33,88,94,28,83,17,103,0,15,34,82,97,61,20,45,4,90,29,54,3,2,13,11,0,9,80,149,90,24,11,65,1,93,0,24,24,117,72,145,38,102,7,145,57,11,30,86,81,20,0,25,76,14,40,104,159,160,8,69,51,0,14,84,13,28,178,19,107,113,134,1,215,37,61,33,31,20,85,7,6,138
8,248,119,261,116,101,51,91,72,97,151,87,39,94,28,14,29,24,228,42,33,121,141,78,209,8,23,0,56,204,28,0,15,5,51,51,73,49,94,45,91,140,45,114,45,132,0,22,69,102,131,107,47,53,5,140,68,97,0,2,16,16,3,31,90,168,149,35,37,75,4,189,1,65,47,153,82,147,86,152,9,175,65,18,63,99,138,44,0,36,94,21,70,162,227,316,1,115,78,0,24,142,26,48,220,42,130,222,208,2,296,79,91,41,35,16,130,10,12,169
9,126,39,149,76,60,23,54,60,51,60,74,20,30,10,8,23,10,108,21,31,91,65,52,96,3,10,2,47,122,14,1,12,4,34,40,25,27,55,40,65,84,12,72,24,73,1,14,26,61,78,46,19,36,4,59,38,43,3,1,14,9,1,8,70,81,74,15,63,43,2,95,8,25,25,75,36,89,43,69,5,102,35,14,33,48,62,55,0,22,52,21,49,68,107,149,3,69,61,0,9,108,8,26,155,21,87,105,97,6,175,33,52,20,19,7,57,5,13,95
10,89,42,118,55,43,25,62,62,40,35,75,17,24,7,6,22,7,78,9,27,111,40,48,67,4,4,2,46,98,12,1,10,0,28,21,14,19,19,50,42,52,18,48,20,38,0,7,37,53,50,26,21,25,0,44,26,28,7,3,14,10,1,8,54,56,50,10,120,25,0,74,15,20,29,69,30,60,26,64,4,71,32,5,13,48,40,70,0,19,45,18,57,57,67,118,2,52,71,0,7,114,5,16,122,12,67,69,56,1,139,23,26,8,14,7,48,1,10,85
11,84,31,93,47,38,42,85,92,45,30,80,21,17,5,1,14,16,68,11,31,125,45,127,95,5,7,2,53,115,18,2,21,1,22,19,10,16,36,76,39,39,28,36,15,54,0,11,26,66,43,36,17,25,6,23,47,31,1,7,5,10,2,6,57,78,42,12,133,25,2,72,17,19,52,45,28,74,24,67,2,53,55,5,25,25,35,103,0,18,70,13,57,45,87,75,3,44,86,0,11,133,10,20,116,16,74,44,71,2,173,8,26,20,6,7,33,7,8,72
12,96,32,107,59,33,34,116,132,90,39,88,40,23,7,3,23,8,61,24,61,175,59,285,81,4,13,5,52,109,15,0,28,1,28,49,14,20,33,71,63,46,31,55,17,54,0,7,40,49,52,30,18,13,3,47,63,56,3,8,12,13,0,8,149,74,39,7,148,38,3,91,20,31,71,50,46,90,26,75,2,52,70,9,38,36,72,173,0,27,89,24,95,77,80,100,10,51,112,0,15,175,8,22,130,14,110,53,46,2,148,13,28,26,6,9,33,8,9,85
13,115,36,100,57,42,32,114,132,75,52,89,34,21,10,6,32,3,67,16,71,198,66,386,97,7,29,5,60,143,22,2,16,1,27,39,25,20,35,115,67,47,41,63,38,55,1,20,47,63,35,35,33,19,4,39,48,78,1,2,11,12,1,9,102,48,46,13,84,50,2,97,10,15,49,59,38,100,31,90,6,54,78,20,37,45,62,79,0,24,78,20,113,93,87,106,4,35,74,0,16,180,9,39,147,19,95,65,60,2,139,29,26,26,12,6,28,8,9,108
14,61,28,89,46,30,36,114,173,77,35,116,37,8,11,3,24,10,63,5,67,193,25,397,57,4,26,7,39,110,23,2,14,2,20,32,8,11,29,110,52,26,36,29,26,53,0,18,31,74,42,29,9,29,0,36,70,73,0,5,17,8,1,5,72,32,31,14,113,16,4,43,35,12,60,45,47,59,14,70,2,35,75,16,23,26,48,89,0,22,49,16,139,71,51,84,7,36,82,0,11,239,3,38,141,7,117,40,46,3,117,8,28,27,7,5,25,6,9,105
15,53,24,71,43,31,28,135,198,78,44,87,21,10,10,5,16,18,50,7,71,256,50,539,61,3,45,7,53,131,23,0,29,0,17,58,6,17,37,179,60,31,55,18,33,40,0,3,38,77,33,18,5,18,2,31,60,65,0,12,18,11,0,6,120,35,24,2,143,14,2,44,19,11,68,32,38,92,18,87,2,33,67,16,40,27,61,86,0,15,77,13,122,58,39,44,5,20,97,0,30,315,2,16,152,4,125,34,24,3,135,13,15,22,12,3,22,2,8,120
16,48,29,75,58,18,28,188,195,89,27,87,32,2,3,5,20,11,42,9,109,336,44,666,84,10,59,6,70,125,21,3,44,1,28,58,13,11,56,202,86,33,28,27,31,52,0,10,57,80,38,28,5,16,2,23,92,111,2,4,20,14,2,16,166,52,28,15,161,23,0,68,17,12,94,35,53,98,20,127,0,38,148,16,46,29,54,172,1,18,95,14,166,74,52,52,6,27,131,0,19,343,6,34,149,5,151,35,32,1,123,6,17,32,5,8,21,3,9,131
17,81,32,89,65,36,51,354,261,209,44,127,65,23,8,4,43,17,74,11,218,566,72,795,169,8,79,12,87,206,36,1,81,1,50,108,26,20,75,249,163,42,91,33,40,90,1,11,71,189,67,39,16,38,3,39,148,181,2,8,18,26,2,19,452,77,41,14,208,24,3,94,23,11,213,53,116,138,27,253,2,67,231,23,95,41,57,239,0,35,202,21,261,135,66,98,18,56,219,0,52,485,9,49,219,15,269,39,63,1,158,27,29,57,10,9,38,11,17,181
18,73,42,117,74,37,105,343,357,194,57,124,82,27,5,3,26,19,73,12,291,676,94,914,168,10,49,42,142,204,25,4,45,1,55,119,15,18,131,291,121,36,207,30,87,135,3,6,104,350,66,27,16,52,8,35,194,276,6,9,30,7,3,11,330,77,38,18,145,22,8,87,31,24,311,57,173,146,18,212,4,47,254,51,99,55,91,266,0,30,252,19,414,272,104,102,41,54,205,0,148,428,6,47,220,19,218,34,42,3,99,19,77,108,24,5,26,7,43,177
19,28,23,56,31,18,88,178,247,107,22,48,36,22,6,3,23,10,31,7,117,457,21,365,83,2,12,20,60,131,19,1,32,1,44,48,6,12,51,210,74,6,78,25,72,82,1,2,57,179,29,12,7,13,3,22,108,101,1,14,22,14,1,4,145,23,14,9,40,8,2,51,40,6,152,23,124,72,17,98,0,21,134,39,61,14,57,124,0,22,128,9,254,88,24,49,14,15,136,0,109,319,7,32,98,5,120,33,28,1,136,11,37,53,6,8,21,8,17,75
20,22,23,52,12,3,19,146,193,85,20,46,28,4,1,1,21,9,31,3,52,348,27,225,49,2,14,13,45,84,7,2,5,0,23,26,3,5,20,222,52,8,36,8,25,31,0,1,19,108,16,12,3,8,1,21,28,74,0,6,6,7,2,2,108,24,9,6,27,7,0,27,16,5,81,8,59,31,3,79,0,24,79,34,21,10,24,85,0,11,70,9,175,41,29,19,5,12,102,0,23,285,1,14,52,7,99,7,17,1,103,3,14,26,3,3,10,3,14,62
21,12,13,37,14,8,20,98,225,77,11,31,27,2,3,0,16,4,23,6,77,287,25,154,53,2,3,6,29,94,1,0,11,0,12,46,2,4,10,265,54,11,35,8,15,30,0,5,20,76,16,9,2,13,3,18,49,99,1,5,5,7,0,6,78,28,12,2,11,3,2,26,18,0,58,9,32,31,6,73,0,18,69,22,26,12,29,69,1,7,53,5,201,24,20,19,5,13,69,0,13,298,2,13,43,4,102,0,9,0,67,3,10,20,3,1,8,2,12,52
22,16,7,20,7,3,17,56,124,40,10,22,19,0,0,0,5,2,8,5,23,196,12,117,34,1,0,2,22,34,4,0,7,0,13,14,4,5,8,118,21,11,11,5,10,8,0,1,7,44,10,4,0,8,0,9,29,57,0,3,1,4,0,0,88,15,1,4,14,5,0,17,3,1,41,6,29,23,5,42,0,9,45,13,15,5,24,29,0,9,38,2,134,6,12,12,0,8,32,0,11,165,1,5,25,0,53,13,3,0,30,2,4,13,0,2,10,3,12,32
23,4,0,9,2,1,0,17,30,13,4,3,8,0,0,0,1,1,2,0,12,24,4,15,9,0,0,1,13,16,0,0,0,0,1,1,2,1,1,29,2,1,1,5,3,3,0,0,5,19,2,2,0,3,0,3,2,7,0,2,0,2,0,0,8,1,0,0,1,6,0,6,1,0,10,1,10,7,2,13,0,2,14,2,4,3,3,7,0,1,9,0,25,2,6,4,0,1,17,0,6,37,0,2,8,0,24,1,1,0,11,2,0,2,0,0,1,2,0,8
