time,府中,萬隆,頂溪,明德,新店,關渡,忠孝新生,忠孝復興,東門,後山埤,龍山寺,中山國小,頂埔,辛亥,大湖公園,大橋頭站,菜寮,永安市場,新莊,松江南京,市政府,景美,台北101/世貿,芝山,頭前庄,動物園,南港軟體園區,台北車站,劍潭,新北投,橋和,小南門,十四張,六張犁,大安森林公園,東湖,內湖,昆陽,中山,台電大樓,三民高中,台北小巨蛋,永寧,港墘,大坪林,新北產業園區,小碧潭,南京三民,信義安和,七張,三重國小,丹鳳,台北橋,景平,紅樹林,行天宮,國父紀念館,幸福,北門,忠義,大直,板新,文德,中正紀念堂,北投,蘆洲,麟光,台大醫院,唭哩岸,中原,BL板橋,松山機場,迴龍,南京復興,景安,象山,圓山,竹圍,古亭,秀朗橋,南勢角,大安,劍南路,科技大樓,徐匯中學,永春,善導寺,Y板橋,萬芳醫院,民權西路,輔大,忠孝敦化,南港展覽館,江子翠,新埔,先嗇宮,新店區公所,雙連,新埔民生,西湖,西門,萬芳社區,南港,石牌,葫洲,公館,海山,亞東醫院,中和,淡水,土城,奇岩,中山國中,復興崗,木柵,三和國中,三重,松山,士林
10,95,79,210,72,74,44,67,87,84,53,94,56,30,16,8,30,13,119,14,28,126,84,71,113,10,14,2,72,133,24,1,11,0,34,47,16,15,33,52,70,80,23,71,29,83,1,15,37,95,84,44,25,35,5,66,44,44,0,1,12,14,1,5,53,92,90,21,49,56,0,79,23,28,34,96,41,104,45,94,4,97,61,14,23,84,82,60,2,49,79,18,77,66,81,113,4,73,112,0,8,187,12,24,134,17,127,86,59,4,168,29,42,25,16,9,41,9,24,115
11,114,102,201,71,72,37,108,111,82,84,149,48,42,9,7,34,16,118,16,49,152,88,131,96,4,15,7,78,153,15,0,23,3,43,59,27,26,42,99,101,94,38,91,29,98,0,6,47,70,97,53,21,38,7,79,53,59,3,15,18,16,1,8,88,96,75,21,57,48,7,139,27,24,49,111,59,165,38,108,5,105,67,18,35,66,86,93,0,35,84,41,80,81,112,164,9,64,104,0,18,262,13,46,146,15,122,106,71,5,182,33,54,24,11,8,73,8,15,118
12,152,65,172,72,42,47,152,172,107,81,140,60,28,8,2,43,18,119,26,47,180,72,394,92,4,22,4,87,153,23,1,16,6,41,55,35,23,47,99,63,79,27,83,28,74,0,9,35,106,76,54,42,53,6,71,86,85,3,9,12,18,1,11,90,88,87,23,66,44,3,132,34,42,64,85,60,213,56,127,5,119,82,22,39,75,99,108,0,26,98,29,114,99,122,165,14,68,127,0,17,322,24,33,177,23,141,96,91,2,215,38,40,24,27,11,74,17,17,162
13,144,80,195,70,57,44,191,208,113,75,139,56,33,17,6,33,21,149,27,49,276,64,543,120,15,33,6,93,172,20,0,8,3,47,65,28,39,67,155,88,77,29,75,16,86,0,12,49,79,72,45,46,59,9,68,71,75,2,15,7,20,1,20,122,84,80,33,46,30,1,170,34,34,54,100,53,204,45,127,5,112,103,17,34,72,117,89,0,43,79,24,119,97,128,153,10,77,102,0,20,340,10,43,160,30,138,101,62,7,198,37,52,39,15,9,63,8,13,153
14,90,65,177,43,38,30,225,226,90,65,109,34,17,5,3,18,17,102,17,51,295,73,750,104,5,16,3,91,162,21,0,6,4,43,36,18,25,43,194,80,46,30,39,23,51,0,10,67,76,64,59,15,35,6,35,61,77,2,15,6,7,4,5,103,86,53,15,41,36,1,138,32,30,52,74,68,191,37,107,5,58,70,16,24,60,51,110,2,34,88,21,157,109,84,137,6,36,96,0,28,406,13,59,118,23,164,64,74,3,147,27,32,37,9,6,35,7,10,159
15,77,38,107,53,43,21,328,322,106,50,108,48,23,3,1,23,15,92,9,54,419,53,970,87,19,52,4,82,139,24,0,11,2,33,91,14,12,28,237,80,60,53,31,17,57,1,12,32,92,54,35,17,41,6,38,87,101,1,7,8,19,0,7,148,77,44,17,49,47,1,116,32,19,43,62,71,217,36,78,6,68,68,39,43,40,63,102,0,12,130,21,171,105,84,95,2,34,105,0,18,492,7,44,107,9,114,63,40,2,226,17,20,39,9,7,39,5,21,160
16,73,61,120,51,40,12,372,287,119,43,115,26,8,16,8,37,11,79,19,81,411,64,929,118,4,78,4,120,169,10,1,8,1,28,75,12,14,40,267,86,22,75,27,24,51,0,14,45,87,44,46,13,30,2,47,63,132,1,16,7,10,4,8,154,60,33,13,71,31,2,93,29,13,83,68,51,251,28,152,4,53,72,48,41,37,66,120,0,20,81,16,192,109,60,87,4,45,108,0,18,615,1,49,97,14,169,53,49,6,187,18,43,37,9,15,42,6,16,116
17,102,70,118,53,47,50,378,323,201,69,100,47,16,10,11,44,23,90,19,67,442,79,904,103,3,90,9,147,204,31,4,14,2,48,95,18,21,85,316,79,43,96,34,37,68,1,13,47,98,45,40,23,25,5,57,104,196,2,35,4,21,0,5,229,52,59,17,84,35,3,125,10,28,96,55,71,278,41,148,6,76,110,63,41,52,89,176,0,20,134,32,252,119,169,138,6,47,89,1,16,636,11,70,160,12,202,62,98,0,275,18,32,43,7,8,36,5,23,226
18,85,50,133,41,34,28,318,312,137,57,101,38,21,4,7,36,18,68,19,78,460,123,807,70,6,81,3,102,241,25,2,8,0,54,73,9,18,75,281,85,39,258,34,22,110,1,11,38,93,46,24,19,20,6,64,81,128,2,35,2,21,1,7,139,64,43,18,56,31,1,77,34,13,82,109,74,197,34,121,8,66,74,52,46,40,65,151,1,23,97,19,234,171,78,93,7,41,107,1,20,588,11,71,103,11,204,76,33,8,239,33,34,26,6,12,32,10,35,165
19,45,23,68,25,25,16,239,269,155,46,70,37,7,7,6,41,4,45,14,54,437,53,340,56,6,28,6,85,172,24,3,9,2,15,39,10,10,14,269,65,26,29,14,8,29,6,10,15,112,21,13,9,22,2,30,42,150,0,26,4,18,0,3,79,48,31,9,15,22,0,54,27,3,75,22,56,140,21,84,7,28,47,34,45,30,56,81,0,13,109,8,192,43,48,47,1,20,83,1,16,490,2,46,54,9,126,23,19,1,178,10,19,18,9,6,17,5,31,117
20,30,25,63,16,25,10,206,215,88,21,40,43,6,3,1,82,7,36,0,55,357,26,265,63,0,23,5,56,112,19,0,7,0,16,30,2,10,7,298,75,8,43,17,8,17,0,5,28,85,19,11,7,31,0,22,36,118,0,164,5,12,0,0,58,22,10,9,16,14,1,19,17,3,40,20,68,106,9,65,2,20,29,27,31,18,36,57,0,6,45,3,126,22,26,37,0,10,132,0,13,537,0,27,50,2,127,7,11,2,204,0,8,14,2,12,10,4,35,96
21,17,12,52,14,8,19,146,231,86,12,57,23,0,3,0,186,12,38,4,51,397,24,185,73,0,5,0,52,135,11,0,8,0,17,31,2,5,19,329,64,10,41,8,5,21,0,5,28,69,14,17,0,130,2,8,37,74,0,586,8,5,3,1,100,18,14,3,18,4,0,34,18,2,76,15,61,101,6,43,2,19,59,21,25,11,26,67,0,4,57,3,187,17,20,21,1,14,395,0,7,651,4,21,51,3,109,9,3,1,184,4,15,14,2,0,13,8,14,67
22,16,6,13,12,5,7,72,196,61,28,27,13,0,4,2,53,4,16,4,34,353,9,133,33,1,3,0,51,70,2,0,9,0,6,6,4,1,152,229,21,7,117,6,8,9,0,2,4,51,12,6,8,65,2,18,25,65,0,76,1,3,0,2,59,15,3,3,13,7,0,24,8,2,25,16,25,81,15,36,0,8,25,22,9,7,15,27,1,3,51,1,144,5,14,11,0,7,221,0,5,604,1,40,28,5,85,5,9,1,51,0,2,9,4,2,12,2,14,35
23,8,6,19,4,2,7,29,60,13,22,11,9,4,1,0,12,0,5,2,14,86,8,44,6,1,0,0,22,36,0,0,1,0,1,7,3,0,50,48,6,3,245,1,6,10,2,1,3,33,5,3,2,12,1,6,10,15,0,14,1,3,0,0,10,5,1,3,6,0,0,8,0,1,16,4,17,19,2,14,0,6,9,16,6,5,12,4,0,7,18,4,44,3,7,5,0,2,32,0,0,152,0,23,10,0,21,4,4,0,10,0,3,2,1,0,2,0,12,17
