time,府中,萬隆,頂溪,明德,新店,關渡,忠孝新生,忠孝復興,東門,後山埤,龍山寺,中山國小,頂埔,辛亥,大湖公園,大橋頭站,菜寮,永安市場,新莊,松江南京,市政府,景美,台北101/世貿,芝山,頭前庄,動物園,南港軟體園區,台北車站,劍潭,新北投,橋和,小南門,十四張,六張犁,大安森林公園,東湖,內湖,昆陽,中山,台電大樓,三民高中,台北小巨蛋,永寧,港墘,大坪林,新北產業園區,小碧潭,南京三民,信義安和,七張,三重國小,丹鳳,台北橋,景平,紅樹林,行天宮,國父紀念館,幸福,北門,忠義,大直,板新,文德,中正紀念堂,北投,蘆洲,麟光,台大醫院,唭哩岸,中原,BL板橋,松山機場,迴龍,南京復興,景安,象山,圓山,竹圍,古亭,秀朗橋,南勢角,大安,劍南路,科技大樓,徐匯中學,永春,善導寺,Y板橋,萬芳醫院,民權西路,輔大,忠孝敦化,南港展覽館,江子翠,新埔,先嗇宮,新店區公所,雙連,新埔民生,西湖,西門,萬芳社區,南港,石牌,葫洲,公館,海山,亞東醫院,中和,淡水,土城,奇岩,中山國中,復興崗,木柵,三和國中,三重,松山,士林
11,103,33,102,75,50,45,72,102,55,32,75,30,20,7,6,19,10,76,25,61,136,55,115,79,8,9,6,65,101,10,0,18,3,28,29,11,14,31,68,41,35,32,37,40,72,0,9,42,69,52,36,18,33,6,54,38,45,0,11,16,13,2,9,85,97,42,20,154,22,2,80,10,13,53,62,27,85,19,83,3,55,45,5,32,41,56,107,1,20,73,13,65,57,81,119,4,51,105,0,5,184,7,17,166,9,94,67,49,4,139,14,26,29,13,7,38,6,9,113
12,99,37,136,72,33,32,112,126,58,45,101,44,11,8,6,32,14,108,11,81,201,69,280,97,6,18,7,82,130,26,0,50,4,30,53,10,16,55,111,53,55,33,52,37,60,2,9,36,81,56,33,21,20,5,45,54,54,0,6,16,18,1,18,206,100,49,23,121,32,3,92,18,16,60,66,39,148,44,115,3,60,87,14,37,41,65,190,0,35,103,18,90,78,64,101,8,45,144,0,23,206,6,18,174,12,122,47,62,1,135,17,34,29,14,10,36,5,12,141
13,90,66,136,87,25,45,136,136,60,56,105,38,15,5,2,37,12,78,19,91,243,67,438,90,4,20,10,94,108,33,2,21,2,41,58,19,11,61,129,78,53,43,47,46,59,0,5,50,108,61,37,27,42,6,48,70,70,5,10,20,26,5,13,124,69,46,14,76,32,2,83,21,16,63,66,51,104,34,82,4,80,94,19,44,45,74,108,0,29,85,21,123,107,98,106,10,56,115,0,30,291,8,38,149,25,160,59,69,4,183,25,28,33,12,13,46,3,21,147
14,60,40,108,58,37,43,137,177,70,44,86,34,13,4,3,30,16,80,11,79,276,55,480,86,11,30,3,70,126,18,1,22,1,32,75,19,9,47,180,57,26,53,34,29,53,0,10,55,80,61,14,19,34,3,35,72,82,4,11,12,19,2,6,86,68,42,11,139,21,1,89,22,13,73,39,48,92,53,83,3,58,69,27,40,51,51,104,0,24,69,11,132,85,55,100,7,50,113,0,23,301,6,38,150,11,132,55,53,3,144,10,30,30,5,6,23,2,17,111
15,51,40,83,58,42,42,195,189,83,33,97,42,11,11,1,22,12,55,8,92,296,54,565,81,4,75,9,76,142,22,4,26,1,19,72,11,22,60,186,65,53,58,20,22,59,1,5,48,76,49,23,6,14,3,19,63,79,4,2,12,26,2,11,127,78,40,10,137,28,0,65,37,23,80,58,69,104,34,93,2,50,88,32,39,52,83,100,0,28,123,12,146,87,60,86,2,38,111,0,25,380,6,38,151,16,163,31,44,2,148,10,25,38,6,6,31,4,15,127
16,52,27,85,58,20,27,298,241,108,39,94,45,8,7,3,23,12,64,20,135,438,57,672,92,4,32,9,91,119,19,2,53,3,32,60,20,15,47,184,127,27,70,18,37,83,1,15,87,106,61,30,20,24,4,33,97,92,1,6,21,47,3,10,187,83,38,9,151,32,0,81,37,13,92,35,70,112,45,135,3,51,161,53,46,34,68,203,0,24,112,9,175,98,62,60,8,32,112,0,38,413,9,68,156,9,240,27,36,8,131,25,26,36,14,8,24,7,23,172
17,82,70,148,92,66,80,402,320,256,73,149,70,16,11,3,46,21,106,18,289,632,113,852,192,8,72,17,128,238,48,3,119,6,64,160,44,15,118,303,253,53,133,48,53,135,5,11,99,239,100,39,22,34,8,89,187,189,2,9,24,61,1,15,569,137,74,28,247,37,6,107,56,26,236,70,141,193,45,264,8,84,300,49,86,54,94,293,0,50,256,31,317,216,101,122,19,100,266,0,77,585,7,77,238,25,363,62,64,7,217,28,50,56,25,15,65,9,28,288
18,87,76,140,76,73,167,493,443,236,84,164,123,43,12,3,56,20,112,23,427,785,80,955,241,9,29,49,140,249,38,6,86,3,134,112,16,22,162,375,171,49,270,50,150,174,2,9,186,415,97,35,15,37,10,62,290,292,3,24,56,50,2,13,415,185,40,16,159,38,12,118,56,24,441,82,266,184,50,262,5,70,294,91,99,65,101,328,1,143,339,25,481,288,106,137,43,93,254,0,210,584,12,77,317,38,343,52,83,3,185,18,96,117,33,7,54,10,58,279
19,55,48,108,47,26,106,242,303,131,52,71,57,21,7,1,30,13,66,3,142,533,54,389,129,6,17,24,82,181,13,3,36,1,61,69,10,8,64,331,102,31,135,21,107,115,2,5,69,223,54,31,4,37,8,64,125,152,1,12,29,24,4,13,175,70,22,15,51,31,3,72,29,3,208,55,157,157,19,158,1,50,158,56,74,46,86,123,2,26,170,19,281,125,56,47,12,39,148,0,118,386,12,75,128,12,187,20,43,4,152,15,54,67,5,7,22,8,54,151
20,23,28,86,25,26,52,182,253,105,32,64,50,10,4,0,25,11,54,8,96,415,33,228,88,3,9,7,85,137,8,1,20,0,47,37,5,10,18,316,87,20,49,13,42,55,1,0,44,138,33,21,7,31,1,36,80,91,2,5,4,23,1,8,130,44,27,8,48,12,1,41,23,8,109,24,96,80,19,96,4,26,102,23,43,29,45,114,0,15,106,8,254,34,31,39,6,31,113,0,38,465,4,29,89,5,154,16,13,2,142,6,21,40,4,4,26,2,31,129
21,22,18,55,29,8,16,176,268,124,23,43,47,3,5,0,13,11,43,5,88,369,35,164,72,6,6,4,51,115,12,2,10,1,39,25,5,9,15,296,102,11,32,7,20,46,0,9,28,103,26,13,4,28,2,17,64,100,1,6,1,18,0,3,117,31,14,7,30,8,0,25,12,1,90,23,49,64,16,100,1,23,80,29,41,14,31,87,0,7,90,14,223,17,34,37,6,21,108,0,20,435,4,23,68,3,147,9,15,2,111,6,13,27,5,2,13,4,11,61
22,24,12,35,9,7,14,104,241,63,8,22,33,0,3,0,11,3,16,7,55,319,11,144,42,3,1,2,43,70,2,0,4,1,11,13,5,6,7,190,54,4,19,6,16,21,0,4,18,75,11,3,3,10,3,10,25,86,0,5,1,8,0,1,54,20,7,3,15,10,0,23,15,4,38,10,41,43,9,67,0,13,48,27,19,5,24,56,0,7,46,2,142,14,21,14,1,11,43,0,10,278,0,15,30,2,72,6,5,2,51,2,6,13,2,0,8,4,8,45
23,3,2,14,1,2,1,34,58,12,4,11,7,1,3,0,2,1,12,0,11,59,2,39,28,0,1,0,18,19,1,0,2,0,7,3,1,1,3,31,9,3,1,2,4,7,1,1,5,40,4,2,2,3,1,3,8,21,0,1,2,6,0,3,16,8,3,2,5,0,0,9,0,0,13,6,5,9,0,13,0,4,4,3,4,0,8,27,0,2,21,4,50,3,5,8,1,5,19,0,3,85,0,3,11,0,19,8,3,0,8,2,2,6,4,1,1,1,4,15
