time,府中,萬隆,頂溪,明德,新店,關渡,忠孝新生,忠孝復興,東門,後山埤,龍山寺,中山國小,頂埔,辛亥,大湖公園,大橋頭站,菜寮,永安市場,新莊,松江南京,市政府,景美,台北101/世貿,芝山,頭前庄,動物園,南港軟體園區,台北車站,劍潭,新北投,橋和,小南門,十四張,六張犁,大安森林公園,東湖,內湖,昆陽,中山,台電大樓,三民高中,台北小巨蛋,永寧,港墘,大坪林,新北產業園區,小碧潭,南京三民,信義安和,七張,三重國小,丹鳳,台北橋,景平,紅樹林,行天宮,國父紀念館,幸福,北門,忠義,大直,板新,文德,中正紀念堂,北投,蘆洲,麟光,台大醫院,唭哩岸,中原,BL板橋,松山機場,迴龍,南京復興,景安,象山,圓山,竹圍,古亭,秀朗橋,南勢角,大安,劍南路,科技大樓,徐匯中學,永春,善導寺,Y板橋,萬芳醫院,民權西路,輔大,忠孝敦化,南港展覽館,江子翠,新埔,先嗇宮,新店區公所,雙連,新埔民生,西湖,西門,萬芳社區,南港,石牌,葫洲,公館,海山,亞東醫院,中和,淡水,土城,奇岩,中山國中,復興崗,木柵,三和國中,三重,松山,士林
10,95,46,88,76,27,26,54,69,64,49,82,18,18,10,5,25,5,68,13,29,118,56,52,80,3,15,3,51,85,13,0,8,1,33,24,14,22,43,37,40,66,21,40,25,53,0,9,27,46,47,37,25,22,3,54,34,43,0,0,8,11,0,3,61,63,51,7,115,26,1,71,11,22,32,66,26,78,30,55,2,67,41,9,26,39,54,42,0,29,54,17,59,48,75,92,3,53,88,0,8,106,5,14,149,12,74,63,46,0,143,18,33,15,13,4,41,2,7,68
11,83,41,91,77,35,50,84,97,61,44,68,21,23,9,3,26,8,81,9,37,132,62,60,55,6,17,2,58,91,8,0,18,4,29,36,9,15,35,82,45,42,23,41,24,51,0,11,32,63,50,26,18,28,6,39,59,43,0,6,17,13,2,9,95,87,58,12,143,41,1,55,20,17,43,56,35,86,42,77,3,57,68,9,16,36,42,102,0,19,67,21,70,53,73,93,5,68,88,1,11,171,5,25,157,7,90,62,78,3,140,19,24,20,7,7,37,2,13,91
12,75,32,147,81,49,41,120,108,71,47,117,44,16,7,2,27,9,84,26,86,171,73,101,85,2,28,11,56,132,32,0,45,2,26,47,19,4,34,124,63,42,42,55,25,76,0,7,31,66,44,35,25,34,3,43,63,63,2,13,21,30,2,9,172,71,53,19,168,27,1,85,31,17,65,76,59,114,27,90,3,55,86,22,38,44,63,122,0,22,69,21,88,94,89,93,9,62,124,0,25,212,17,25,189,6,155,62,66,5,175,19,44,42,11,7,33,4,11,114
13,69,54,114,74,32,42,132,158,77,44,69,43,13,13,9,34,13,94,20,54,206,70,93,123,3,33,14,66,134,28,2,31,2,32,64,14,13,52,129,55,54,47,39,47,71,0,9,43,86,64,40,33,29,10,66,72,75,5,5,25,26,2,12,105,79,71,13,91,25,3,110,22,14,78,81,46,104,34,77,3,57,81,16,44,59,74,83,0,28,78,24,112,85,93,120,11,49,95,0,22,224,10,26,161,19,154,51,66,2,182,10,29,44,5,5,56,9,17,110
14,65,35,105,44,28,31,143,198,84,40,67,28,11,4,7,32,14,71,9,69,262,44,111,88,8,24,3,67,98,12,3,16,0,33,33,5,7,33,121,40,35,44,27,38,68,0,6,39,87,49,33,11,26,2,34,69,81,2,3,11,14,2,3,96,61,54,11,118,26,1,62,29,11,67,53,39,104,30,88,2,56,58,20,30,28,45,81,0,19,79,21,121,98,59,61,6,38,91,0,23,250,7,21,129,8,115,49,44,1,145,16,33,30,5,10,24,4,14,126
15,50,24,75,47,25,21,193,198,80,40,69,37,11,5,5,31,9,52,5,77,250,33,139,71,9,51,3,74,106,14,0,26,1,21,43,11,14,35,167,67,16,38,14,37,37,0,6,34,71,46,12,7,25,1,49,68,92,1,7,9,14,2,8,131,64,28,18,165,24,0,62,24,17,89,43,37,100,20,98,8,29,60,20,35,33,48,114,0,20,82,11,147,93,61,75,5,45,115,1,27,352,6,35,160,12,151,26,24,3,126,12,19,30,6,3,26,7,24,134
16,50,37,85,55,29,32,234,175,133,34,77,44,8,4,4,35,12,48,10,108,335,52,180,97,0,50,12,70,124,21,0,38,1,29,59,9,10,43,205,103,30,68,34,36,54,0,14,54,98,37,23,3,23,3,52,73,200,3,7,18,30,0,11,209,88,40,15,147,20,0,55,19,6,79,39,51,108,32,124,4,30,148,23,38,31,51,138,0,24,102,15,165,108,46,50,5,29,133,0,30,346,4,35,182,15,195,22,29,1,178,11,19,28,13,5,29,7,6,148
17,79,91,138,70,50,104,385,308,231,64,110,77,24,21,1,35,14,84,27,285,546,118,353,167,8,42,18,124,191,22,3,112,0,66,122,17,16,99,294,214,58,119,33,53,103,2,9,101,220,64,35,20,40,2,62,189,221,4,14,29,57,2,19,550,136,54,11,226,35,4,86,36,16,197,59,118,175,58,245,3,58,250,46,98,43,85,240,1,47,235,26,303,171,81,125,11,119,207,0,56,498,18,68,274,44,416,34,59,2,262,26,38,55,16,9,58,12,16,220
18,50,75,136,81,65,174,462,433,193,76,118,117,46,18,5,58,30,104,15,412,725,102,566,205,14,38,56,135,249,21,7,84,3,84,96,20,23,159,405,155,46,264,40,159,189,3,16,183,396,115,40,14,37,4,67,277,265,1,32,55,55,1,10,361,151,43,16,163,44,15,130,38,29,404,81,224,183,54,312,5,59,285,86,120,52,112,262,2,145,337,36,468,250,90,118,36,82,233,1,210,527,17,56,276,20,258,38,82,6,222,21,102,105,17,8,61,14,68,179
19,38,36,112,48,32,119,209,279,132,30,68,65,16,9,3,35,10,68,9,155,451,69,302,111,4,9,23,76,163,13,2,31,2,66,56,12,5,64,276,94,25,106,21,97,109,4,8,93,205,52,36,7,23,4,47,129,168,1,13,23,25,2,12,157,85,28,13,59,27,4,63,21,11,181,42,142,124,31,111,2,61,164,48,81,31,71,101,0,36,205,13,275,101,43,72,21,42,161,0,108,353,11,59,129,10,212,28,41,2,174,8,45,66,7,9,37,6,49,119
20,16,28,79,33,18,42,187,235,85,12,39,49,6,6,1,27,7,53,11,80,334,30,178,54,1,7,11,46,106,11,0,14,2,28,36,15,8,19,260,66,20,40,12,29,48,0,2,42,116,25,24,4,26,3,38,71,100,0,8,7,8,0,1,106,78,8,15,37,16,0,31,17,4,84,22,72,95,13,95,1,24,91,21,45,14,33,80,0,19,96,13,182,37,38,34,2,24,122,0,37,361,4,30,77,6,151,13,15,2,126,4,20,31,9,6,25,0,25,75
21,31,17,69,24,14,17,163,231,80,20,43,41,4,5,1,18,7,31,3,64,309,36,180,62,3,3,2,60,79,7,2,8,0,18,36,3,5,6,261,66,12,30,4,17,29,0,3,31,97,17,17,5,14,4,16,41,98,0,4,5,10,0,2,88,23,14,8,46,10,0,29,7,3,57,20,34,57,10,76,1,19,65,27,31,14,40,65,0,14,70,6,231,26,33,22,2,23,108,0,17,319,3,26,54,1,118,5,9,0,105,4,17,26,2,4,16,6,22,97
22,12,17,48,6,6,5,77,179,74,13,27,24,4,0,0,6,6,21,7,48,264,9,204,55,2,2,4,39,91,1,0,6,0,13,15,2,7,11,173,43,9,28,10,11,26,0,3,15,64,12,10,1,8,3,5,24,136,1,4,5,8,0,4,62,12,7,6,20,7,2,21,1,3,45,12,37,42,11,51,0,16,41,22,22,7,18,54,0,9,36,4,174,11,13,11,2,7,71,0,8,252,1,15,46,3,90,10,4,1,69,6,6,16,1,6,1,6,11,53
23,10,1,8,3,8,0,23,45,19,5,12,5,3,0,0,2,2,4,5,12,58,9,40,38,0,3,2,18,50,0,0,1,0,3,2,2,2,3,35,15,2,3,4,2,3,0,2,4,21,2,3,1,4,0,5,6,22,0,1,0,1,1,0,13,6,2,2,4,0,2,7,0,0,16,1,11,13,1,14,0,8,11,1,3,2,10,12,0,3,16,1,50,3,4,10,0,4,23,0,1,94,2,7,4,2,35,3,3,0,8,1,3,1,1,0,2,0,5,22
