time,府中,萬隆,頂溪,明德,新店,關渡,忠孝新生,忠孝復興,東門,後山埤,龍山寺,中山國小,頂埔,辛亥,大湖公園,大橋頭站,菜寮,永安市場,新莊,松江南京,市政府,景美,台北101/世貿,芝山,頭前庄,動物園,南港軟體園區,台北車站,劍潭,新北投,橋和,小南門,十四張,六張犁,大安森林公園,東湖,內湖,昆陽,中山,台電大樓,三民高中,台北小巨蛋,永寧,港墘,大坪林,新北產業園區,小碧潭,南京三民,信義安和,七張,三重國小,丹鳳,台北橋,景平,紅樹林,行天宮,國父紀念館,幸福,北門,忠義,大直,板新,文德,中正紀念堂,北投,蘆洲,麟光,台大醫院,唭哩岸,中原,BL板橋,松山機場,迴龍,南京復興,景安,象山,圓山,竹圍,古亭,秀朗橋,南勢角,大安,劍南路,科技大樓,徐匯中學,永春,善導寺,Y板橋,萬芳醫院,民權西路,輔大,忠孝敦化,南港展覽館,江子翠,新埔,先嗇宮,新店區公所,雙連,新埔民生,西湖,西門,萬芳社區,南港,石牌,葫洲,公館,海山,亞東醫院,中和,淡水,土城,奇岩,中山國中,復興崗,木柵,三和國中,三重,松山,士林
10,76,41,102,55,35,32,50,51,36,44,66,26,22,9,9,22,15,63,11,36,105,46,43,72,5,5,3,55,108,15,1,13,0,21,27,11,18,42,42,33,51,25,46,21,37,0,9,32,45,41,31,23,27,2,41,43,30,1,1,9,10,0,7,55,77,45,9,135,19,0,66,15,23,39,50,23,87,51,61,5,81,34,10,21,57,40,44,0,26,44,10,49,46,67,98,6,45,82,0,5,128,5,8,131,9,63,56,62,1,132,22,28,22,16,5,40,8,7,95
11,87,29,100,60,40,28,92,84,41,34,79,20,11,9,1,24,13,44,6,32,91,67,58,75,10,13,4,40,96,18,0,24,0,33,23,11,12,28,76,43,49,31,44,29,56,0,8,43,41,57,32,21,17,1,43,36,40,1,13,4,12,1,7,85,72,40,12,140,25,1,63,10,14,29,64,36,95,40,69,1,54,43,10,35,44,49,95,0,15,51,21,51,61,61,99,7,40,86,0,13,184,9,15,139,12,81,54,60,2,129,12,24,15,10,8,29,12,7,78
12,75,41,95,53,31,24,125,113,41,42,85,35,8,5,6,15,21,83,16,65,168,45,75,58,10,29,5,65,110,17,2,33,0,28,63,10,13,41,85,35,46,29,47,25,50,1,9,20,68,57,35,18,27,10,36,54,66,1,8,16,15,1,5,118,53,64,11,123,27,1,71,26,24,41,39,38,76,38,77,5,63,75,5,32,27,49,122,1,24,78,21,80,50,72,90,4,30,102,0,17,203,8,23,170,4,86,49,47,2,158,19,29,15,7,8,33,7,17,97
13,102,33,112,55,43,33,139,122,61,54,112,43,19,5,6,32,13,88,16,58,174,40,85,65,3,35,10,62,102,13,0,14,2,24,30,26,25,68,119,45,56,26,36,41,72,0,11,44,58,48,43,22,32,5,34,48,67,4,6,15,19,1,7,79,73,62,15,56,31,2,68,22,14,42,75,31,97,34,79,2,84,57,13,22,35,54,87,0,28,66,22,121,63,96,105,2,39,77,0,23,213,8,32,148,13,109,65,70,3,148,31,25,46,14,3,50,7,12,104
14,66,29,83,28,34,33,138,135,67,32,80,24,18,7,2,14,13,50,4,64,219,44,113,55,1,29,1,61,99,18,0,14,1,30,25,10,18,41,90,48,29,31,23,23,42,0,6,24,63,39,27,12,25,5,27,46,76,0,3,18,8,1,4,55,47,32,4,129,20,3,57,7,13,61,29,28,66,24,53,2,53,45,15,16,37,32,72,0,27,59,10,115,60,47,74,2,31,81,0,16,243,4,22,117,11,75,41,37,0,115,13,15,21,10,3,26,2,13,73
15,55,26,73,67,14,28,183,160,57,24,75,34,19,6,1,29,13,47,9,59,250,34,159,67,2,30,4,42,91,10,0,29,1,17,51,9,9,31,127,51,24,40,12,24,43,0,7,27,48,37,15,8,18,1,48,55,82,4,6,10,10,2,5,113,44,29,5,125,20,1,47,23,9,64,41,34,67,17,67,1,29,57,8,38,29,52,99,0,26,62,16,120,61,43,62,7,24,93,0,19,286,4,29,149,3,83,23,22,1,122,12,19,30,6,4,25,10,9,95
16,53,25,69,81,35,29,229,198,70,39,65,34,5,3,0,14,10,50,9,96,279,40,150,74,4,29,3,55,120,21,0,25,3,16,42,6,10,27,149,65,29,64,22,34,60,1,7,48,62,39,20,12,31,2,21,66,90,3,14,13,12,3,8,172,41,21,6,132,27,0,65,39,16,72,37,49,75,25,114,2,37,84,21,31,21,45,86,0,17,83,15,144,106,50,57,7,21,112,0,23,319,3,47,125,11,119,32,31,2,122,8,16,18,5,7,21,6,11,139
17,96,43,80,78,33,34,311,287,192,54,92,67,17,3,5,52,14,69,17,207,464,60,263,135,11,46,6,85,140,12,5,56,0,44,116,20,19,67,222,164,29,86,26,43,84,0,11,87,176,65,38,22,29,4,49,149,153,3,8,19,43,1,11,407,75,44,14,186,26,5,81,20,24,177,67,121,138,26,173,4,42,221,38,80,52,79,197,1,28,164,22,239,127,86,81,12,51,182,0,38,378,4,56,196,17,217,33,79,2,185,15,20,62,12,5,47,8,12,160
18,72,40,107,50,30,88,349,324,156,61,93,65,36,5,4,30,20,74,14,334,591,70,424,147,3,11,37,81,185,9,5,39,3,67,93,13,23,117,274,124,28,188,50,80,113,0,7,108,346,48,25,23,32,13,63,188,226,1,5,44,15,1,6,355,68,41,15,114,24,6,95,24,11,299,61,190,139,20,240,2,40,268,56,107,34,104,219,0,20,251,26,408,180,85,91,33,34,200,0,137,430,7,51,241,13,175,37,63,2,145,13,64,92,15,9,39,6,36,140
19,19,24,49,31,23,71,213,216,69,38,40,33,17,7,1,22,9,28,2,108,347,29,263,86,3,4,26,61,124,3,3,21,3,43,38,1,8,51,238,49,11,69,21,67,56,0,1,50,165,24,14,1,13,1,22,94,114,1,4,11,9,1,9,140,28,13,9,42,6,4,48,19,2,125,25,98,76,8,70,1,18,126,27,49,26,50,106,1,13,133,11,230,116,38,40,8,16,102,0,74,299,4,36,88,7,104,21,24,0,130,4,30,50,5,3,13,4,37,85
20,19,13,53,13,10,31,105,142,58,14,32,24,5,4,2,12,1,23,3,60,222,29,155,41,0,4,3,32,84,7,0,12,0,13,30,2,6,19,187,39,16,36,10,17,25,0,3,15,91,22,17,5,8,3,18,48,62,0,3,4,11,0,1,87,14,11,3,28,12,1,24,11,2,72,10,54,50,9,61,0,20,53,22,22,9,30,58,0,8,63,6,134,31,25,22,1,14,85,0,24,269,2,10,49,1,81,5,12,0,125,10,12,31,5,3,6,0,15,55
21,13,12,24,12,12,12,83,169,65,16,30,18,4,0,0,11,5,25,3,35,269,23,136,32,0,0,5,26,48,4,0,4,0,13,24,2,3,7,204,39,5,26,7,14,23,0,4,18,52,11,9,3,16,4,14,19,59,0,4,2,2,1,0,60,16,14,2,18,1,1,15,12,3,61,7,33,42,11,64,0,13,44,16,18,7,28,47,0,8,51,3,128,11,16,16,1,12,69,0,11,236,3,10,40,3,70,4,3,1,60,0,6,14,1,0,9,0,12,46
22,12,7,31,5,2,3,31,86,54,7,29,15,1,0,0,4,2,10,3,20,129,11,77,21,0,0,3,16,46,1,0,4,0,3,7,3,2,13,78,25,6,7,3,7,11,0,0,12,48,5,3,4,10,0,4,19,38,0,5,0,2,1,2,47,12,6,5,15,1,0,13,3,1,24,4,15,16,1,30,0,5,28,12,17,4,14,38,0,6,30,2,88,3,11,15,0,7,42,0,10,150,2,3,23,1,38,3,7,0,33,1,3,6,3,1,2,1,12,33
23,6,1,6,1,1,0,6,20,10,0,4,7,0,0,0,0,1,3,1,7,27,1,17,6,0,0,0,8,9,1,1,1,0,2,2,2,0,1,13,5,2,1,5,3,4,0,0,1,18,6,0,1,1,0,1,6,6,0,0,1,4,0,0,3,3,1,0,3,1,0,5,0,0,8,3,7,7,1,7,0,1,9,1,4,5,0,7,0,1,8,0,31,4,4,3,0,0,15,0,2,36,0,4,6,1,20,4,1,0,10,0,0,1,0,0,2,0,1,9
