time,府中,萬隆,頂溪,明德,新店,關渡,忠孝新生,忠孝復興,東門,後山埤,龍山寺,中山國小,頂埔,辛亥,大湖公園,大橋頭站,菜寮,永安市場,新莊,松江南京,市政府,景美,台北101/世貿,芝山,頭前庄,動物園,南港軟體園區,台北車站,劍潭,新北投,橋和,小南門,十四張,六張犁,大安森林公園,東湖,內湖,昆陽,中山,台電大樓,三民高中,台北小巨蛋,永寧,港墘,大坪林,新北產業園區,小碧潭,南京三民,信義安和,七張,三重國小,丹鳳,台北橋,景平,紅樹林,行天宮,國父紀念館,幸福,北門,忠義,大直,板新,文德,中正紀念堂,北投,蘆洲,麟光,台大醫院,唭哩岸,中原,BL板橋,松山機場,迴龍,南京復興,景安,象山,圓山,竹圍,古亭,秀朗橋,南勢角,大安,劍南路,科技大樓,徐匯中學,永春,善導寺,Y板橋,萬芳醫院,民權西路,輔大,忠孝敦化,南港展覽館,江子翠,新埔,先嗇宮,新店區公所,雙連,新埔民生,西湖,西門,萬芳社區,南港,石牌,葫洲,公館,海山,亞東醫院,中和,淡水,土城,奇岩,中山國中,復興崗,木柵,三和國中,三重,松山,士林
0,3,0,2,0,0,1,4,4,0,0,0,1,0,0,0,0,0,4,0,1,7,0,0,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0,1,0,0,6,0,1,2,0,0,1,0,5,3,0,1,3,0,6,0,1,0,2,0,0,1,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,47,42,85,41,35,11,36,34,33,26,39,20,12,3,1,9,5,79,6,10,35,44,29,64,1,6,0,6,76,13,1,3,0,8,20,5,4,28,18,27,30,14,30,2,36,1,3,12,48,44,26,7,16,2,27,13,32,0,0,7,5,1,1,33,79,40,11,4,23,1,22,0,12,14,31,24,51,15,69,2,65,31,2,12,23,37,12,0,12,41,4,34,34,54,37,2,31,30,0,3,36,4,8,80,5,61,43,27,0,73,13,24,16,7,3,27,4,2,55
7,132,118,202,107,85,34,40,65,70,60,63,23,44,20,8,31,14,174,17,24,105,149,72,157,1,9,4,21,154,13,1,15,3,29,42,31,28,62,44,81,81,21,81,17,95,0,24,40,60,82,71,18,42,1,85,40,64,1,1,13,16,0,16,74,131,82,21,12,63,2,109,2,28,32,107,76,148,43,133,11,149,58,12,40,82,84,25,0,35,83,21,35,85,137,146,5,71,55,0,13,67,12,28,157,19,110,124,137,2,219,44,72,24,32,12,64,6,4,119
8,270,103,236,100,99,50,88,109,102,145,82,38,114,28,14,32,20,216,45,44,141,129,78,215,6,17,1,46,168,18,0,19,3,53,32,101,47,81,42,90,149,33,118,43,136,0,22,86,122,116,97,35,66,8,148,45,75,2,3,15,20,3,29,99,166,133,37,35,84,2,196,3,64,41,176,82,159,76,135,8,203,72,21,50,103,142,50,0,50,93,22,71,158,244,322,9,113,76,0,19,106,25,53,233,38,132,268,224,2,288,75,82,51,34,13,114,9,11,144
9,120,55,157,84,62,34,59,68,48,60,73,20,36,6,12,22,9,101,11,25,95,76,46,94,3,8,3,39,118,12,0,5,0,34,41,34,33,51,34,66,76,14,69,25,63,0,11,45,65,69,43,26,32,6,46,35,46,1,2,13,7,0,6,42,98,59,17,68,41,0,86,1,21,31,74,42,86,39,72,2,87,36,9,25,59,60,44,0,26,51,24,54,83,95,125,7,65,70,0,13,73,10,23,171,26,97,105,95,0,186,33,56,19,10,6,51,6,7,88
