time,府中,萬隆,頂溪,明德,新店,關渡,忠孝新生,忠孝復興,東門,後山埤,龍山寺,中山國小,頂埔,辛亥,大湖公園,大橋頭站,菜寮,永安市場,新莊,松江南京,市政府,景美,台北101/世貿,芝山,頭前庄,動物園,南港軟體園區,台北車站,劍潭,新北投,橋和,小南門,十四張,六張犁,大安森林公園,東湖,內湖,昆陽,中山,台電大樓,三民高中,台北小巨蛋,永寧,港墘,大坪林,新北產業園區,小碧潭,南京三民,信義安和,七張,三重國小,丹鳳,台北橋,景平,紅樹林,行天宮,國父紀念館,幸福,北門,忠義,大直,板新,文德,中正紀念堂,北投,蘆洲,麟光,台大醫院,唭哩岸,中原,BL板橋,松山機場,迴龍,南京復興,景安,象山,圓山,竹圍,古亭,秀朗橋,南勢角,大安,劍南路,科技大樓,徐匯中學,永春,善導寺,Y板橋,萬芳醫院,民權西路,輔大,忠孝敦化,南港展覽館,江子翠,新埔,先嗇宮,新店區公所,雙連,新埔民生,西湖,西門,萬芳社區,南港,石牌,葫洲,公館,海山,亞東醫院,中和,淡水,土城,奇岩,中山國中,復興崗,木柵,三和國中,三重,松山,士林
12,80,32,102,60,28,45,106,106,57,69,94,17,14,8,9,38,23,75,13,70,153,46,127,88,4,11,3,91,108,16,1,35,1,32,58,13,19,38,85,55,48,38,36,34,76,0,7,33,66,63,34,20,20,2,52,96,65,1,4,20,31,1,6,131,73,50,12,122,32,1,82,19,15,52,38,48,110,37,95,5,65,81,6,34,37,51,166,0,40,72,14,98,53,91,98,8,56,86,0,15,158,5,38,157,23,78,59,57,5,129,20,14,41,9,12,31,6,11,110
13,99,27,101,63,28,47,101,132,75,52,88,38,9,16,7,36,10,91,11,86,177,49,77,84,1,23,9,65,129,23,0,18,1,20,42,12,19,47,117,47,49,35,41,36,68,0,8,55,58,54,37,20,30,6,37,76,66,2,13,27,27,1,11,102,65,58,18,71,29,0,104,31,20,55,73,38,83,38,89,2,77,91,7,32,47,82,106,0,33,55,18,111,62,98,118,6,36,97,0,14,179,6,29,125,23,130,58,49,5,132,27,30,30,8,3,43,4,4,143
14,76,27,76,38,35,30,110,161,61,30,81,31,14,4,3,19,9,58,9,53,170,47,91,52,4,22,2,55,110,16,2,15,2,24,22,19,8,27,112,63,32,24,28,34,46,2,4,29,60,42,27,13,17,5,24,69,65,0,6,13,6,1,9,91,50,29,7,143,21,1,73,13,14,64,50,23,52,7,87,2,35,54,18,28,28,50,82,0,17,62,10,117,52,64,83,3,30,64,0,22,262,4,27,116,11,96,45,40,2,100,18,27,16,3,10,28,5,9,104
15,64,21,61,48,19,20,161,179,68,30,70,37,10,8,4,8,6,68,8,56,272,37,161,85,5,46,2,58,110,12,0,21,1,13,67,6,8,35,154,66,36,31,23,25,40,3,4,32,94,27,22,5,13,1,34,69,66,1,8,12,17,0,13,123,38,35,12,146,18,2,57,21,4,55,46,45,82,12,116,0,26,79,21,38,20,47,107,0,19,70,6,149,43,52,70,5,29,84,1,28,302,4,20,132,9,110,31,34,0,138,7,12,20,11,7,17,7,17,115
16,44,30,76,50,15,28,228,234,88,23,65,23,8,5,5,32,14,34,11,76,330,48,166,108,7,71,3,72,139,21,5,26,3,19,53,9,14,39,175,74,35,72,17,22,45,0,5,58,84,44,20,13,19,4,30,92,92,2,11,14,31,1,19,179,40,26,8,169,15,0,54,23,22,71,25,39,79,21,125,1,32,116,26,46,20,47,177,0,24,78,26,143,41,36,52,8,19,114,0,21,415,6,36,142,14,144,33,31,3,136,5,18,28,13,8,18,6,27,133
17,78,40,91,72,51,60,358,322,195,51,105,70,19,9,5,46,26,58,20,259,477,81,332,133,4,72,15,147,184,37,3,74,1,35,126,20,13,80,223,175,30,96,30,24,108,1,10,101,188,48,34,16,33,6,51,149,153,2,13,27,32,1,16,490,58,45,17,247,19,3,102,21,26,194,59,106,142,23,234,3,38,210,29,103,26,73,295,0,31,193,26,254,75,82,75,20,49,219,0,51,460,13,64,207,22,279,52,78,1,159,12,22,50,14,18,42,7,22,190
18,84,38,110,64,37,103,345,368,186,75,91,68,34,8,5,40,19,63,9,345,650,68,460,174,6,20,43,97,203,22,3,72,1,79,73,7,11,134,289,106,38,206,43,103,127,5,4,104,353,69,20,25,24,10,44,231,238,0,11,35,21,1,9,323,73,38,8,143,32,9,95,33,20,326,43,181,117,22,219,1,55,271,59,152,37,98,258,0,33,271,20,379,118,96,95,24,47,219,0,146,376,6,50,206,22,181,39,60,3,121,13,71,106,14,6,41,11,27,190
19,19,21,46,32,15,64,189,227,106,15,52,50,10,2,0,11,13,32,5,125,371,27,269,93,2,3,24,57,110,11,6,27,2,37,55,4,3,45,223,59,10,77,18,84,65,2,3,56,167,20,20,10,31,6,32,77,128,0,3,10,13,2,3,139,30,28,7,49,15,2,38,30,7,134,32,107,73,16,100,2,20,113,30,80,12,50,128,0,19,143,16,214,59,34,38,10,14,124,0,90,252,3,44,91,8,129,20,28,2,89,3,40,47,6,1,11,3,19,59
20,5,12,32,13,9,24,111,207,67,20,52,21,7,1,1,24,7,23,6,57,263,23,182,44,1,6,7,46,78,3,1,12,0,35,26,0,2,21,186,36,10,31,3,24,25,0,1,25,74,11,4,7,22,2,13,37,77,0,6,5,11,0,3,94,17,8,4,22,9,0,22,14,3,67,10,52,43,5,61,0,17,73,8,35,13,34,60,0,5,82,5,178,24,27,29,6,15,111,0,20,257,4,13,61,4,89,6,10,0,91,4,14,21,1,3,13,7,17,50
21,18,13,26,7,3,14,104,194,68,12,32,35,1,0,0,17,5,25,3,43,265,22,107,38,3,3,3,42,62,6,0,12,1,22,40,3,3,9,222,53,10,27,10,7,26,0,0,13,65,11,15,0,15,3,15,37,72,1,6,5,7,0,0,78,13,11,5,19,0,1,25,12,4,55,14,27,28,5,57,0,17,59,25,22,7,18,67,0,8,59,1,165,19,18,17,1,7,66,0,19,254,3,15,49,4,62,3,6,1,82,1,12,31,2,1,11,2,11,45
22,15,6,23,11,4,5,42,117,37,6,14,14,2,0,2,3,1,11,3,34,174,11,86,32,0,0,2,28,38,3,1,7,0,9,12,2,3,3,104,32,8,20,2,3,9,0,2,8,40,11,5,2,10,0,6,14,47,0,8,0,6,0,9,43,8,2,0,19,6,0,20,5,0,24,7,20,21,3,43,0,4,34,20,16,6,17,36,0,3,41,2,129,12,11,16,1,7,42,0,9,160,1,7,19,1,51,2,4,0,47,1,3,7,1,5,5,3,2,25
23,4,2,7,1,1,0,11,25,14,3,11,8,0,1,0,2,0,5,1,7,27,3,18,6,0,0,1,7,13,0,0,0,0,2,9,2,2,2,19,6,6,2,4,1,6,0,0,4,7,2,3,0,2,0,1,5,12,0,1,0,1,0,1,5,0,5,0,5,2,1,6,0,0,10,4,4,2,1,9,0,0,4,0,4,0,4,6,0,2,6,0,23,2,2,2,0,2,13,0,1,47,0,0,6,0,22,2,5,0,10,0,0,2,1,0,0,0,1,6
