time,府中,萬隆,頂溪,明德,新店,關渡,忠孝新生,忠孝復興,東門,後山埤,龍山寺,中山國小,頂埔,辛亥,大湖公園,大橋頭站,菜寮,永安市場,新莊,松江南京,市政府,景美,台北101/世貿,芝山,頭前庄,動物園,南港軟體園區,台北車站,劍潭,新北投,橋和,小南門,十四張,六張犁,大安森林公園,東湖,內湖,昆陽,中山,台電大樓,三民高中,台北小巨蛋,永寧,港墘,大坪林,新北產業園區,小碧潭,南京三民,信義安和,七張,三重國小,丹鳳,台北橋,景平,紅樹林,行天宮,國父紀念館,幸福,北門,忠義,大直,板新,文德,中正紀念堂,北投,蘆洲,麟光,台大醫院,唭哩岸,中原,BL板橋,松山機場,迴龍,南京復興,景安,象山,圓山,竹圍,古亭,秀朗橋,南勢角,大安,劍南路,科技大樓,徐匯中學,永春,善導寺,Y板橋,萬芳醫院,民權西路,輔大,忠孝敦化,南港展覽館,江子翠,新埔,先嗇宮,新店區公所,雙連,新埔民生,西湖,西門,萬芳社區,南港,石牌,葫洲,公館,海山,亞東醫院,中和,淡水,土城,奇岩,中山國中,復興崗,木柵,三和國中,三重,松山,士林
0,0,1,1,2,0,1,3,2,2,2,1,0,1,0,0,0,0,1,0,7,8,0,1,0,0,0,0,3,4,0,0,2,0,1,0,0,0,0,4,1,1,0,0,1,0,0,0,2,3,0,0,1,0,0,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,3,0,0,2,0,3,0,2,3,0,1,0,1,2,0,0,2,1,1,3,3,2,0,1,6,0,0,13,0,2,0,0,3,0,0,0,6,0,0,1,0,0,0,0,0,2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,35,19,47,20,28,19,18,28,21,26,31,14,15,4,5,5,4,40,3,8,27,32,25,37,2,3,1,11,42,1,0,4,1,26,14,5,3,11,12,21,22,14,17,3,25,1,1,10,42,36,14,7,8,0,6,10,14,0,0,2,3,0,1,26,37,15,4,1,18,0,25,0,23,7,19,10,30,14,31,2,31,12,4,13,20,22,15,0,4,32,2,35,31,27,45,8,26,22,0,1,63,6,7,55,1,32,50,20,4,67,11,8,2,9,4,21,1,1,53
7,38,40,94,38,52,39,27,33,31,24,27,18,37,5,3,15,10,76,15,9,39,59,26,53,7,3,3,18,77,8,7,3,3,21,25,11,20,12,13,43,46,15,22,6,70,1,6,24,51,56,32,11,17,2,37,15,23,0,2,11,4,1,6,30,40,46,6,37,23,1,41,0,15,20,50,18,62,28,64,15,64,22,6,11,30,34,11,0,10,33,8,18,35,48,58,4,42,27,0,4,52,8,7,77,7,65,41,27,0,88,17,27,11,12,5,24,2,2,49
8,118,56,150,59,65,44,44,40,39,55,53,29,39,23,11,24,8,112,21,21,52,66,44,104,5,15,3,40,101,20,0,10,1,31,35,19,27,48,29,58,43,23,59,18,74,0,9,46,57,84,53,43,32,2,55,37,31,4,1,7,16,1,19,33,87,99,18,64,34,1,86,1,34,25,64,31,93,42,53,7,86,42,7,37,65,55,21,0,24,53,23,44,54,74,130,3,51,48,0,15,78,11,34,129,22,77,52,65,3,150,37,29,27,13,13,58,6,10,92
9,99,48,146,47,51,38,58,52,54,47,73,35,32,6,6,19,20,90,14,19,65,72,49,101,7,6,2,63,122,24,0,4,2,36,27,19,19,31,41,26,59,31,44,10,59,0,2,46,56,57,67,26,25,1,38,37,29,0,1,8,16,1,12,69,92,63,15,119,42,1,77,26,33,25,97,42,95,46,44,6,101,44,7,34,72,64,34,2,35,57,22,30,41,69,92,3,45,45,0,14,191,9,13,147,9,68,63,53,2,186,36,35,25,15,16,55,4,15,102
10,71,45,143,51,46,48,63,55,50,32,79,38,28,11,6,12,16,92,15,28,90,69,66,86,3,4,2,63,102,10,2,7,2,22,57,18,11,31,50,54,79,15,45,10,70,0,14,34,54,72,47,35,28,5,48,51,40,2,9,4,13,0,11,59,86,65,13,83,17,1,86,3,26,40,75,40,102,29,82,6,79,39,9,25,43,56,71,0,14,75,13,48,50,72,103,16,56,52,0,10,219,5,18,97,5,92,61,69,6,201,18,26,18,9,5,50,9,15,99
11,113,61,185,60,68,37,95,71,69,43,115,53,43,12,8,30,7,97,19,42,103,64,47,61,10,17,7,69,125,17,0,9,2,39,58,22,20,37,105,46,42,16,57,18,58,1,12,37,57,69,49,17,26,6,46,41,58,2,12,16,12,1,8,90,84,60,13,68,37,4,100,21,29,47,79,54,204,26,91,3,109,62,8,20,56,59,132,1,27,78,9,70,49,83,111,3,55,45,0,9,368,6,34,133,13,116,69,94,0,208,38,46,17,14,7,63,20,20,102
12,104,36,165,51,65,28,163,115,89,62,142,40,31,10,3,26,15,85,19,63,156,70,80,96,5,35,4,86,172,19,1,31,2,26,66,18,21,37,96,56,53,40,57,14,53,0,8,44,43,79,39,30,49,9,75,68,48,3,10,2,12,0,7,95,92,51,16,62,25,2,134,41,38,74,70,56,288,36,86,8,120,64,18,29,69,68,116,5,18,95,21,104,102,85,142,5,48,79,0,11,446,10,37,108,15,90,55,92,3,259,19,35,35,16,14,52,8,19,141
13,121,59,175,55,60,40,176,153,70,67,112,34,36,7,15,25,20,110,15,41,199,84,110,92,0,35,0,93,184,56,0,12,1,38,68,21,24,51,180,76,71,39,79,22,78,4,11,41,86,93,54,52,49,5,56,67,81,2,12,8,22,3,14,117,76,69,25,71,24,2,113,16,32,68,86,63,263,25,108,7,99,70,26,48,58,81,98,0,33,107,23,104,96,107,154,16,45,93,0,9,397,15,42,119,11,147,114,70,3,281,24,41,29,19,11,56,20,22,167
14,106,33,154,29,72,31,211,203,97,53,120,39,18,12,10,21,16,104,18,53,240,52,195,113,4,59,6,92,186,33,2,8,3,32,56,17,24,43,215,60,77,45,36,13,53,1,12,36,66,54,50,19,42,5,34,84,77,3,11,5,18,2,8,121,92,57,18,46,28,0,120,27,24,51,52,57,263,25,64,4,67,54,20,30,60,61,101,1,22,99,24,140,126,85,121,6,50,71,0,16,515,8,56,120,6,148,55,56,7,246,29,27,31,11,6,48,7,16,148
15,81,55,173,46,82,36,272,248,89,45,115,46,34,16,9,32,14,86,9,59,321,52,224,99,4,109,7,86,179,22,2,31,7,28,83,10,26,31,260,59,45,47,26,21,46,1,8,36,81,56,46,13,28,6,41,87,92,2,12,9,12,4,7,178,80,36,15,68,33,1,100,23,26,70,48,53,249,38,123,3,80,77,34,41,55,56,124,0,27,93,17,160,142,55,78,5,30,99,0,7,703,5,58,94,14,146,39,35,1,357,19,32,29,10,12,33,7,20,161
16,69,40,110,41,101,31,287,222,93,49,102,36,18,9,5,30,15,68,21,72,403,48,218,89,9,115,5,90,185,33,1,12,1,17,74,11,13,25,244,74,35,60,23,15,58,0,5,26,71,67,42,3,24,7,49,73,194,3,16,0,8,3,7,222,49,29,16,111,41,0,55,17,21,64,27,48,230,33,125,5,58,82,36,22,40,59,130,0,19,82,15,172,159,68,78,6,33,99,0,11,694,7,47,90,5,170,32,27,3,338,9,38,14,10,14,19,12,11,157
17,58,47,117,30,93,34,285,255,132,44,103,46,15,12,5,29,18,72,16,62,484,76,272,119,6,153,8,127,202,25,1,13,1,28,80,13,12,32,303,65,39,60,41,17,48,6,8,30,83,62,41,16,23,9,52,91,168,0,14,3,17,4,15,284,71,57,16,82,19,0,67,50,11,92,48,66,211,25,118,3,55,115,41,37,39,43,128,0,18,131,17,202,155,70,60,13,33,84,1,9,787,5,38,109,8,164,35,37,3,457,13,22,23,17,13,27,14,13,205
18,59,48,103,32,72,20,264,188,90,35,58,27,4,6,2,16,18,64,3,39,384,56,246,115,2,44,1,88,192,17,0,16,1,32,73,14,11,34,224,72,28,46,24,10,43,0,19,33,69,41,27,11,22,9,61,82,115,3,24,5,14,0,4,358,65,23,10,36,36,2,51,31,15,64,41,41,179,22,88,1,35,59,17,34,26,48,132,0,22,107,8,161,160,43,54,5,33,85,0,9,624,6,31,85,3,131,26,23,5,374,24,31,25,17,3,22,10,25,146
19,41,34,103,27,42,29,133,221,80,22,71,43,14,4,2,24,5,66,8,45,336,35,220,83,8,7,1,93,190,23,0,4,0,29,49,4,10,24,238,63,20,43,14,9,42,0,7,23,63,41,27,12,21,6,35,36,105,0,14,2,11,0,0,86,59,18,4,11,15,1,38,19,6,55,34,46,108,11,70,2,48,44,21,26,27,39,71,0,13,87,7,164,53,29,31,0,23,113,0,6,588,4,20,93,3,115,19,11,2,323,8,20,12,19,8,24,18,21,119
20,32,27,80,20,35,14,117,179,87,15,66,25,7,6,1,8,6,41,10,43,296,31,173,78,3,11,3,83,140,3,1,3,0,30,39,2,0,8,205,60,19,29,16,10,30,0,6,27,80,25,23,5,12,1,52,53,75,2,14,6,7,0,5,68,40,14,10,13,15,0,39,9,9,48,21,43,94,26,57,1,24,28,19,28,14,18,35,0,12,48,4,126,20,24,18,2,21,71,0,9,482,2,20,72,4,93,12,7,0,369,2,16,15,11,5,27,5,22,71
21,28,20,43,15,11,10,125,191,52,31,41,15,5,8,1,21,2,35,5,34,325,24,158,60,7,15,1,50,125,4,0,1,0,23,14,0,3,5,236,33,22,19,22,3,17,0,7,19,60,20,21,2,12,0,25,22,74,0,0,5,6,0,7,49,31,23,7,10,7,1,26,6,4,45,20,37,144,16,48,0,33,26,26,16,14,24,45,1,7,46,8,174,10,16,20,1,11,73,0,5,405,3,22,47,2,93,8,8,1,213,3,13,11,5,2,13,1,22,82
22,9,13,23,6,10,3,31,80,31,13,16,20,1,5,2,4,3,14,1,19,157,20,86,26,3,2,2,36,64,5,0,2,1,8,13,0,3,4,71,35,6,10,6,2,10,1,3,7,36,9,2,2,10,0,12,8,30,0,3,0,6,0,0,46,10,4,2,12,3,1,26,10,2,17,10,21,33,5,23,0,7,22,31,15,9,10,13,0,4,16,1,73,4,10,13,0,13,25,0,2,198,3,13,17,1,54,5,3,1,77,4,7,8,4,1,5,6,5,32
23,5,1,13,0,0,0,19,28,17,7,16,8,2,0,0,2,0,2,3,0,46,6,16,9,0,1,0,6,8,0,0,1,1,3,3,0,1,2,11,4,2,1,1,0,2,0,0,1,21,3,2,2,3,1,4,9,12,0,0,1,3,0,0,13,4,2,2,3,2,0,5,0,0,4,3,5,7,0,7,0,3,6,3,2,2,8,7,0,1,8,1,25,1,4,3,0,4,12,0,0,68,0,7,2,1,13,4,7,0,7,0,1,0,1,0,2,0,2,7
