time,府中,萬隆,頂溪,明德,新店,關渡,忠孝新生,忠孝復興,東門,後山埤,龍山寺,中山國小,頂埔,辛亥,大湖公園,大橋頭站,菜寮,永安市場,新莊,松江南京,市政府,景美,台北101/世貿,芝山,頭前庄,動物園,南港軟體園區,台北車站,劍潭,新北投,橋和,小南門,十四張,六張犁,大安森林公園,東湖,內湖,昆陽,中山,台電大樓,三民高中,台北小巨蛋,永寧,港墘,大坪林,新北產業園區,小碧潭,南京三民,信義安和,七張,三重國小,丹鳳,台北橋,景平,紅樹林,行天宮,國父紀念館,幸福,北門,忠義,大直,板新,文德,中正紀念堂,北投,蘆洲,麟光,台大醫院,唭哩岸,中原,BL板橋,松山機場,迴龍,南京復興,景安,象山,圓山,竹圍,古亭,秀朗橋,南勢角,大安,劍南路,科技大樓,徐匯中學,永春,善導寺,Y板橋,萬芳醫院,民權西路,輔大,忠孝敦化,南港展覽館,江子翠,新埔,先嗇宮,新店區公所,雙連,新埔民生,西湖,西門,萬芳社區,南港,石牌,葫洲,公館,海山,亞東醫院,中和,淡水,土城,奇岩,中山國中,復興崗,木柵,三和國中,三重,松山,士林
0,0,0,0,0,0,0,0,4,2,0,3,1,0,0,0,1,0,0,1,0,6,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,9,0,1,1,0,0,0,0,2,5,0,0,1,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,39,56,84,38,37,17,26,27,28,26,32,26,10,10,1,7,4,76,3,8,39,38,24,67,1,2,0,8,69,6,0,5,0,14,22,3,8,16,15,33,27,11,19,6,21,1,3,14,36,47,29,10,16,1,26,13,23,0,0,7,7,1,0,28,61,35,11,3,28,0,22,1,9,16,38,22,50,17,53,1,63,24,2,12,19,32,15,0,12,27,6,15,33,47,33,4,33,33,0,4,44,2,2,73,7,55,31,27,0,104,7,24,9,5,4,25,3,3,58
7,111,99,231,81,78,37,69,77,66,61,57,23,44,16,7,32,11,122,13,26,102,106,57,135,4,13,3,26,146,16,0,4,1,38,36,23,30,52,38,65,95,24,67,27,77,0,9,39,81,69,64,14,34,4,70,33,62,0,0,12,9,0,14,66,117,78,22,16,55,2,83,2,28,20,94,48,139,45,116,5,125,44,12,32,70,93,31,0,26,69,13,37,91,138,153,5,65,63,0,11,74,11,27,143,18,101,103,118,1,191,39,56,29,17,9,68,4,6,112
8,236,94,235,119,87,46,91,73,91,135,102,41,91,18,10,38,23,227,32,28,138,121,67,176,7,18,8,44,150,24,0,17,5,67,43,77,38,92,30,96,115,26,134,46,103,0,25,58,94,128,87,36,55,5,99,57,61,5,5,16,15,3,26,88,166,115,36,23,85,1,176,6,58,33,151,71,151,72,107,10,170,55,16,40,87,143,41,0,31,92,25,72,154,220,285,5,108,79,0,12,100,21,51,238,43,120,225,204,6,293,83,85,40,34,25,116,12,11,149
9,137,52,148,67,43,27,64,48,43,65,63,13,45,13,8,21,11,108,18,15,82,71,62,102,6,9,3,32,90,14,1,8,4,35,28,35,34,40,32,53,66,20,78,23,86,0,13,26,61,62,34,19,27,5,50,26,39,0,2,11,6,1,12,60,82,67,15,64,31,0,99,23,29,36,79,31,83,36,71,8,84,38,9,19,65,65,49,0,28,47,30,47,70,111,141,5,44,68,0,11,92,9,25,125,30,85,106,73,1,166,29,44,24,7,6,44,4,7,88
