time,府中,萬隆,頂溪,明德,新店,關渡,忠孝新生,忠孝復興,東門,後山埤,龍山寺,中山國小,頂埔,辛亥,大湖公園,大橋頭站,菜寮,永安市場,新莊,松江南京,市政府,景美,台北101/世貿,芝山,頭前庄,動物園,南港軟體園區,台北車站,劍潭,新北投,橋和,小南門,十四張,六張犁,大安森林公園,東湖,內湖,昆陽,中山,台電大樓,三民高中,台北小巨蛋,永寧,港墘,大坪林,新北產業園區,小碧潭,南京三民,信義安和,七張,三重國小,丹鳳,台北橋,景平,紅樹林,行天宮,國父紀念館,幸福,北門,忠義,大直,板新,文德,中正紀念堂,北投,蘆洲,麟光,台大醫院,唭哩岸,中原,BL板橋,松山機場,迴龍,南京復興,景安,象山,圓山,竹圍,古亭,秀朗橋,南勢角,大安,劍南路,科技大樓,徐匯中學,永春,善導寺,Y板橋,萬芳醫院,民權西路,輔大,忠孝敦化,南港展覽館,江子翠,新埔,先嗇宮,新店區公所,雙連,新埔民生,西湖,西門,萬芳社區,南港,石牌,葫洲,公館,海山,亞東醫院,中和,淡水,土城,奇岩,中山國中,復興崗,木柵,三和國中,三重,松山,士林
10,95,33,110,64,45,26,41,50,40,40,72,28,24,13,4,16,8,81,12,40,97,45,37,76,8,9,3,56,103,9,0,10,0,16,25,13,12,29,50,46,49,20,47,26,56,0,8,28,28,40,31,24,30,2,41,40,29,0,7,9,9,0,2,48,73,43,8,106,41,0,62,6,21,40,76,26,85,26,49,3,66,47,5,16,41,44,56,0,19,50,11,46,41,68,122,5,48,90,0,12,94,3,12,116,6,64,63,55,0,127,13,25,15,9,10,32,4,9,87
11,74,37,78,51,36,37,84,90,50,39,65,23,17,9,8,13,10,54,11,53,96,59,65,70,4,9,2,43,85,10,0,34,0,23,24,12,17,31,59,51,34,22,41,30,45,1,6,37,65,39,27,14,15,0,45,47,31,0,8,22,19,0,6,62,61,46,12,155,30,1,75,9,14,25,56,37,103,31,64,1,64,62,5,18,29,57,74,0,17,65,9,59,50,59,89,2,32,94,0,12,118,7,21,149,6,61,47,49,1,114,24,30,29,10,6,37,4,9,83
12,68,43,102,50,35,27,128,85,51,44,100,26,13,4,2,18,16,81,16,51,170,44,78,85,7,11,1,71,105,16,0,25,1,29,54,18,22,48,106,77,47,30,35,36,40,0,7,28,69,62,36,22,18,7,38,96,68,0,6,17,10,3,5,135,59,45,8,107,21,1,69,30,20,44,54,38,95,37,73,5,48,67,7,32,38,47,138,0,33,69,15,95,52,64,88,7,53,105,0,18,201,2,24,139,5,100,50,69,2,146,11,21,31,9,9,28,14,20,98
13,113,37,96,62,37,26,105,134,63,59,94,41,21,6,5,17,8,76,17,50,147,54,87,72,3,36,8,81,107,13,1,8,1,26,37,23,27,52,119,38,32,30,32,23,63,0,8,45,64,39,46,13,18,2,40,51,78,3,5,12,19,1,6,88,72,54,17,94,21,3,82,27,21,50,72,32,86,32,68,3,74,79,11,33,33,71,102,1,23,75,22,120,54,103,83,11,31,84,0,14,203,7,35,147,14,91,69,49,4,136,29,36,31,12,8,28,7,9,109
14,64,26,63,40,24,29,120,182,56,35,71,29,17,4,2,15,14,53,17,43,188,32,74,51,6,30,6,46,100,14,0,14,1,16,17,15,14,37,105,37,33,36,32,18,37,2,6,36,47,44,19,17,35,3,30,58,83,1,7,14,8,1,11,87,45,32,7,155,21,1,58,14,13,61,37,27,60,18,78,3,48,51,11,22,26,49,74,0,12,53,10,117,51,64,84,7,27,65,0,23,268,4,31,123,4,81,42,47,0,108,15,26,19,10,10,27,1,15,80
15,48,25,59,53,18,32,123,150,63,33,68,33,9,6,0,16,8,42,5,46,232,32,142,62,3,47,4,49,103,9,1,29,0,15,53,5,8,33,172,66,27,26,15,21,33,0,1,20,51,35,33,8,18,1,27,33,66,1,12,9,8,0,1,110,52,14,3,149,7,1,44,23,4,62,38,24,72,22,90,1,34,59,11,22,21,34,83,0,24,55,11,111,50,48,54,8,16,85,0,13,292,10,17,163,3,128,30,28,0,106,11,18,18,6,9,21,10,24,119
16,58,21,66,47,28,43,178,200,80,36,69,38,8,3,1,26,14,38,9,84,326,60,163,80,10,44,7,91,132,14,1,29,2,20,56,8,11,32,183,125,16,55,16,35,43,0,4,42,74,32,21,15,21,4,30,84,89,0,9,20,11,1,4,150,42,22,16,141,20,3,48,20,12,76,27,59,90,18,110,1,36,105,16,41,21,48,126,0,19,61,13,144,46,36,47,5,30,114,0,24,329,1,27,178,15,132,23,41,2,133,9,18,26,7,6,16,4,17,134
17,91,33,82,72,31,57,329,271,188,50,85,56,9,9,3,39,18,75,19,217,487,64,273,159,8,81,6,97,198,17,2,54,3,38,106,25,13,92,237,198,40,89,38,46,86,1,5,82,180,62,46,26,21,6,38,123,154,5,14,27,30,2,9,444,69,48,15,198,30,3,112,22,22,173,41,93,152,46,206,1,57,198,51,92,28,83,219,0,19,197,28,261,68,89,106,13,43,181,0,38,410,14,63,243,20,244,54,80,2,171,15,23,55,16,10,30,12,14,238
18,64,49,103,57,35,109,366,352,180,66,110,77,29,5,4,40,16,61,9,312,651,56,490,177,11,34,39,79,192,25,4,54,1,54,81,13,21,120,326,121,23,191,32,85,120,3,6,101,350,52,25,19,24,4,48,190,226,2,11,36,18,1,9,312,67,36,12,152,26,11,96,31,20,293,53,175,128,26,226,2,41,272,53,108,29,95,243,1,31,253,33,401,150,78,81,28,53,209,0,151,385,10,57,201,21,193,36,55,5,161,26,58,96,11,14,44,5,35,182
19,30,21,65,32,17,65,182,248,97,23,56,30,11,2,6,15,12,23,3,100,370,29,267,75,7,20,31,54,122,8,2,26,0,32,54,4,6,51,200,75,19,69,14,53,59,2,3,59,162,33,12,5,11,3,34,96,101,1,5,21,14,0,6,142,35,12,8,58,23,2,47,11,2,138,13,83,82,11,105,1,19,105,32,45,14,36,94,0,7,131,4,233,50,41,44,12,16,107,0,76,286,1,35,83,5,148,17,21,1,137,11,32,53,8,5,10,7,28,84
20,18,10,33,17,14,29,128,194,68,11,32,16,5,2,0,19,2,22,1,71,259,16,149,43,0,11,6,42,77,7,0,13,0,24,25,1,1,18,213,47,6,38,11,16,20,0,4,24,87,13,17,1,4,2,35,37,66,1,8,4,5,1,0,72,11,7,5,26,12,0,31,5,6,61,8,54,40,3,63,5,16,70,15,21,10,23,54,0,3,74,2,179,28,27,25,2,3,97,1,33,237,1,11,46,0,83,12,16,3,111,2,16,23,2,1,9,4,16,65
21,25,21,29,16,8,16,107,201,63,12,25,44,4,0,3,20,4,23,3,50,239,13,140,40,0,4,6,42,64,3,1,6,0,19,26,3,4,12,234,54,8,27,4,11,32,0,2,14,66,22,13,4,8,0,14,25,86,0,4,5,6,1,2,87,22,10,3,18,12,0,24,6,1,57,9,30,43,7,63,0,21,73,28,27,6,37,61,0,6,65,3,183,13,26,10,0,11,66,0,19,260,3,11,40,6,85,7,7,1,75,2,7,15,1,1,4,1,11,61
22,9,2,14,10,4,7,42,114,44,3,25,8,2,0,1,5,2,10,2,24,168,12,74,16,0,3,2,30,35,2,0,7,0,9,4,3,4,10,105,23,3,16,3,8,13,0,2,9,42,7,6,3,3,1,5,17,54,0,3,1,9,1,0,34,10,3,3,30,4,1,15,5,2,34,3,22,17,6,48,0,8,26,15,8,6,16,33,0,4,24,6,112,8,17,10,0,3,58,0,6,151,2,7,24,1,53,8,7,0,37,0,5,13,2,2,7,4,9,34
23,1,2,9,2,0,2,12,20,16,2,10,3,0,0,1,3,1,6,1,7,32,1,25,7,1,2,0,11,14,0,1,3,0,0,2,2,0,1,18,2,1,3,4,2,6,0,1,1,9,6,1,1,6,1,2,4,9,0,1,1,0,0,0,9,4,0,0,4,1,1,6,0,0,8,3,13,3,0,8,0,2,4,3,1,2,2,13,0,0,8,0,21,5,2,5,0,0,20,0,1,48,0,1,10,0,21,2,3,0,11,1,2,3,1,0,1,0,0,13
