time,府中,萬隆,頂溪,明德,新店,關渡,忠孝新生,忠孝復興,東門,後山埤,龍山寺,中山國小,頂埔,辛亥,大湖公園,大橋頭站,菜寮,永安市場,新莊,松江南京,市政府,景美,台北101/世貿,芝山,頭前庄,動物園,南港軟體園區,台北車站,劍潭,新北投,橋和,小南門,十四張,六張犁,大安森林公園,東湖,內湖,昆陽,中山,台電大樓,三民高中,台北小巨蛋,永寧,港墘,大坪林,新北產業園區,小碧潭,南京三民,信義安和,七張,三重國小,丹鳳,台北橋,景平,紅樹林,行天宮,國父紀念館,幸福,北門,忠義,大直,板新,文德,中正紀念堂,北投,蘆洲,麟光,台大醫院,唭哩岸,中原,BL板橋,松山機場,迴龍,南京復興,景安,象山,圓山,竹圍,古亭,秀朗橋,南勢角,大安,劍南路,科技大樓,徐匯中學,永春,善導寺,Y板橋,萬芳醫院,民權西路,輔大,忠孝敦化,南港展覽館,江子翠,新埔,先嗇宮,新店區公所,雙連,新埔民生,西湖,西門,萬芳社區,南港,石牌,葫洲,公館,海山,亞東醫院,中和,淡水,土城,奇岩,中山國中,復興崗,木柵,三和國中,三重,松山,士林
14,56,35,112,42,36,27,148,184,76,34,69,25,9,5,2,32,5,61,12,59,275,50,165,109,6,25,8,71,103,13,1,18,0,22,51,8,13,31,127,66,32,55,35,25,45,0,7,47,89,48,31,15,16,7,35,71,71,0,5,11,14,0,6,119,41,42,11,144,32,1,87,37,12,54,63,49,82,24,94,6,67,76,24,40,36,72,95,0,24,74,13,126,43,50,80,8,50,99,0,25,267,5,42,120,9,163,54,37,0,135,15,27,27,3,11,32,10,10,99
15,35,30,91,38,48,18,206,187,86,38,65,33,9,3,5,19,9,64,13,91,355,58,190,79,3,24,9,76,116,20,1,33,0,29,82,14,6,37,185,87,33,51,21,26,58,1,11,48,94,53,23,4,10,3,29,75,108,2,11,4,33,1,12,99,49,24,6,124,29,0,60,22,6,91,44,48,79,21,85,3,57,61,30,32,28,56,95,0,19,79,18,163,38,42,51,4,27,100,0,19,331,0,33,160,5,191,28,48,3,143,8,17,30,12,2,26,3,13,142
16,54,34,89,66,40,41,263,219,151,37,106,47,6,4,5,30,11,51,11,132,471,60,192,108,10,38,2,77,155,58,2,42,3,32,51,10,21,51,215,151,34,88,31,52,78,2,9,77,105,73,34,8,24,2,43,107,123,1,12,7,41,0,16,209,59,25,17,136,30,2,83,21,17,104,48,68,120,26,129,1,47,129,26,32,40,73,184,0,32,118,20,187,62,55,56,11,36,137,2,32,361,5,42,160,25,201,25,51,4,170,15,20,47,11,21,26,7,15,140
17,109,78,124,84,74,74,390,332,216,82,123,78,24,15,5,60,13,104,16,283,694,89,402,229,8,61,12,109,236,44,3,113,1,71,117,30,22,93,297,246,53,129,47,64,128,4,13,128,239,67,65,23,34,8,65,215,175,1,10,30,49,3,15,562,154,88,18,276,53,3,119,41,26,227,54,128,173,46,267,4,81,275,44,95,53,95,288,0,52,282,27,326,103,98,124,17,117,240,0,76,532,12,64,279,24,384,81,66,1,190,21,43,77,12,13,51,9,28,256
18,77,75,171,74,69,167,465,423,248,99,139,119,39,13,6,68,27,103,24,401,777,110,635,230,12,61,57,112,219,21,12,90,3,94,110,25,20,163,422,171,42,273,45,138,219,5,12,180,460,112,38,31,67,9,74,334,293,4,19,46,44,1,16,393,149,45,29,157,36,16,125,46,22,421,89,247,139,52,286,7,58,339,74,133,53,112,271,1,110,315,34,506,181,113,99,38,78,211,0,221,464,19,59,284,23,339,64,93,4,234,19,91,124,14,17,59,21,52,229
19,48,50,109,50,65,117,251,323,139,34,76,84,20,7,1,36,17,72,5,164,507,59,334,116,6,21,17,63,176,11,0,34,3,72,47,7,18,55,309,90,40,107,26,105,114,1,7,94,235,77,33,9,26,3,41,145,146,1,17,26,33,1,8,158,62,46,22,57,10,4,63,31,4,175,52,122,109,35,145,1,56,158,41,77,38,88,124,0,28,202,23,304,104,61,44,22,54,126,0,138,358,2,56,125,13,201,29,30,4,169,10,48,54,16,6,36,3,40,116
20,19,30,89,29,27,47,180,266,112,22,37,55,8,7,1,15,9,44,8,87,348,48,240,58,2,13,10,59,106,8,0,14,1,31,34,5,9,19,263,73,20,55,13,37,50,0,4,52,114,21,27,7,20,0,28,94,89,2,3,13,16,0,3,97,37,14,5,30,28,0,33,30,2,93,33,73,75,22,89,6,34,90,24,46,25,44,59,0,30,115,12,215,28,22,25,4,25,119,1,45,296,7,31,85,4,151,14,11,2,146,7,30,37,11,3,19,2,16,86
21,24,18,64,22,15,27,141,258,100,14,60,45,3,3,1,17,13,50,4,57,326,27,172,64,6,6,4,58,100,7,0,4,0,24,38,7,8,12,274,61,14,49,13,11,43,0,1,29,107,31,13,2,17,2,19,73,86,2,5,4,8,2,2,140,24,14,14,29,12,0,30,17,1,99,23,72,40,16,85,0,29,88,23,99,17,46,85,0,14,63,8,222,21,20,25,3,17,103,0,12,413,7,17,78,5,152,7,12,0,125,1,12,24,8,3,16,5,17,63
22,18,10,33,7,6,4,87,199,51,16,19,18,2,1,1,8,2,32,4,40,320,21,101,47,0,3,0,49,94,7,0,6,0,22,20,3,3,12,190,51,12,27,6,7,14,0,5,11,56,10,12,5,12,2,10,50,112,0,4,3,8,0,0,70,15,8,4,20,3,0,20,6,1,47,15,35,48,4,54,0,16,46,25,28,12,25,45,0,9,34,5,156,17,16,14,2,12,69,0,8,272,4,10,30,1,77,10,6,0,56,1,3,22,2,1,6,2,15,53
23,9,7,11,6,5,4,25,51,10,7,6,8,4,0,0,9,2,10,1,6,100,7,40,9,0,2,0,22,32,4,0,1,0,6,3,4,1,3,36,9,5,2,4,1,10,0,2,14,26,3,5,0,2,0,6,12,32,1,3,0,1,0,0,10,4,2,0,5,0,1,9,0,1,17,3,9,18,6,11,0,6,14,1,10,4,7,18,0,1,12,2,64,5,8,5,1,2,22,0,2,82,1,2,7,0,30,9,4,0,11,2,1,3,1,0,4,1,3,16
