time,府中,萬隆,頂溪,明德,新店,關渡,忠孝新生,忠孝復興,東門,後山埤,龍山寺,中山國小,頂埔,辛亥,大湖公園,大橋頭站,菜寮,永安市場,新莊,松江南京,市政府,景美,台北101/世貿,芝山,頭前庄,動物園,南港軟體園區,台北車站,劍潭,新北投,橋和,小南門,十四張,六張犁,大安森林公園,東湖,內湖,昆陽,中山,台電大樓,三民高中,台北小巨蛋,永寧,港墘,大坪林,新北產業園區,小碧潭,南京三民,信義安和,七張,三重國小,丹鳳,台北橋,景平,紅樹林,行天宮,國父紀念館,幸福,北門,忠義,大直,板新,文德,中正紀念堂,北投,蘆洲,麟光,台大醫院,唭哩岸,中原,BL板橋,松山機場,迴龍,南京復興,景安,象山,圓山,竹圍,古亭,秀朗橋,南勢角,大安,劍南路,科技大樓,徐匯中學,永春,善導寺,Y板橋,萬芳醫院,民權西路,輔大,忠孝敦化,南港展覽館,江子翠,新埔,先嗇宮,新店區公所,雙連,新埔民生,西湖,西門,萬芳社區,南港,石牌,葫洲,公館,海山,亞東醫院,中和,淡水,土城,奇岩,中山國中,復興崗,木柵,三和國中,三重,松山,士林
11,75,33,86,54,26,20,62,82,44,42,84,28,15,0,3,22,7,62,10,44,115,41,60,64,9,10,2,58,91,19,0,16,0,17,27,9,13,26,35,34,40,29,32,19,49,0,12,33,34,44,31,8,25,4,24,37,39,3,7,12,19,0,11,59,46,42,10,111,19,0,72,8,8,49,47,27,91,31,65,2,56,42,7,25,35,42,93,0,57,85,20,67,40,62,90,5,40,78,0,9,147,10,16,145,11,73,54,55,1,131,18,18,31,12,3,24,4,3,76
12,84,43,124,71,40,35,107,128,73,56,89,32,8,3,3,20,17,74,13,62,144,63,71,60,4,12,4,61,127,16,0,36,2,23,30,16,17,28,109,49,45,30,51,40,58,0,10,26,62,60,41,21,27,5,34,76,49,1,9,14,10,2,9,134,55,35,12,130,24,5,84,31,18,52,61,27,95,36,87,2,51,59,9,26,38,60,102,0,23,114,16,94,57,67,84,6,50,98,1,9,178,5,21,151,15,79,56,64,4,142,15,26,32,10,11,27,6,13,110
13,100,30,97,51,36,32,145,153,70,47,98,36,25,11,6,19,9,71,16,58,160,28,81,82,8,40,8,63,114,17,0,11,0,26,30,20,24,39,100,39,50,39,42,31,55,1,13,44,55,63,30,24,23,2,44,60,66,2,6,16,16,3,12,102,74,49,16,94,19,2,72,15,30,42,58,37,98,28,94,3,54,49,12,39,58,56,70,0,28,53,27,125,65,97,96,6,41,83,0,12,198,3,22,145,27,104,46,66,4,126,14,31,36,6,5,43,10,16,127
14,60,35,72,24,19,14,103,181,48,46,66,25,13,1,1,15,8,47,8,52,185,31,65,73,3,28,6,54,96,19,0,20,2,23,25,11,13,28,92,45,29,38,16,23,36,0,9,26,44,36,27,8,15,3,28,44,71,1,6,18,14,2,9,79,52,20,4,138,23,1,92,4,10,38,43,31,75,15,66,2,43,47,4,25,29,48,67,0,12,66,10,98,35,71,65,8,18,69,0,18,197,2,28,104,4,80,47,24,2,145,10,19,20,10,3,25,2,10,94
15,36,26,66,43,28,24,129,192,50,26,50,22,15,2,2,16,7,54,7,65,225,29,127,65,1,34,4,48,100,9,0,23,2,15,37,9,8,26,135,46,29,31,14,41,52,0,8,33,67,28,13,2,22,0,16,50,50,2,2,12,17,2,11,84,22,16,2,135,21,1,52,16,5,68,35,22,41,15,60,0,34,66,15,18,18,54,84,0,43,59,9,121,38,51,76,4,27,94,2,19,241,4,35,135,12,120,31,34,1,126,9,19,28,6,3,19,5,10,104
16,41,31,61,55,18,35,173,184,101,29,60,37,9,4,1,17,10,40,10,77,314,65,141,60,5,39,4,55,123,17,2,41,1,23,46,6,16,20,161,68,11,54,19,37,45,0,3,34,41,28,14,9,38,2,18,79,85,1,6,9,18,1,9,148,32,20,8,157,19,4,53,26,9,70,28,39,69,17,111,4,29,119,18,46,31,35,144,0,63,86,14,135,35,28,68,5,27,133,0,28,270,8,26,151,4,109,28,27,1,104,11,17,22,4,8,14,8,10,147
17,65,27,83,48,45,50,290,236,187,43,77,55,17,2,6,36,12,94,11,189,429,89,239,138,5,34,12,77,151,13,2,61,1,50,85,20,25,73,207,167,38,89,36,39,88,1,12,77,165,50,31,18,23,6,48,140,131,3,13,28,26,4,12,417,68,50,15,236,29,1,91,36,16,160,45,92,134,20,164,2,52,183,19,88,39,77,202,0,59,168,24,233,74,96,93,11,47,196,1,38,336,10,40,178,18,246,36,56,2,138,26,21,50,8,10,42,10,9,176
18,71,38,87,45,23,86,329,321,159,55,79,64,31,7,6,35,18,63,17,332,640,71,412,153,10,16,36,84,151,15,3,52,3,65,81,14,22,100,269,115,31,177,34,90,119,3,11,102,324,53,28,21,20,4,41,194,220,1,12,31,21,3,9,310,58,58,9,139,16,11,73,32,16,331,55,183,125,23,189,5,45,264,46,109,34,95,222,0,19,264,26,338,102,76,101,31,30,211,0,117,363,7,28,180,9,154,44,75,4,71,19,74,89,16,6,37,7,18,158
19,24,14,67,22,18,64,169,218,96,16,54,34,15,6,1,14,5,37,4,108,339,29,233,79,3,3,14,55,80,1,0,34,0,45,43,5,11,67,204,62,11,76,15,50,61,1,1,43,159,29,16,5,12,2,26,88,121,1,6,18,10,1,3,146,27,10,3,39,13,3,44,14,2,114,13,95,59,13,98,1,19,117,19,54,9,44,92,0,14,130,9,200,64,43,39,12,10,111,0,69,276,1,27,64,2,117,31,23,2,88,5,31,40,8,2,18,1,22,71
20,19,14,32,9,6,26,124,159,73,15,33,25,9,1,1,6,6,19,5,58,247,16,152,44,1,4,6,37,89,6,0,10,0,19,19,1,0,19,175,33,6,32,7,10,17,0,5,30,80,15,8,7,21,5,14,44,71,1,4,9,6,1,2,75,20,4,6,16,4,0,19,21,2,84,10,57,48,7,64,0,14,61,15,28,16,35,56,0,12,82,2,168,28,20,18,4,12,64,0,24,208,2,14,50,4,59,5,6,1,58,5,15,17,4,2,16,1,13,60
21,11,15,27,13,5,20,83,193,73,9,29,19,1,7,2,15,3,16,4,28,224,21,88,45,2,1,2,27,74,3,1,4,0,12,26,2,4,9,248,36,6,27,7,5,17,0,3,20,63,14,9,1,13,1,12,32,68,0,2,0,10,2,1,60,18,9,1,12,5,0,28,5,3,47,8,31,30,3,67,1,9,52,19,13,6,22,56,0,4,47,4,146,9,16,17,1,10,75,0,14,258,3,11,33,3,137,2,8,0,36,0,9,15,3,0,11,1,6,51
22,20,5,18,5,4,4,47,96,44,9,17,4,1,2,0,2,1,12,12,27,110,10,83,26,0,0,1,23,42,3,0,6,1,10,13,2,3,2,62,25,2,9,3,4,9,0,0,19,44,6,4,3,7,0,9,14,48,0,3,2,8,0,1,41,6,5,2,20,2,1,13,13,2,29,7,24,14,2,37,0,11,28,7,16,1,11,18,0,6,19,2,97,2,15,13,0,9,38,0,13,175,6,5,21,2,68,4,3,0,22,1,5,14,3,2,2,3,6,30
23,6,4,6,2,2,0,9,14,12,1,12,7,4,0,0,2,0,2,5,14,29,7,19,7,0,1,2,9,13,0,0,1,0,1,0,1,1,0,24,7,1,3,3,2,1,0,1,1,11,3,0,0,2,0,3,4,5,0,0,1,0,0,0,6,4,2,0,4,0,0,11,0,0,8,2,6,5,2,7,0,1,6,0,4,0,2,9,0,1,9,1,39,2,0,3,0,3,8,0,3,52,0,2,6,0,18,1,2,0,3,0,0,0,0,0,1,0,5,9
