time,府中,萬隆,頂溪,明德,新店,關渡,忠孝新生,忠孝復興,東門,後山埤,龍山寺,中山國小,頂埔,辛亥,大湖公園,大橋頭站,菜寮,永安市場,新莊,松江南京,市政府,景美,台北101/世貿,芝山,頭前庄,動物園,南港軟體園區,台北車站,劍潭,新北投,橋和,小南門,十四張,六張犁,大安森林公園,東湖,內湖,昆陽,中山,台電大樓,三民高中,台北小巨蛋,永寧,港墘,大坪林,新北產業園區,小碧潭,南京三民,信義安和,七張,三重國小,丹鳳,台北橋,景平,紅樹林,行天宮,國父紀念館,幸福,北門,忠義,大直,板新,文德,中正紀念堂,北投,蘆洲,麟光,台大醫院,唭哩岸,中原,BL板橋,松山機場,迴龍,南京復興,景安,象山,圓山,竹圍,古亭,秀朗橋,南勢角,大安,劍南路,科技大樓,徐匯中學,永春,善導寺,Y板橋,萬芳醫院,民權西路,輔大,忠孝敦化,南港展覽館,江子翠,新埔,先嗇宮,新店區公所,雙連,新埔民生,西湖,西門,萬芳社區,南港,石牌,葫洲,公館,海山,亞東醫院,中和,淡水,土城,奇岩,中山國中,復興崗,木柵,三和國中,三重,松山,士林
10,27,10,44,26,5,16,123,194,70,14,45,23,2,4,2,8,5,20,1,71,237,29,152,64,1,49,4,36,70,8,0,34,0,19,25,3,9,21,116,37,8,38,8,21,34,0,2,27,79,11,11,3,7,0,23,48,85,0,5,16,6,0,3,68,29,7,1,142,5,1,39,19,1,51,18,46,74,6,65,0,13,56,9,39,18,35,105,0,26,57,6,130,19,18,30,3,18,106,0,10,147,0,13,99,2,81,9,15,1,54,6,5,18,4,5,5,2,6,94
11,21,4,30,18,15,13,97,148,49,34,47,22,1,1,1,10,7,29,2,55,190,28,131,46,3,23,5,58,80,8,1,14,2,17,26,2,8,27,159,40,8,29,8,22,21,0,3,33,56,11,14,0,12,2,10,39,62,2,10,11,10,0,0,74,30,11,5,62,7,1,42,17,4,56,13,38,38,7,62,0,9,46,15,27,10,32,73,0,55,50,4,126,14,12,41,2,12,94,0,15,205,2,21,92,2,77,91,15,0,103,3,6,23,2,2,9,7,5,87
12,35,23,50,41,12,15,155,206,56,15,47,24,7,2,2,14,5,43,7,52,288,37,116,44,2,28,7,61,94,8,0,30,0,14,34,8,13,22,174,44,12,30,22,22,40,0,4,22,62,23,9,3,6,2,14,62,74,0,7,17,13,1,2,98,42,9,6,97,13,3,63,9,7,66,25,28,66,7,74,0,29,70,6,19,14,34,106,0,54,86,10,149,18,29,52,2,14,94,0,18,239,1,25,78,6,108,54,22,0,88,11,9,25,1,3,12,2,12,104
13,42,30,56,45,23,21,124,144,90,31,54,34,12,4,4,10,14,46,8,72,227,24,139,61,0,28,2,63,57,9,2,27,2,29,34,13,6,28,140,47,16,54,21,24,33,2,2,33,54,16,14,5,15,2,29,42,71,1,6,18,23,2,2,132,37,41,6,171,7,1,57,15,8,79,29,10,66,23,101,0,27,82,8,19,24,48,118,0,41,59,13,162,29,46,44,1,19,111,0,21,256,3,26,98,15,87,19,29,0,81,9,9,25,7,0,22,5,11,90
14,41,20,66,28,23,21,137,135,63,37,88,26,5,3,2,19,8,31,9,43,244,34,96,59,8,22,4,54,70,21,1,34,0,33,28,9,9,22,129,56,19,36,10,5,41,1,6,27,63,23,20,8,28,4,36,44,73,8,4,4,13,1,3,76,49,27,8,100,12,3,60,12,9,41,25,22,68,16,67,0,40,50,10,29,18,30,87,1,18,64,10,107,24,48,58,2,26,68,0,14,226,3,22,94,3,81,45,32,1,85,5,12,32,3,5,11,2,13,58
15,57,22,104,44,20,19,118,147,43,34,62,13,10,3,4,17,11,46,7,70,187,48,82,67,6,14,0,48,55,13,2,22,0,28,30,19,6,27,118,47,35,26,33,10,37,0,8,20,50,33,15,5,23,5,28,49,33,3,10,9,8,0,11,67,58,31,14,69,17,1,85,16,6,39,26,29,96,28,66,2,36,38,21,30,26,48,69,0,18,59,18,120,24,51,70,1,25,91,0,14,238,1,24,96,7,77,34,59,1,94,15,17,23,4,4,22,2,9,84
16,65,38,97,35,26,17,102,134,64,46,97,27,12,5,2,24,9,77,23,49,177,51,69,85,3,25,3,55,90,26,0,9,0,19,42,13,11,41,148,56,40,34,42,14,46,1,2,42,50,41,41,11,24,2,57,33,60,1,9,5,15,1,9,66,77,41,7,23,26,1,97,7,14,56,58,26,73,32,68,1,38,40,11,31,49,69,91,0,27,66,20,110,32,89,90,9,31,63,0,14,247,4,33,89,14,88,60,49,3,109,17,22,21,10,11,20,4,13,76
17,152,84,211,78,48,36,152,199,90,74,113,42,36,12,8,27,16,162,25,63,252,86,92,137,6,19,10,77,164,20,4,18,1,38,54,36,27,69,192,86,79,31,78,19,79,1,22,50,127,70,52,26,42,3,50,80,109,3,6,13,23,3,12,102,102,69,18,31,34,0,187,12,29,64,98,39,128,62,129,1,102,91,16,41,67,88,82,0,41,94,30,168,90,166,236,5,73,119,1,15,319,15,53,144,23,112,127,120,5,116,31,37,48,15,10,62,10,20,173
18,197,78,256,103,48,58,124,219,132,106,115,61,61,20,5,31,28,178,35,67,303,152,110,208,15,20,8,84,184,12,0,19,3,54,68,55,31,81,184,92,88,52,107,32,104,1,19,66,156,104,86,38,46,9,90,59,134,6,4,16,21,2,20,128,148,94,35,16,69,2,242,5,44,89,129,59,178,76,174,11,191,105,26,46,99,125,69,1,49,123,33,186,99,241,261,10,62,124,0,18,316,17,63,221,28,111,196,164,5,253,61,57,55,18,23,85,6,19,189
19,142,67,211,70,46,43,102,135,109,78,81,46,54,19,8,24,15,137,26,40,181,95,80,144,4,15,3,55,132,28,0,10,4,31,58,48,38,43,145,90,100,20,80,28,93,1,11,49,83,74,53,18,41,10,110,55,61,7,3,14,11,3,19,74,124,71,22,16,59,1,169,0,37,52,102,41,130,54,97,6,110,74,18,41,68,105,54,0,24,81,25,147,84,159,197,5,66,69,0,15,220,9,34,178,22,115,143,128,6,205,34,34,34,24,16,64,5,18,117
20,82,36,117,57,30,34,71,83,66,47,70,17,29,8,8,17,15,92,20,25,101,71,53,112,4,10,2,37,112,16,1,15,6,37,23,29,21,49,58,41,52,32,59,15,47,0,3,32,59,62,38,14,33,5,71,38,42,2,6,3,18,5,10,46,82,47,13,13,44,0,97,1,24,14,89,33,69,38,79,9,82,48,11,22,51,45,25,0,26,72,18,74,54,89,142,2,55,49,0,11,154,9,29,120,10,113,65,77,3,166,28,33,27,17,14,45,6,15,89
21,99,64,141,51,31,31,70,76,52,69,92,43,25,10,5,28,11,96,16,30,103,69,27,74,2,16,2,27,81,12,0,13,3,35,32,33,18,36,33,53,40,17,45,21,58,0,8,41,53,60,55,19,25,8,59,34,33,3,7,4,13,0,7,44,83,57,11,6,21,2,115,1,14,18,92,36,90,32,66,6,75,42,8,25,49,89,27,0,26,56,11,59,81,132,133,5,64,62,0,10,127,10,32,124,17,100,93,80,0,133,20,30,21,20,12,59,5,7,77
22,159,57,167,51,45,47,45,66,52,76,64,39,31,23,15,32,18,126,37,24,108,65,59,97,5,9,2,23,117,9,2,12,0,49,35,39,29,52,31,56,90,15,89,27,63,0,12,49,74,82,72,47,50,4,65,41,32,6,4,12,27,2,15,30,106,87,23,9,38,4,155,3,43,24,94,45,82,40,61,9,124,38,15,34,88,69,18,0,39,55,45,42,97,172,199,2,71,41,0,14,90,16,35,125,24,97,133,96,3,178,47,35,34,15,9,83,9,21,105
23,25,22,35,12,27,18,7,12,15,26,16,23,24,1,2,11,4,32,9,10,21,19,24,35,1,8,1,9,29,9,0,3,0,10,6,8,10,10,7,21,51,14,22,10,21,0,5,13,22,39,28,17,13,4,39,6,17,1,1,4,6,0,7,18,32,34,8,7,17,1,20,1,19,14,25,9,21,16,24,9,34,11,5,7,16,18,5,0,8,18,22,14,19,31,36,5,30,10,1,2,40,4,7,50,9,34,40,17,2,82,6,8,6,7,7,15,3,4,17
