time,府中,萬隆,頂溪,明德,新店,關渡,忠孝新生,忠孝復興,東門,後山埤,龍山寺,中山國小,頂埔,辛亥,大湖公園,大橋頭站,菜寮,永安市場,新莊,松江南京,市政府,景美,台北101/世貿,芝山,頭前庄,動物園,南港軟體園區,台北車站,劍潭,新北投,橋和,小南門,十四張,六張犁,大安森林公園,東湖,內湖,昆陽,中山,台電大樓,三民高中,台北小巨蛋,永寧,港墘,大坪林,新北產業園區,小碧潭,南京三民,信義安和,七張,三重國小,丹鳳,台北橋,景平,紅樹林,行天宮,國父紀念館,幸福,北門,忠義,大直,板新,文德,中正紀念堂,北投,蘆洲,麟光,台大醫院,唭哩岸,中原,BL板橋,松山機場,迴龍,南京復興,景安,象山,圓山,竹圍,古亭,秀朗橋,南勢角,大安,劍南路,科技大樓,徐匯中學,永春,善導寺,Y板橋,萬芳醫院,民權西路,輔大,忠孝敦化,南港展覽館,江子翠,新埔,先嗇宮,新店區公所,雙連,新埔民生,西湖,西門,萬芳社區,南港,石牌,葫洲,公館,海山,亞東醫院,中和,淡水,土城,奇岩,中山國中,復興崗,木柵,三和國中,三重,松山,士林
0,8,18,41,11,6,7,7,13,14,16,14,10,4,2,0,3,3,23,0,5,8,12,19,14,1,4,0,4,18,1,0,7,0,7,9,3,4,2,4,16,8,4,2,3,14,0,0,9,12,15,11,2,7,0,12,7,4,0,0,2,13,0,2,10,14,9,2,1,10,0,14,1,6,5,8,10,15,4,21,1,21,16,1,7,4,14,2,0,5,12,5,14,15,9,10,1,11,7,0,2,31,4,7,15,2,25,8,0,0,40,2,4,3,2,5,11,2,5,11
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,3,4,7,3,4,6,15,6,2,4,0,2,1,0,0,2,2,1,2,12,3,17,4,0,0,0,5,38,3,0,1,0,1,6,1,0,3,12,3,3,2,6,4,2,0,0,3,9,7,2,2,0,0,3,8,6,0,0,2,1,0,0,8,6,4,0,16,1,1,7,8,0,2,11,8,9,1,7,0,3,3,1,3,1,4,4,0,0,11,0,4,4,4,5,1,0,16,0,1,11,1,9,8,0,6,2,2,0,7,0,1,0,1,1,1,0,1,14
7,3,2,13,9,11,15,19,23,17,9,12,3,5,3,0,6,2,5,2,4,32,6,38,14,0,9,0,18,65,5,0,3,0,8,11,1,0,2,9,8,5,6,2,1,11,0,0,3,17,3,4,2,3,3,4,13,8,0,0,1,1,0,3,25,14,7,5,22,1,0,6,21,1,9,4,7,18,7,16,0,8,19,7,16,6,6,20,0,2,13,1,12,7,6,9,0,9,19,0,2,28,0,10,27,1,38,7,7,1,15,6,6,3,4,3,2,3,0,19
8,7,17,22,11,10,9,95,41,68,9,12,12,1,1,0,7,2,19,2,17,48,55,74,28,1,20,0,50,77,16,3,8,0,5,29,1,3,4,17,43,9,15,8,15,18,0,1,2,31,7,5,1,1,10,16,18,27,0,3,2,10,0,1,48,30,6,1,38,5,0,5,7,0,38,7,30,37,5,57,2,10,27,9,74,13,17,74,0,17,28,1,31,7,12,21,3,4,25,0,5,49,2,4,34,0,162,6,4,0,38,2,6,6,11,1,7,7,3,62
9,13,19,50,10,13,9,86,80,41,10,33,6,6,5,2,5,5,13,7,13,119,26,236,34,1,36,0,36,64,19,0,6,0,9,41,5,6,10,57,38,15,14,11,15,13,0,1,13,43,18,6,2,9,0,12,44,62,0,7,1,13,0,1,61,37,7,4,23,5,0,11,23,2,9,15,42,63,11,45,1,12,44,12,23,13,20,50,0,8,35,3,55,16,12,18,0,12,53,0,2,109,3,7,40,0,56,8,5,1,65,5,10,4,3,8,10,3,7,94
