time,府中,萬隆,頂溪,明德,新店,關渡,忠孝新生,忠孝復興,東門,後山埤,龍山寺,中山國小,頂埔,辛亥,大湖公園,大橋頭站,菜寮,永安市場,新莊,松江南京,市政府,景美,台北101/世貿,芝山,頭前庄,動物園,南港軟體園區,台北車站,劍潭,新北投,橋和,小南門,十四張,六張犁,大安森林公園,東湖,內湖,昆陽,中山,台電大樓,三民高中,台北小巨蛋,永寧,港墘,大坪林,新北產業園區,小碧潭,南京三民,信義安和,七張,三重國小,丹鳳,台北橋,景平,紅樹林,行天宮,國父紀念館,幸福,北門,忠義,大直,板新,文德,中正紀念堂,北投,蘆洲,麟光,台大醫院,唭哩岸,中原,BL板橋,松山機場,迴龍,南京復興,景安,象山,圓山,竹圍,古亭,秀朗橋,南勢角,大安,劍南路,科技大樓,徐匯中學,永春,善導寺,Y板橋,萬芳醫院,民權西路,輔大,忠孝敦化,南港展覽館,江子翠,新埔,先嗇宮,新店區公所,雙連,新埔民生,西湖,西門,萬芳社區,南港,石牌,葫洲,公館,海山,亞東醫院,中和,淡水,土城,奇岩,中山國中,復興崗,木柵,三和國中,三重,松山,士林
0,8,14,31,11,6,2,10,18,10,9,16,7,5,1,1,7,4,26,2,11,12,8,11,18,0,1,0,5,18,0,0,2,0,7,9,1,1,10,13,13,11,4,3,3,17,0,1,6,16,8,9,3,6,0,8,7,7,0,0,0,2,0,2,8,20,13,2,0,8,0,11,3,3,4,14,5,12,11,17,0,13,8,1,4,14,11,4,0,6,5,3,12,8,14,12,1,14,6,0,2,23,0,3,24,1,31,7,9,0,30,2,6,5,1,2,6,1,2,12
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,6,14,12,3,7,23,16,22,6,4,4,3,0,0,1,2,5,1,12,62,13,32,15,1,0,1,4,22,4,0,3,1,7,18,0,1,9,13,15,3,6,2,6,7,0,0,4,23,11,3,2,2,1,7,12,19,0,0,5,4,0,0,36,12,1,1,49,2,0,10,6,0,13,5,13,23,5,14,0,3,24,0,3,1,11,7,0,7,16,0,18,15,5,7,1,7,37,0,5,17,2,11,43,3,15,2,8,1,11,3,4,7,3,1,2,0,1,20
7,3,8,33,53,14,33,91,108,108,27,22,26,10,1,2,16,13,19,6,126,281,26,109,86,1,9,12,20,92,11,1,44,2,23,57,1,2,60,43,112,7,63,9,19,36,0,3,38,126,21,8,2,2,0,18,60,75,0,5,16,13,0,6,251,45,7,5,160,7,0,17,20,3,83,4,58,69,19,94,0,13,126,13,48,8,29,113,0,14,91,6,146,43,19,14,13,12,127,0,31,69,2,32,166,1,99,5,21,0,26,4,17,38,9,9,4,6,12,83
8,13,24,54,47,21,118,327,257,203,21,41,78,10,2,0,31,15,25,1,384,655,46,498,150,3,14,32,41,138,11,1,90,0,65,88,1,6,83,194,164,10,193,11,96,101,1,1,97,404,41,7,3,16,6,26,235,201,0,12,52,13,0,0,442,51,9,10,257,11,2,28,37,2,385,15,191,123,14,246,0,19,334,52,139,14,79,282,0,26,264,4,348,78,25,23,23,43,296,0,189,229,4,17,232,5,214,4,19,0,45,1,62,95,7,4,27,4,5,123
9,12,19,52,45,17,61,216,230,102,19,40,42,6,2,0,17,7,32,3,129,384,35,398,101,4,22,8,48,117,12,0,41,1,40,49,4,5,46,144,72,9,103,12,65,60,1,7,49,197,24,14,2,13,1,28,117,145,0,12,28,13,0,3,150,47,4,3,239,8,2,17,35,3,152,13,153,78,16,143,1,14,174,19,61,22,60,173,0,34,120,14,160,49,24,18,4,22,154,0,113,132,4,22,165,3,179,11,16,2,56,2,36,59,3,2,13,1,20,93
