time,府中,萬隆,頂溪,明德,新店,關渡,忠孝新生,忠孝復興,東門,後山埤,龍山寺,中山國小,頂埔,辛亥,大湖公園,大橋頭站,菜寮,永安市場,新莊,松江南京,市政府,景美,台北101/世貿,芝山,頭前庄,動物園,南港軟體園區,台北車站,劍潭,新北投,橋和,小南門,十四張,六張犁,大安森林公園,東湖,內湖,昆陽,中山,台電大樓,三民高中,台北小巨蛋,永寧,港墘,大坪林,新北產業園區,小碧潭,南京三民,信義安和,七張,三重國小,丹鳳,台北橋,景平,紅樹林,行天宮,國父紀念館,幸福,北門,忠義,大直,板新,文德,中正紀念堂,北投,蘆洲,麟光,台大醫院,唭哩岸,中原,BL板橋,松山機場,迴龍,南京復興,景安,象山,圓山,竹圍,古亭,秀朗橋,南勢角,大安,劍南路,科技大樓,徐匯中學,永春,善導寺,Y板橋,萬芳醫院,民權西路,輔大,忠孝敦化,南港展覽館,江子翠,新埔,先嗇宮,新店區公所,雙連,新埔民生,西湖,西門,萬芳社區,南港,石牌,葫洲,公館,海山,亞東醫院,中和,淡水,土城,奇岩,中山國中,復興崗,木柵,三和國中,三重,松山,士林
10,16,14,33,48,7,10,129,177,70,18,39,27,2,3,1,16,4,13,1,65,294,23,158,44,6,78,5,56,68,13,1,17,0,9,39,4,8,25,110,54,4,44,9,33,30,0,1,13,62,22,11,1,9,0,19,61,114,0,5,10,7,0,2,76,28,13,3,177,14,0,21,22,3,64,4,55,82,13,59,0,12,64,15,21,15,28,92,0,13,51,7,135,21,18,29,3,14,110,0,24,169,1,8,131,7,76,10,18,0,73,2,10,19,7,4,6,0,13,97
11,25,14,51,21,18,19,115,157,54,26,38,34,3,1,2,12,8,35,8,56,253,14,150,40,6,33,9,43,61,7,0,9,0,22,29,4,10,18,172,50,13,41,17,18,28,0,3,31,56,16,13,3,10,1,23,40,76,2,28,8,6,0,0,71,34,15,0,88,11,0,34,32,3,43,14,37,53,7,59,0,14,72,15,19,7,28,107,0,16,30,7,109,22,28,43,1,11,99,0,9,254,2,18,85,6,84,13,10,0,157,8,8,29,2,4,10,7,6,77
12,30,26,59,39,19,30,151,180,51,25,45,31,9,2,1,11,10,37,7,58,304,24,132,71,4,39,4,71,80,12,0,29,0,21,32,6,7,31,192,62,19,39,26,33,37,0,7,27,58,39,9,3,14,0,16,53,102,0,10,15,10,0,1,95,31,16,10,106,16,4,55,26,6,75,19,41,82,11,84,2,21,80,17,30,15,50,119,1,18,81,7,131,18,39,57,3,16,69,0,17,255,2,32,104,5,110,10,32,0,113,6,11,24,2,5,11,3,15,75
13,49,17,52,39,5,30,176,179,73,37,61,37,6,2,0,17,10,31,13,57,244,45,135,71,1,34,2,81,70,13,0,27,1,13,29,9,12,30,219,51,15,39,15,16,35,1,2,39,80,32,17,6,14,0,28,50,75,1,5,16,9,2,6,145,44,12,7,152,15,1,53,13,4,86,32,47,72,17,85,1,27,90,12,42,21,44,118,0,13,78,11,117,29,40,44,1,20,76,0,22,329,3,19,129,9,85,19,20,2,118,11,9,33,1,2,12,3,8,108
14,58,25,75,30,30,22,138,183,76,38,68,26,6,2,3,20,11,61,7,71,214,46,121,46,4,45,3,46,52,4,0,23,0,21,36,6,5,18,150,46,23,34,20,19,45,0,5,30,64,28,27,9,19,2,42,44,74,1,6,10,9,0,3,69,47,27,9,105,11,2,61,11,8,54,33,27,66,21,63,1,42,59,15,19,22,45,84,0,17,55,9,120,18,43,68,3,19,81,0,17,253,4,22,97,5,77,26,21,1,112,7,10,18,9,8,13,3,16,77
15,63,37,99,37,21,18,122,136,60,42,74,31,11,7,4,18,8,60,12,38,180,19,117,58,6,20,2,49,88,11,0,9,0,26,24,17,11,31,152,61,26,28,33,11,37,0,11,23,65,29,21,5,25,4,25,36,51,2,10,6,11,0,8,59,49,27,8,63,27,1,98,14,4,55,37,15,83,21,76,3,38,47,20,22,24,44,46,0,11,61,13,132,45,51,73,5,36,79,0,11,244,1,23,89,6,94,42,38,2,104,26,16,17,8,6,21,5,9,92
16,75,38,119,48,28,26,123,160,69,50,71,32,26,8,1,18,14,72,16,51,194,51,89,88,4,22,2,91,84,13,0,9,2,23,33,19,12,31,145,67,44,39,46,12,44,1,18,27,72,56,31,12,19,6,52,45,59,1,13,3,6,1,9,91,66,33,4,26,24,0,120,6,9,40,67,40,94,24,89,2,70,41,18,19,33,36,59,0,15,71,7,140,46,73,86,2,46,67,0,13,268,2,28,94,9,72,52,69,1,125,25,24,28,9,7,31,3,13,79
17,149,66,189,63,66,42,150,209,106,89,127,47,33,18,9,36,18,153,33,58,307,75,125,157,11,8,6,97,177,24,1,14,4,45,36,42,28,60,233,98,91,62,106,19,79,0,16,57,131,78,53,19,49,6,57,74,87,6,12,12,20,2,9,114,111,72,25,25,56,5,206,10,31,75,102,60,163,50,130,7,90,97,20,46,59,109,102,0,39,95,18,234,88,200,196,11,60,102,0,15,316,9,41,148,26,138,149,128,3,164,39,31,60,14,5,45,8,23,173
18,213,80,272,125,67,58,139,217,135,110,115,70,76,24,13,48,32,214,19,72,327,122,154,243,6,23,8,79,192,19,1,16,3,54,53,53,35,82,238,101,130,55,98,31,113,0,22,62,161,99,104,45,62,8,108,96,132,6,5,15,26,2,19,193,183,120,32,30,60,5,202,4,56,99,129,61,161,71,178,6,184,98,33,66,112,141,97,0,52,132,28,246,132,242,287,6,87,151,0,27,361,15,62,206,25,138,208,164,4,288,63,66,40,29,15,88,21,17,192
19,146,75,208,97,63,48,85,158,103,85,76,49,46,13,9,29,13,140,45,34,217,86,97,155,8,7,5,54,142,19,0,12,0,34,65,42,36,67,137,78,87,40,77,26,60,1,15,45,123,74,59,29,47,8,95,59,72,6,11,11,10,2,18,87,145,91,17,16,61,3,160,1,30,48,105,41,137,48,130,10,129,67,26,39,59,99,37,0,39,95,32,96,78,162,206,8,58,75,1,19,245,13,38,185,22,114,135,117,4,223,31,47,34,25,19,65,10,17,161
20,107,57,158,57,31,25,74,88,57,37,52,37,23,15,5,25,17,92,18,19,119,70,50,101,3,11,0,42,98,13,1,9,2,23,35,23,21,33,67,48,53,26,59,22,72,0,6,34,68,46,48,19,29,9,68,28,34,3,0,7,16,6,7,47,83,56,12,15,33,1,119,1,16,39,71,35,87,37,64,2,78,52,15,18,44,68,33,0,29,60,22,77,54,104,134,2,61,67,0,9,200,7,21,115,15,105,84,66,1,182,21,37,30,8,12,46,6,12,92
21,114,71,179,67,41,32,43,76,52,65,99,39,21,15,8,33,9,119,21,32,113,80,41,87,1,10,0,42,112,9,0,7,0,36,36,20,18,62,59,53,77,21,61,29,70,3,10,46,78,56,57,39,28,8,61,42,33,5,3,12,11,4,10,67,73,62,20,12,26,0,127,1,21,31,74,36,117,55,87,4,88,49,11,32,57,66,35,0,35,68,18,51,81,119,158,9,57,64,0,13,159,4,20,137,14,97,126,98,1,147,27,26,28,15,9,51,5,13,92
22,158,63,193,54,48,42,53,47,49,93,56,30,39,19,7,33,24,127,40,23,96,72,44,97,5,12,6,30,108,13,1,4,1,42,32,35,26,73,37,52,90,24,73,31,80,0,9,57,69,70,76,54,48,9,77,47,44,4,3,12,8,5,8,38,128,93,23,8,52,1,141,5,71,37,108,37,80,44,62,13,124,47,10,35,75,79,24,0,28,58,45,54,96,148,192,10,82,44,0,16,100,11,26,133,38,97,133,95,5,160,42,25,29,22,22,65,7,18,120
23,23,13,61,31,26,26,18,6,19,17,31,12,13,1,3,13,8,50,5,5,31,31,21,21,6,8,1,11,24,7,0,3,0,13,14,7,17,14,13,20,46,15,18,2,20,2,3,19,26,24,20,25,11,0,29,12,13,2,1,3,9,0,8,16,36,39,12,8,27,2,25,0,16,8,39,11,25,19,36,4,39,12,10,18,32,27,9,0,15,11,19,11,25,35,31,2,28,10,0,5,44,3,7,28,6,33,46,29,3,68,7,12,14,9,5,22,5,10,24
