time,府中,萬隆,頂溪,明德,新店,關渡,忠孝新生,忠孝復興,東門,後山埤,龍山寺,中山國小,頂埔,辛亥,大湖公園,大橋頭站,菜寮,永安市場,新莊,松江南京,市政府,景美,台北101/世貿,芝山,頭前庄,動物園,南港軟體園區,台北車站,劍潭,新北投,橋和,小南門,十四張,六張犁,大安森林公園,東湖,內湖,昆陽,中山,台電大樓,三民高中,台北小巨蛋,永寧,港墘,大坪林,新北產業園區,小碧潭,南京三民,信義安和,七張,三重國小,丹鳳,台北橋,景平,紅樹林,行天宮,國父紀念館,幸福,北門,忠義,大直,板新,文德,中正紀念堂,北投,蘆洲,麟光,台大醫院,唭哩岸,中原,BL板橋,松山機場,迴龍,南京復興,景安,象山,圓山,竹圍,古亭,秀朗橋,南勢角,大安,劍南路,科技大樓,徐匯中學,永春,善導寺,Y板橋,萬芳醫院,民權西路,輔大,忠孝敦化,南港展覽館,江子翠,新埔,先嗇宮,新店區公所,雙連,新埔民生,西湖,西門,萬芳社區,南港,石牌,葫洲,公館,海山,亞東醫院,中和,淡水,土城,奇岩,中山國中,復興崗,木柵,三和國中,三重,松山,士林
10,18,19,47,34,15,20,137,163,74,12,48,28,1,2,3,14,4,29,3,76,291,19,146,60,2,64,1,45,106,9,0,16,0,28,37,0,6,14,156,48,8,50,10,29,22,0,3,37,67,16,4,6,5,1,17,57,101,2,6,23,15,1,4,82,28,12,8,133,5,0,23,20,3,58,18,44,84,11,78,1,13,93,13,53,9,35,113,0,11,70,2,119,17,16,26,4,11,104,0,15,170,1,14,98,3,79,10,16,2,74,5,19,20,4,0,7,6,13,109
11,32,19,46,30,20,21,132,186,56,21,59,27,5,2,1,14,3,18,9,69,230,19,118,67,3,44,1,60,73,16,0,21,2,20,40,2,5,21,165,34,20,40,10,27,22,0,2,21,49,10,3,7,9,0,20,56,62,1,10,8,10,1,3,78,62,16,4,57,9,0,34,32,3,44,12,45,52,11,72,2,21,75,18,83,13,34,94,0,5,70,3,121,22,20,32,9,12,83,1,21,246,5,16,72,7,66,11,15,0,128,7,15,18,1,1,9,4,15,107
12,38,17,50,41,11,20,137,201,94,38,57,25,3,5,1,17,8,47,4,73,293,23,114,48,4,43,2,64,93,19,0,20,0,23,37,6,5,28,195,46,13,31,18,24,36,0,5,32,58,19,20,4,21,0,23,57,97,1,9,11,6,3,3,101,61,21,4,86,14,1,34,21,2,56,16,38,61,12,82,1,24,83,16,41,12,40,107,0,11,72,14,174,26,29,55,5,18,77,0,19,246,4,17,102,10,106,20,21,1,109,6,14,19,2,5,11,3,22,106
13,43,22,66,34,16,16,174,178,86,26,81,40,5,5,7,18,7,49,2,51,257,30,138,68,8,20,2,66,87,17,1,23,0,18,59,12,1,23,160,42,17,46,20,20,36,0,3,39,74,27,16,4,30,0,30,70,95,4,6,11,14,0,6,133,29,31,4,143,9,4,67,44,5,85,32,35,77,21,107,1,23,82,22,52,18,42,118,0,17,97,8,148,46,51,45,6,20,117,1,27,302,3,24,140,11,109,36,38,1,112,15,19,41,6,4,18,7,11,93
14,44,15,49,53,18,13,134,145,65,34,69,37,7,7,0,23,9,40,5,72,233,35,124,65,7,16,5,50,75,9,0,35,0,12,31,11,21,20,131,30,27,46,30,8,27,0,3,28,68,33,26,8,20,6,35,54,59,1,9,13,8,2,7,78,48,26,7,120,26,1,82,26,5,51,22,34,57,17,66,1,45,56,17,25,21,33,114,1,12,68,9,127,26,49,67,5,22,116,0,24,245,0,15,105,11,97,27,39,6,132,7,16,18,4,2,15,7,11,83
15,47,29,90,40,13,18,165,160,55,36,82,30,11,6,0,25,6,54,9,46,216,42,83,76,3,12,4,66,61,14,1,16,2,23,53,11,12,28,156,56,33,38,35,14,38,3,17,45,67,30,17,13,26,4,31,50,82,2,4,9,15,0,4,81,48,32,9,42,23,1,76,27,10,64,31,20,83,23,83,2,44,43,13,40,31,41,72,0,14,51,14,121,41,61,94,5,22,67,0,11,290,4,38,99,8,100,35,40,4,123,10,28,36,15,2,35,6,7,75
16,61,37,82,49,29,27,134,148,69,44,91,35,24,4,4,20,15,64,12,61,211,50,96,93,5,8,4,53,140,16,1,14,4,32,37,19,9,31,140,66,50,33,50,25,52,0,7,56,71,40,36,18,18,3,43,65,50,6,31,12,9,0,10,90,72,45,14,30,23,1,105,21,12,45,52,25,98,21,87,4,57,59,20,29,30,61,89,3,31,82,11,114,45,108,95,2,47,87,0,18,266,10,16,112,13,79,52,64,2,128,12,18,22,7,6,28,5,17,117
17,132,51,237,87,59,27,123,236,102,94,145,51,29,12,6,41,16,136,31,61,309,79,122,156,8,12,9,76,178,24,3,22,1,37,52,24,31,63,228,97,64,68,82,17,98,0,20,56,138,62,58,30,55,7,57,91,83,4,13,11,18,1,9,109,124,82,27,24,42,2,180,7,26,79,101,64,156,28,148,7,101,85,29,49,84,130,101,0,37,111,22,207,71,165,194,10,60,98,0,18,274,8,49,163,25,110,109,104,1,154,43,44,49,12,15,71,8,26,153
18,242,77,269,117,59,58,179,263,143,111,119,53,71,17,9,47,24,202,32,67,348,115,140,201,11,33,7,95,209,28,2,11,1,59,57,65,39,70,234,114,115,56,110,40,102,1,16,64,168,103,99,40,47,15,95,96,134,6,2,12,22,4,22,151,170,116,34,49,72,5,223,8,60,103,146,59,164,89,183,7,158,125,26,55,124,150,79,0,41,143,21,239,105,230,256,8,106,127,0,30,320,18,59,213,22,153,221,167,4,287,67,45,55,19,13,72,12,32,183
19,143,75,195,81,56,58,113,161,92,72,86,58,32,19,10,37,14,148,36,55,243,107,117,169,4,7,8,53,155,22,0,20,3,38,52,47,37,56,135,79,107,43,90,26,70,1,25,35,123,93,71,17,46,10,121,61,105,5,9,9,13,1,17,99,150,89,31,20,47,3,172,2,45,52,129,51,121,59,127,11,142,86,29,40,69,84,41,0,55,85,25,147,83,155,184,4,61,84,0,11,228,9,47,198,23,111,147,122,3,237,33,62,31,26,14,68,9,21,162
20,96,59,148,66,31,46,84,65,82,65,61,48,26,12,9,31,17,101,19,25,150,77,68,112,5,12,0,32,132,12,0,14,0,27,31,21,18,41,67,63,66,25,50,12,55,0,9,54,64,60,43,17,16,5,85,36,39,6,4,9,17,1,16,60,90,60,12,12,26,2,121,0,21,41,83,45,106,44,86,5,102,57,11,33,86,54,55,0,24,65,18,76,69,100,136,3,60,61,0,10,190,9,29,107,15,95,77,65,6,160,26,33,28,16,12,57,5,10,120
21,109,61,150,40,20,23,85,99,65,65,106,49,27,11,8,34,18,102,29,18,139,77,55,97,4,15,2,54,109,12,0,2,2,25,48,15,19,49,52,77,63,24,36,21,70,1,17,40,60,69,60,32,29,5,84,53,46,7,3,8,16,0,10,51,75,60,20,18,39,1,128,2,24,32,83,42,121,52,104,9,93,57,9,26,61,60,44,0,27,54,24,63,97,139,175,6,48,76,0,17,171,7,18,137,10,111,113,85,3,125,25,34,26,13,10,54,8,14,93
22,160,67,192,73,71,47,71,64,62,95,73,47,43,17,7,30,27,146,30,34,124,82,47,117,6,11,4,33,125,6,2,8,2,41,30,46,36,64,41,62,107,22,93,26,96,2,17,57,95,98,88,45,55,8,60,43,36,5,0,11,26,4,14,52,84,108,29,12,38,1,147,5,57,50,126,37,103,45,72,12,146,50,18,37,96,71,22,0,32,69,44,54,94,152,209,10,76,42,0,17,121,11,29,135,20,92,136,98,4,175,40,25,44,32,16,96,9,16,105
23,27,9,57,27,17,22,9,13,15,25,18,23,12,6,2,5,7,51,9,4,30,33,27,38,3,5,4,6,32,9,1,6,0,10,9,7,5,13,10,26,34,11,28,12,19,0,2,26,34,43,18,25,16,4,40,11,11,2,2,6,6,0,2,28,46,27,8,7,24,2,14,0,14,14,37,13,24,23,27,3,36,17,4,8,32,25,10,0,9,18,15,33,22,26,43,2,27,17,0,8,49,4,2,36,7,30,51,23,0,93,11,11,11,6,2,17,10,3,29
