time,府中,萬隆,頂溪,明德,新店,關渡,忠孝新生,忠孝復興,東門,後山埤,龍山寺,中山國小,頂埔,辛亥,大湖公園,大橋頭站,菜寮,永安市場,新莊,松江南京,市政府,景美,台北101/世貿,芝山,頭前庄,動物園,南港軟體園區,台北車站,劍潭,新北投,橋和,小南門,十四張,六張犁,大安森林公園,東湖,內湖,昆陽,中山,台電大樓,三民高中,台北小巨蛋,永寧,港墘,大坪林,新北產業園區,小碧潭,南京三民,信義安和,七張,三重國小,丹鳳,台北橋,景平,紅樹林,行天宮,國父紀念館,幸福,北門,忠義,大直,板新,文德,中正紀念堂,北投,蘆洲,麟光,台大醫院,唭哩岸,中原,BL板橋,松山機場,迴龍,南京復興,景安,象山,圓山,竹圍,古亭,秀朗橋,南勢角,大安,劍南路,科技大樓,徐匯中學,永春,善導寺,Y板橋,萬芳醫院,民權西路,輔大,忠孝敦化,南港展覽館,江子翠,新埔,先嗇宮,新店區公所,雙連,新埔民生,西湖,西門,萬芳社區,南港,石牌,葫洲,公館,海山,亞東醫院,中和,淡水,土城,奇岩,中山國中,復興崗,木柵,三和國中,三重,松山,士林
10,16,18,42,31,7,24,136,167,77,16,51,18,2,4,9,13,12,25,5,57,281,21,132,59,1,56,3,34,115,9,0,19,0,8,26,5,3,27,134,34,6,41,13,33,31,0,1,28,83,14,8,2,7,0,19,56,91,0,6,24,16,0,2,92,23,8,9,140,3,0,24,15,5,84,16,46,59,12,70,0,23,74,22,22,6,27,109,0,8,69,9,107,23,20,25,0,14,86,0,27,165,5,10,101,6,81,13,14,1,86,6,10,19,2,2,10,4,19,131
11,30,15,24,21,15,33,124,189,60,17,59,21,5,2,5,7,14,24,3,66,250,25,182,47,0,58,2,44,73,19,0,22,0,14,20,3,7,17,147,51,14,39,15,18,30,0,0,27,43,51,13,2,9,0,15,33,93,0,10,11,12,1,0,81,32,7,7,74,12,1,45,30,5,44,9,31,47,8,62,3,14,50,11,20,10,36,116,0,13,50,5,136,26,17,35,2,9,92,0,12,213,0,24,78,2,89,21,21,0,110,11,9,23,2,4,7,2,13,107
12,46,18,56,31,15,34,132,228,78,16,58,25,6,3,6,22,3,43,4,58,329,27,176,74,1,43,3,51,82,9,0,8,0,25,37,5,12,36,176,56,12,27,17,21,18,1,2,25,56,24,10,6,14,0,9,44,100,2,6,8,6,3,4,123,34,8,3,88,17,1,41,22,9,78,23,35,64,21,70,4,22,68,23,15,16,32,125,0,17,55,7,154,36,38,36,3,14,88,0,14,266,3,29,115,4,85,14,23,1,102,7,12,10,0,2,15,6,12,91
13,45,24,71,46,13,28,157,180,96,40,78,44,7,5,3,31,5,38,5,43,240,35,152,65,2,44,2,55,75,16,1,15,0,24,45,4,18,32,190,57,17,50,20,19,40,0,10,42,89,29,16,2,7,2,22,49,95,0,12,11,8,1,2,113,39,12,10,120,15,0,62,25,7,86,30,34,85,17,104,1,30,72,15,41,10,29,143,0,14,77,10,150,27,54,59,11,27,100,0,24,268,3,27,120,1,107,30,26,2,109,10,10,33,8,5,8,0,11,114
14,45,18,60,37,16,23,166,164,52,29,67,24,15,1,1,21,5,34,15,67,241,42,118,62,3,21,4,31,95,15,1,26,0,22,38,10,10,30,135,52,22,26,26,15,36,0,8,46,66,35,17,4,20,1,22,37,90,1,7,4,6,1,5,98,45,11,11,102,14,1,57,18,9,55,34,39,67,26,68,9,31,40,13,27,34,42,76,0,11,56,7,99,17,30,66,3,16,105,0,6,277,4,22,91,6,94,44,26,1,145,14,11,28,6,7,14,6,7,71
15,51,24,64,37,29,17,141,140,52,41,77,29,11,5,6,20,15,63,14,64,211,50,110,87,1,18,0,47,97,12,0,21,6,15,49,9,9,36,137,53,24,35,29,18,34,0,4,32,68,32,12,10,18,1,31,40,64,4,10,7,9,2,7,57,37,43,9,69,25,1,75,14,8,59,38,16,94,12,60,4,42,49,16,26,31,54,54,0,16,82,4,142,27,49,73,1,20,92,0,11,232,1,25,98,4,81,43,46,0,132,22,16,3,6,6,21,4,10,81
16,82,37,118,45,38,25,115,162,84,45,73,36,16,7,5,22,8,83,11,54,252,70,106,88,1,7,3,73,98,18,0,16,0,26,45,8,10,41,140,47,39,32,41,16,44,0,8,42,65,56,42,7,21,7,37,61,68,3,21,3,16,0,8,66,83,27,9,24,17,3,120,9,9,56,33,43,63,35,74,3,69,72,17,35,39,47,71,0,29,74,11,129,37,83,106,4,51,68,0,5,284,3,23,106,13,65,50,59,4,155,12,22,17,10,11,34,2,13,99
17,167,68,211,61,45,39,147,172,111,81,111,37,29,21,8,46,22,146,25,62,323,92,131,131,9,16,6,116,162,21,2,15,1,49,57,39,25,60,235,96,63,44,108,26,69,1,13,60,127,64,64,36,41,8,76,60,103,6,20,13,17,1,8,123,93,60,9,31,39,8,202,6,34,71,109,48,141,27,145,5,95,89,24,63,76,73,81,0,26,119,20,240,65,186,217,8,58,108,3,18,358,9,54,146,15,128,122,115,3,173,33,42,52,12,10,51,8,20,147
18,222,76,281,116,63,57,148,232,138,122,121,56,60,29,8,46,24,218,30,88,329,123,173,204,16,22,6,113,220,24,0,19,7,60,66,57,50,78,237,111,116,55,109,37,112,0,28,84,160,100,91,41,60,5,102,82,133,6,14,9,22,1,18,130,182,119,38,26,59,7,219,3,50,104,122,65,195,86,178,9,164,118,12,55,108,141,90,0,48,146,20,264,103,225,298,9,98,146,0,20,324,18,89,202,33,136,205,159,3,266,74,71,58,28,17,81,6,28,195
19,128,81,214,91,69,45,97,151,85,75,98,50,34,17,10,31,23,138,34,55,234,94,98,170,4,13,4,68,160,21,0,12,2,50,42,38,40,71,133,87,93,48,87,24,74,0,28,56,108,79,73,27,50,7,107,48,92,6,11,11,16,1,8,85,141,79,16,16,58,1,134,3,33,64,111,35,135,47,108,2,113,91,19,39,78,86,52,0,30,93,29,148,93,130,168,8,68,83,0,15,230,16,44,178,21,113,127,108,7,235,38,42,30,27,19,82,15,17,172
20,101,42,148,58,44,38,47,110,76,53,68,40,39,14,4,26,19,105,28,36,138,77,55,117,4,10,3,43,147,14,2,5,1,35,34,22,20,47,60,53,57,24,43,19,50,0,6,47,59,62,39,14,21,8,82,37,56,1,4,6,11,2,8,73,103,64,25,7,32,4,126,0,13,30,92,39,89,48,71,5,86,49,8,25,78,72,40,0,27,40,31,87,75,112,157,2,56,63,0,10,210,7,28,98,15,103,71,72,3,186,34,41,23,11,10,52,8,9,100
21,116,52,178,53,32,33,71,78,60,64,113,54,24,9,9,28,18,109,20,18,136,68,56,113,4,4,1,29,124,12,2,13,1,31,28,25,17,36,63,66,57,21,46,20,68,0,14,30,72,63,53,31,29,6,80,44,49,5,5,10,16,0,13,46,83,60,23,11,34,1,119,0,18,35,88,25,121,51,102,3,87,49,10,26,58,75,30,0,24,75,19,67,73,133,174,4,64,70,0,10,161,8,17,131,10,112,119,84,1,152,35,34,29,20,6,54,7,15,84
22,141,69,172,81,50,44,52,55,49,112,64,46,35,24,7,26,17,146,21,52,112,68,60,119,4,15,4,31,129,17,2,3,5,47,32,45,46,64,40,76,107,16,108,22,79,1,10,54,84,82,100,40,51,11,108,38,57,6,6,9,15,4,10,44,126,102,22,14,28,1,156,1,47,49,108,46,93,47,68,13,135,50,23,40,108,91,16,1,37,58,53,58,120,148,191,7,83,56,0,18,108,15,28,155,23,108,144,100,7,171,35,30,27,16,13,84,13,25,107
23,29,15,59,28,23,19,14,14,17,18,16,18,11,6,3,12,8,47,16,10,23,31,24,37,5,6,1,13,50,12,0,2,1,9,3,7,4,11,19,23,38,13,11,7,24,0,5,12,20,33,28,14,11,6,44,12,7,0,1,4,7,0,3,18,28,30,12,5,9,1,27,0,19,17,25,19,21,18,20,6,45,21,1,11,25,20,4,0,13,11,24,16,21,26,36,2,24,20,0,2,49,5,11,47,11,32,43,23,0,78,11,7,8,5,3,11,2,2,34
