time,府中,萬隆,頂溪,明德,新店,關渡,忠孝新生,忠孝復興,東門,後山埤,龍山寺,中山國小,頂埔,辛亥,大湖公園,大橋頭站,菜寮,永安市場,新莊,松江南京,市政府,景美,台北101/世貿,芝山,頭前庄,動物園,南港軟體園區,台北車站,劍潭,新北投,橋和,小南門,十四張,六張犁,大安森林公園,東湖,內湖,昆陽,中山,台電大樓,三民高中,台北小巨蛋,永寧,港墘,大坪林,新北產業園區,小碧潭,南京三民,信義安和,七張,三重國小,丹鳳,台北橋,景平,紅樹林,行天宮,國父紀念館,幸福,北門,忠義,大直,板新,文德,中正紀念堂,北投,蘆洲,麟光,台大醫院,唭哩岸,中原,BL板橋,松山機場,迴龍,南京復興,景安,象山,圓山,竹圍,古亭,秀朗橋,南勢角,大安,劍南路,科技大樓,徐匯中學,永春,善導寺,Y板橋,萬芳醫院,民權西路,輔大,忠孝敦化,南港展覽館,江子翠,新埔,先嗇宮,新店區公所,雙連,新埔民生,西湖,西門,萬芳社區,南港,石牌,葫洲,公館,海山,亞東醫院,中和,淡水,土城,奇岩,中山國中,復興崗,木柵,三和國中,三重,松山,士林
10,14,10,39,25,10,29,131,164,76,32,44,17,5,2,0,12,6,30,3,58,228,15,350,60,1,43,5,41,79,9,2,14,2,13,28,10,4,26,130,36,13,40,4,24,35,0,7,21,73,13,8,4,7,1,15,44,74,0,5,14,9,0,0,55,39,14,3,136,13,1,36,22,1,67,9,42,58,11,66,0,20,75,7,39,5,35,96,0,32,50,6,99,35,23,19,3,11,110,0,21,165,0,6,126,1,95,9,16,0,88,4,17,16,1,11,4,3,13,64
11,25,17,42,23,13,14,128,135,63,30,58,23,2,3,0,9,9,32,6,62,211,12,249,56,4,23,4,38,69,4,0,15,0,13,23,5,6,18,128,59,11,32,20,22,19,0,8,33,64,21,10,4,11,3,14,35,61,1,8,11,5,0,3,71,32,23,6,69,13,0,30,35,6,57,19,35,51,13,68,2,21,53,15,26,15,32,76,0,43,53,3,104,27,27,32,3,16,96,0,9,213,5,12,95,2,110,11,16,1,91,5,8,15,0,2,12,1,6,88
12,39,16,66,38,16,18,147,180,66,28,48,25,5,8,4,21,5,50,4,80,273,31,248,49,4,33,2,61,73,10,0,26,0,14,37,4,14,26,148,63,23,31,26,22,31,0,6,31,64,34,28,4,15,2,17,51,89,0,16,10,12,1,2,87,27,15,11,84,9,1,42,27,4,55,19,37,65,16,84,4,25,61,14,31,12,28,107,0,60,58,3,118,27,34,53,4,18,79,0,21,239,1,19,93,6,128,15,24,1,106,15,9,19,1,3,13,3,17,103
13,46,31,67,38,23,21,149,150,65,36,88,27,9,4,5,25,15,52,10,62,219,43,232,71,6,28,3,57,66,12,0,27,1,31,27,5,8,23,148,59,39,43,25,21,39,0,3,41,58,22,16,4,16,1,36,55,75,6,17,8,18,2,6,103,38,23,6,110,14,1,59,17,8,73,31,41,77,17,81,2,35,66,8,28,22,40,89,0,47,68,16,140,23,27,50,6,35,88,0,18,242,3,20,110,3,89,15,18,0,103,7,15,20,12,4,22,1,16,103
14,34,21,63,34,19,12,137,152,61,30,63,19,6,2,1,10,8,67,7,48,212,33,208,79,3,10,2,59,78,10,0,22,0,23,28,5,10,26,117,43,21,31,30,11,38,1,10,32,59,24,17,6,18,1,25,48,65,0,10,7,10,3,7,76,39,23,11,104,8,2,54,10,6,41,29,31,36,11,67,2,36,62,18,31,33,32,72,0,13,53,14,103,25,33,59,4,23,101,0,11,229,1,29,99,10,86,35,22,3,80,8,12,20,12,5,15,1,12,82
15,44,35,94,43,25,13,103,127,46,18,61,22,7,0,4,21,11,55,5,49,170,32,148,43,5,6,4,64,59,12,1,4,1,23,26,9,13,19,112,43,25,31,34,14,34,0,6,30,67,33,27,5,18,6,43,37,40,2,16,15,16,2,7,61,47,30,5,48,24,0,67,14,6,46,27,27,81,21,61,0,39,48,19,21,28,49,52,0,22,49,8,111,41,52,67,1,28,59,0,12,224,1,29,101,9,70,30,37,2,128,15,22,20,14,3,18,3,12,74
16,77,38,92,47,18,22,109,104,58,56,77,29,19,3,4,9,9,78,13,36,183,51,84,96,4,16,5,58,90,13,1,10,2,21,35,17,13,27,96,34,38,22,42,13,49,0,13,38,66,42,46,14,43,5,50,36,37,0,11,6,14,1,19,56,58,50,9,33,19,0,112,16,16,49,54,27,73,24,83,3,58,45,12,23,34,64,55,0,23,47,17,91,43,73,75,1,49,63,0,7,242,5,17,77,10,67,41,44,1,103,12,19,29,3,6,23,4,15,83
17,127,63,226,70,51,28,120,201,93,68,105,54,34,13,6,30,18,126,27,65,249,97,129,131,6,9,18,74,130,12,0,11,1,51,53,32,29,63,143,94,75,51,82,25,75,1,11,47,131,71,53,15,48,8,73,66,113,8,5,10,9,1,14,91,88,71,17,34,43,1,189,10,18,58,104,33,142,47,111,8,101,85,15,48,76,99,73,0,31,87,29,150,56,182,191,6,65,78,0,16,283,10,57,148,20,113,113,87,5,146,26,24,41,9,13,54,23,14,144
18,210,72,266,106,60,43,129,205,111,113,140,76,65,25,4,45,29,209,28,61,311,145,142,175,11,24,6,80,174,19,0,14,5,65,46,72,37,78,183,111,130,54,114,36,98,1,22,85,123,114,87,27,66,6,92,71,128,10,9,12,23,2,22,101,158,112,32,22,67,2,244,3,41,68,140,46,168,71,169,13,171,83,19,54,100,142,72,0,49,121,26,197,100,219,273,4,86,101,0,22,302,21,59,197,31,135,221,174,4,270,66,63,45,28,21,96,11,14,167
19,148,72,203,72,58,40,92,139,99,80,69,44,40,17,10,38,22,153,40,35,174,85,70,163,4,8,4,47,134,28,0,12,2,44,41,38,26,49,109,76,115,22,81,27,82,0,35,43,97,67,63,27,38,8,97,56,72,5,1,9,19,1,13,86,103,86,40,13,57,3,162,1,36,48,90,50,131,51,113,5,127,72,23,29,75,96,50,0,28,86,27,97,81,149,184,4,72,85,1,15,212,10,28,168,30,103,116,122,5,205,37,53,23,21,16,76,7,15,172
20,81,35,129,56,37,43,75,54,66,37,65,40,24,6,6,23,11,86,17,32,99,61,50,69,4,8,1,40,114,12,1,7,1,36,33,15,22,28,53,60,48,27,50,21,43,0,6,33,57,61,34,20,42,6,68,34,36,4,3,5,12,1,6,59,91,51,14,13,41,1,126,0,13,26,74,28,103,36,80,4,76,52,8,30,43,52,28,1,26,60,21,61,49,105,132,3,59,63,0,18,152,11,26,114,10,128,80,47,1,167,37,25,30,17,9,46,5,3,89
21,92,48,163,54,39,44,67,58,52,54,75,44,27,4,7,23,17,111,13,27,102,67,43,76,6,15,2,25,119,17,0,14,0,38,38,23,20,29,35,60,61,17,36,6,69,1,11,22,53,46,43,24,21,4,57,33,43,2,3,5,26,1,3,50,70,51,15,4,31,2,113,3,15,30,64,34,110,48,78,8,77,55,12,18,59,76,25,0,33,74,14,49,71,117,123,7,63,64,0,14,119,11,19,118,14,127,101,56,4,134,17,29,22,15,11,50,3,5,101
22,114,50,150,44,50,38,58,56,61,101,57,39,36,20,10,29,18,119,30,32,106,78,49,86,13,12,2,12,105,9,0,12,4,48,30,40,42,47,35,60,78,22,89,18,83,1,16,49,59,72,61,42,42,5,77,29,44,2,0,3,25,2,13,38,87,93,21,9,40,1,133,6,45,38,95,41,112,58,69,12,124,41,13,32,106,65,20,0,34,51,48,34,90,119,172,11,74,48,0,17,98,24,29,107,18,96,116,92,5,160,27,32,42,22,14,62,10,19,83
23,26,15,52,12,30,27,16,10,13,21,17,20,10,2,2,16,6,44,11,5,16,21,16,31,1,6,0,8,40,6,0,5,0,12,10,9,9,16,12,16,30,10,14,7,12,1,5,13,26,38,25,22,6,2,28,7,12,2,0,8,13,0,2,12,37,42,3,4,9,2,26,2,11,3,26,14,21,20,22,6,42,8,2,9,24,25,8,0,14,15,12,11,27,31,33,1,29,11,0,4,36,2,6,34,7,32,46,21,2,78,11,6,8,4,5,29,5,5,28
