time,府中,萬隆,頂溪,明德,新店,關渡,忠孝新生,忠孝復興,東門,後山埤,龍山寺,中山國小,頂埔,辛亥,大湖公園,大橋頭站,菜寮,永安市場,新莊,松江南京,市政府,景美,台北101/世貿,芝山,頭前庄,動物園,南港軟體園區,台北車站,劍潭,新北投,橋和,小南門,十四張,六張犁,大安森林公園,東湖,內湖,昆陽,中山,台電大樓,三民高中,台北小巨蛋,永寧,港墘,大坪林,新北產業園區,小碧潭,南京三民,信義安和,七張,三重國小,丹鳳,台北橋,景平,紅樹林,行天宮,國父紀念館,幸福,北門,忠義,大直,板新,文德,中正紀念堂,北投,蘆洲,麟光,台大醫院,唭哩岸,中原,BL板橋,松山機場,迴龍,南京復興,景安,象山,圓山,竹圍,古亭,秀朗橋,南勢角,大安,劍南路,科技大樓,徐匯中學,永春,善導寺,Y板橋,萬芳醫院,民權西路,輔大,忠孝敦化,南港展覽館,江子翠,新埔,先嗇宮,新店區公所,雙連,新埔民生,西湖,西門,萬芳社區,南港,石牌,葫洲,公館,海山,亞東醫院,中和,淡水,土城,奇岩,中山國中,復興崗,木柵,三和國中,三重,松山,士林
0,9,13,46,15,13,9,21,12,24,20,18,16,3,2,1,6,5,40,5,8,17,25,9,31,0,2,0,6,28,2,0,5,0,9,6,1,3,9,16,18,27,6,4,10,22,0,2,8,21,23,19,6,10,1,18,11,13,1,1,2,17,0,1,14,28,19,2,2,10,0,16,1,11,8,10,13,29,12,16,3,24,20,2,9,11,19,6,0,9,19,3,13,20,14,20,1,28,13,0,4,34,5,9,31,2,46,17,15,1,51,1,18,12,9,9,15,5,3,21
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,3,0,0,8,2,1,0,1,0,0,0,0,0
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,3,14,4,7,4,12,10,8,10,7,5,1,0,0,3,4,0,0,3,32,6,13,7,0,0,0,9,54,1,0,0,0,2,5,0,0,6,12,4,1,3,2,2,5,0,2,5,8,5,0,1,0,0,2,5,12,0,0,1,0,0,0,6,6,4,1,11,1,0,8,4,0,3,3,4,9,3,10,1,3,1,1,6,0,7,18,0,2,14,0,5,10,2,7,1,3,10,0,1,9,1,6,16,0,12,1,4,0,7,0,1,2,2,2,0,0,0,11
7,4,2,17,13,9,3,22,20,10,11,11,5,1,2,1,9,1,8,0,6,41,8,64,11,0,5,1,23,57,7,0,2,0,2,21,5,7,7,11,10,6,9,8,2,5,1,0,2,10,3,3,1,6,1,9,11,4,0,0,15,5,1,3,39,13,4,3,12,1,0,5,7,2,12,17,7,20,6,96,1,7,17,6,7,3,4,108,0,1,26,4,16,12,3,7,3,8,19,0,2,38,2,8,43,2,47,1,4,0,12,2,4,5,1,1,3,4,1,45
8,6,7,24,10,11,11,89,50,43,16,19,7,7,0,5,2,5,21,2,17,74,12,129,27,0,28,1,46,85,12,0,11,0,9,32,5,4,5,23,38,13,28,6,5,9,0,2,13,29,5,6,2,11,1,13,33,34,1,6,2,10,0,3,62,35,6,6,69,7,0,12,22,3,39,11,21,52,17,99,0,5,39,4,45,10,14,157,0,7,38,4,35,6,14,12,0,5,32,0,9,61,1,8,47,2,78,10,4,0,64,2,10,7,2,4,1,3,2,62
9,22,15,39,12,19,24,118,91,54,23,35,19,7,4,2,12,6,19,2,24,142,20,156,41,0,78,0,54,112,15,0,14,0,17,55,1,4,7,68,46,10,10,7,4,16,0,2,14,32,23,5,4,11,2,33,42,56,1,7,1,10,0,2,98,34,8,9,51,5,1,14,16,1,34,14,38,53,18,49,0,18,45,22,57,15,18,84,0,12,49,2,74,15,17,17,3,9,69,0,9,105,2,15,49,4,90,8,2,1,93,3,12,11,1,14,5,6,6,142
10,17,22,44,15,38,22,220,161,68,16,63,16,3,2,3,11,4,27,4,32,309,33,173,59,5,74,3,63,150,20,0,7,0,18,65,4,12,19,156,28,13,46,9,12,17,0,8,22,46,18,14,4,20,1,17,53,56,3,21,11,13,0,4,84,39,12,3,35,10,1,28,27,2,49,8,55,69,14,44,1,23,46,36,77,13,38,90,0,7,60,3,95,16,28,24,1,15,55,0,15,300,2,11,45,1,108,8,9,3,164,3,14,14,0,5,5,1,5,164
11,49,11,61,21,46,14,204,210,82,15,62,22,11,2,6,17,5,31,5,83,377,20,275,69,2,73,2,45,98,14,3,8,0,19,34,4,3,20,315,50,13,19,12,4,38,0,12,26,56,21,9,3,24,1,24,62,150,0,13,0,28,4,0,97,26,15,3,42,20,0,48,24,3,50,9,51,85,12,79,2,39,46,59,54,14,28,119,1,8,61,3,147,18,42,30,3,15,61,0,12,395,0,22,55,5,92,14,13,3,246,4,7,19,5,2,29,9,4,164
12,55,29,74,27,35,21,229,206,94,35,78,30,4,4,6,35,6,67,14,53,322,56,228,70,5,56,4,110,113,9,0,14,1,24,48,4,7,23,277,88,16,33,11,8,27,0,9,34,78,20,21,9,32,2,23,56,111,0,15,4,7,1,2,94,35,16,6,45,16,2,54,42,6,79,30,43,92,19,55,1,27,55,29,38,27,47,117,0,16,103,6,133,30,53,57,4,10,80,0,8,432,2,38,61,6,151,21,19,1,200,5,12,19,3,4,25,10,6,192
13,71,48,74,29,25,19,288,180,100,40,85,33,18,5,0,33,18,61,19,51,283,57,210,109,3,62,4,77,163,35,0,9,2,24,58,13,8,22,187,53,43,48,36,7,36,0,10,30,85,34,28,13,29,5,41,71,150,1,11,7,22,1,5,136,43,36,7,69,17,1,94,27,9,65,39,38,113,15,114,3,48,62,32,26,46,33,110,0,25,81,14,185,24,50,75,10,32,88,0,11,449,4,29,81,5,134,40,25,1,204,17,28,23,10,4,19,10,9,142
14,68,36,118,32,52,40,263,185,76,44,119,42,20,8,8,24,11,94,15,38,310,80,221,106,7,67,7,74,135,22,2,20,0,25,52,12,16,34,200,65,24,33,25,11,40,2,7,17,57,35,36,12,46,5,51,62,116,2,21,10,15,0,6,107,56,37,11,43,21,3,89,30,15,54,39,29,100,22,99,4,59,59,23,27,40,44,95,0,16,79,11,134,40,54,73,12,46,86,0,8,463,2,39,68,11,108,34,24,1,238,10,20,20,10,8,17,15,10,160
15,77,52,128,52,46,39,209,183,85,44,92,47,10,13,5,38,20,91,7,50,336,66,196,114,13,34,4,69,123,20,2,10,2,28,70,16,9,28,204,62,49,36,30,15,51,0,17,52,58,55,41,17,42,4,62,55,95,0,17,2,9,0,11,156,70,40,18,31,47,1,101,23,22,37,64,50,112,25,99,2,81,50,20,35,44,62,56,0,29,89,13,136,43,78,77,6,54,80,0,8,410,7,52,131,10,138,52,45,4,280,32,33,27,10,11,38,14,19,122
16,77,68,188,43,53,38,180,168,97,40,107,61,26,15,7,27,16,123,23,67,327,80,197,143,8,20,2,85,172,22,0,24,2,51,74,8,19,53,231,95,58,56,39,22,77,0,8,50,123,69,53,19,36,2,69,73,94,2,17,14,30,3,11,134,76,60,19,19,45,3,133,41,21,63,89,43,116,43,133,6,89,81,35,51,58,87,86,0,44,91,15,166,63,91,87,3,55,102,0,16,489,7,36,133,10,137,50,62,3,217,10,39,33,15,17,50,10,27,137
17,160,89,265,78,82,60,156,222,136,93,162,77,37,12,7,41,39,159,30,70,363,130,155,201,8,24,10,144,208,30,1,22,4,52,73,32,25,38,269,125,80,57,53,30,100,0,22,67,148,101,60,34,72,5,70,88,103,4,26,14,37,4,15,148,147,99,18,29,50,0,198,24,46,97,104,61,173,47,146,5,132,96,44,53,84,115,80,0,54,171,27,164,96,165,179,6,110,103,0,25,522,15,41,182,22,179,96,76,4,267,42,54,47,25,10,84,18,22,184
18,110,106,271,75,67,64,168,203,120,88,115,68,35,20,8,39,23,178,35,56,301,111,167,190,5,21,7,99,188,24,6,14,5,51,53,25,34,53,146,95,82,57,60,28,121,1,21,67,116,118,86,48,57,11,107,75,81,7,13,9,36,1,15,157,148,89,32,20,46,2,158,6,45,76,128,87,144,68,131,4,175,110,25,51,100,109,72,2,59,103,34,127,77,111,164,7,72,104,0,21,463,16,62,186,28,179,108,83,4,276,33,41,54,26,14,94,16,30,197
19,95,72,223,124,79,84,124,189,130,56,110,57,27,8,5,44,26,171,28,46,244,85,135,166,7,20,4,83,200,30,1,22,3,48,54,24,29,51,147,91,76,56,76,24,108,4,5,33,132,109,63,29,62,11,68,62,85,2,6,11,23,2,13,110,165,92,35,30,59,3,131,2,26,52,127,63,130,78,119,9,172,90,22,32,68,85,71,1,52,101,24,127,69,126,114,9,101,110,0,27,339,13,44,150,17,169,82,71,3,223,24,40,34,17,19,77,4,22,167
20,90,95,229,82,66,73,107,114,114,77,98,82,19,20,2,44,27,180,24,52,196,129,129,150,5,17,4,63,165,20,1,10,4,63,50,16,25,53,99,120,79,37,52,36,115,0,13,51,117,74,67,35,43,4,81,64,55,3,7,12,53,2,9,97,173,86,39,24,47,2,104,6,35,39,97,56,149,58,135,4,123,85,34,57,99,92,63,0,109,127,21,100,51,107,135,14,85,106,0,21,279,16,25,191,11,215,95,53,6,259,20,49,41,25,18,80,10,15,157
21,88,106,325,106,77,60,101,113,118,61,95,88,30,17,5,35,33,201,13,77,178,124,125,148,1,32,4,70,168,19,0,31,4,60,96,24,31,61,61,103,87,39,43,40,148,0,17,90,152,104,76,27,46,3,94,72,75,3,7,10,65,3,24,88,160,98,43,11,71,2,114,7,26,61,132,61,166,95,155,9,150,90,11,61,85,85,72,0,114,132,39,88,85,116,135,13,92,109,0,29,246,13,27,223,30,235,71,79,5,231,32,62,51,27,16,71,13,16,181
22,86,108,256,71,38,58,70,87,78,86,54,62,33,17,7,32,23,181,24,55,139,114,99,142,3,21,0,34,134,20,2,27,5,79,34,34,33,52,50,130,98,36,68,32,96,1,18,74,115,103,81,33,42,6,95,60,44,4,2,10,65,2,17,85,144,94,31,24,47,5,115,14,25,80,132,50,101,64,104,6,131,89,20,59,81,122,41,0,56,79,49,64,53,99,119,11,101,91,0,24,173,16,13,158,22,201,106,60,5,213,32,38,46,19,14,75,9,13,146
23,27,62,135,53,32,54,39,42,33,28,36,25,15,14,1,17,16,90,6,20,60,46,63,95,4,16,3,6,70,10,1,16,2,32,38,10,15,18,21,55,60,33,22,16,50,0,8,48,67,67,48,10,28,5,51,39,23,2,2,4,55,2,11,31,86,45,17,13,34,0,29,2,21,21,57,28,64,35,82,7,90,52,22,29,45,50,21,0,35,46,17,42,33,40,57,1,58,43,0,11,88,7,16,114,7,79,46,19,4,159,19,23,17,12,21,44,7,9,46
