time,府中,萬隆,頂溪,明德,新店,關渡,忠孝新生,忠孝復興,東門,後山埤,龍山寺,中山國小,頂埔,辛亥,大湖公園,大橋頭站,菜寮,永安市場,新莊,松江南京,市政府,景美,台北101/世貿,芝山,頭前庄,動物園,南港軟體園區,台北車站,劍潭,新北投,橋和,小南門,十四張,六張犁,大安森林公園,東湖,內湖,昆陽,中山,台電大樓,三民高中,台北小巨蛋,永寧,港墘,大坪林,新北產業園區,小碧潭,南京三民,信義安和,七張,三重國小,丹鳳,台北橋,景平,紅樹林,行天宮,國父紀念館,幸福,北門,忠義,大直,板新,文德,中正紀念堂,北投,蘆洲,麟光,台大醫院,唭哩岸,中原,BL板橋,松山機場,迴龍,南京復興,景安,象山,圓山,竹圍,古亭,秀朗橋,南勢角,大安,劍南路,科技大樓,徐匯中學,永春,善導寺,Y板橋,萬芳醫院,民權西路,輔大,忠孝敦化,南港展覽館,江子翠,新埔,先嗇宮,新店區公所,雙連,新埔民生,西湖,西門,萬芳社區,南港,石牌,葫洲,公館,海山,亞東醫院,中和,淡水,土城,奇岩,中山國中,復興崗,木柵,三和國中,三重,松山,士林
10,27,18,36,24,14,16,135,167,74,22,43,19,3,3,3,16,2,19,5,55,275,32,505,49,1,102,1,48,81,10,2,17,0,12,41,4,9,25,133,37,10,39,10,25,25,0,2,30,92,12,14,3,17,1,17,37,84,0,9,15,14,1,4,96,30,9,5,116,6,2,37,42,7,46,12,60,73,12,46,0,15,71,13,38,12,21,147,0,9,52,8,140,24,22,22,4,12,114,0,17,198,0,22,87,1,100,9,14,0,82,5,12,15,6,6,6,3,9,119
11,32,11,52,24,18,15,153,137,60,26,53,13,1,2,7,15,7,29,8,45,252,25,302,51,5,34,2,50,66,12,0,15,1,34,41,7,11,19,172,46,17,23,16,18,9,1,5,18,55,15,11,4,7,4,24,38,81,1,8,5,14,0,5,71,20,17,8,71,7,1,54,27,6,42,17,46,53,12,49,0,11,56,20,33,16,39,89,0,13,35,11,115,18,31,47,4,5,56,0,20,301,1,17,69,1,90,18,15,1,152,1,6,17,5,3,14,2,4,83
12,38,14,57,25,12,18,134,203,76,44,50,38,8,4,4,17,11,47,3,61,280,24,264,58,5,34,6,72,78,12,2,13,0,21,34,11,8,31,210,41,6,38,17,20,31,0,6,22,61,19,17,13,8,5,24,55,81,0,9,9,10,0,5,100,36,22,5,68,6,0,56,27,7,65,20,46,64,20,74,0,23,68,12,35,22,41,106,0,15,60,9,157,37,50,51,2,17,101,0,11,341,1,22,90,6,116,24,26,4,136,7,12,21,3,4,18,5,11,96
13,39,25,70,42,20,13,176,179,66,29,88,28,19,4,1,18,9,54,7,69,291,37,257,56,4,35,4,66,70,20,1,27,0,28,32,10,10,31,216,61,20,62,20,18,37,0,2,34,74,26,16,4,16,4,41,62,95,0,27,6,15,1,7,124,37,29,3,124,11,3,68,11,15,69,25,39,70,16,98,3,25,73,16,42,36,45,102,0,23,82,9,185,36,59,67,2,24,104,0,21,308,3,36,120,7,115,33,48,1,142,6,11,36,5,4,10,7,9,112
14,55,30,71,31,35,28,149,179,73,41,69,43,11,4,1,19,16,65,8,67,263,39,252,75,1,32,1,80,102,8,0,23,0,22,47,10,15,28,172,59,30,41,26,15,26,2,3,31,64,26,21,9,15,2,30,37,83,0,17,10,10,2,2,103,40,27,11,110,18,1,69,15,4,53,30,40,101,29,76,0,60,64,16,34,28,39,109,0,22,71,9,144,35,56,78,1,26,78,0,3,311,4,30,84,4,107,44,23,1,156,18,17,27,16,5,9,7,9,103
15,57,36,83,54,24,23,150,184,68,40,60,24,16,5,3,23,13,75,6,79,229,40,176,59,6,12,3,67,87,19,0,17,1,24,38,13,12,23,183,51,21,39,38,10,41,0,7,31,69,37,21,4,22,3,44,61,68,0,16,6,8,2,7,96,59,36,12,61,23,3,83,24,6,75,42,31,101,27,64,2,49,61,8,23,33,71,69,0,19,72,11,137,35,52,78,6,27,83,0,13,336,3,27,88,8,123,43,48,6,150,25,18,31,15,4,31,6,20,118
16,68,45,110,46,34,25,108,160,91,44,91,28,20,4,5,25,9,91,11,54,238,64,108,92,4,13,5,74,100,30,0,11,1,25,65,14,16,41,170,72,50,48,39,15,43,0,5,44,91,42,28,10,33,3,43,39,74,4,10,4,7,4,10,76,72,40,10,33,24,0,111,15,15,60,59,44,111,37,124,4,71,64,29,23,45,65,60,0,24,70,11,128,34,89,132,4,39,63,0,24,385,6,43,108,17,100,59,62,2,200,23,19,29,12,8,28,4,20,112
17,157,69,192,80,36,38,158,246,115,72,125,45,24,9,8,38,21,153,18,110,321,93,154,162,7,8,8,105,167,21,1,23,1,42,47,31,29,47,245,88,70,51,94,21,96,1,15,60,113,78,63,34,48,5,74,75,97,2,12,10,17,0,16,124,87,62,20,38,42,2,194,11,28,72,95,46,164,44,134,0,112,80,43,49,75,110,76,0,43,86,17,179,84,136,195,8,68,109,0,23,431,7,50,143,23,186,133,91,4,146,32,39,42,13,10,73,8,23,180
18,205,81,307,111,78,58,165,327,140,112,153,87,59,23,9,42,20,183,26,88,387,144,150,212,11,17,6,132,208,21,0,18,2,77,67,51,40,91,271,113,105,61,110,30,114,0,20,89,164,110,84,39,53,7,92,93,158,3,25,20,18,1,11,170,157,86,40,28,46,1,238,2,42,113,118,76,173,80,155,5,170,120,44,68,94,165,104,0,39,129,24,278,107,209,250,5,93,121,0,26,503,21,87,205,22,162,193,154,6,305,54,63,59,28,19,91,17,33,196
19,127,61,206,84,60,59,125,216,108,83,95,65,47,17,5,45,26,175,28,66,300,103,117,170,7,10,3,79,170,23,2,18,2,52,50,39,35,48,208,106,69,58,84,26,80,0,15,38,166,73,72,28,59,11,102,60,84,8,13,9,18,2,18,112,146,78,27,14,48,3,162,4,41,68,97,55,120,67,127,6,135,75,30,33,74,104,48,0,51,87,40,175,89,158,214,7,67,115,0,14,306,13,44,173,22,157,122,99,4,223,38,59,41,27,14,75,9,18,134
20,106,49,184,60,48,32,97,101,76,50,96,27,23,6,2,29,16,104,18,26,181,87,78,100,8,13,1,47,156,13,1,4,1,31,32,31,23,36,111,88,84,28,61,23,76,1,7,38,94,74,51,27,38,6,77,46,60,6,12,11,21,3,7,44,96,62,23,8,35,2,118,1,20,30,85,38,108,56,73,4,80,48,10,25,77,66,54,0,36,74,20,104,68,100,126,5,63,68,0,18,266,6,19,160,21,106,86,79,4,198,33,25,23,26,12,33,11,17,103
21,98,49,182,69,68,35,73,96,66,53,90,41,28,14,11,31,22,124,18,38,185,76,60,114,6,13,3,53,131,9,0,4,0,35,45,26,24,34,84,65,80,24,56,13,51,0,8,28,90,61,49,30,46,6,77,34,45,6,11,15,10,0,13,50,84,54,18,14,36,0,128,2,29,44,94,33,107,40,96,5,107,60,8,37,66,67,35,0,31,69,36,106,81,132,158,6,53,70,0,16,225,13,26,130,16,88,79,81,3,176,29,32,35,18,6,68,12,14,108
22,113,58,180,67,48,45,57,72,59,87,75,53,35,23,11,30,15,112,38,22,128,78,49,110,7,20,6,43,127,15,0,13,2,48,41,39,25,60,37,70,71,16,80,24,82,1,11,43,89,81,55,43,53,4,101,33,47,6,1,8,29,2,18,42,96,75,21,20,52,0,126,4,39,28,105,37,72,49,82,8,114,57,10,44,74,88,20,1,32,53,33,55,78,138,209,5,70,47,0,13,171,21,24,123,20,125,84,85,6,193,31,36,31,17,10,53,5,18,105
23,24,27,79,23,31,32,32,24,31,31,27,23,15,6,5,9,6,58,12,9,57,32,44,36,4,4,3,14,44,7,0,6,0,10,12,9,13,20,14,26,52,15,25,11,33,0,4,11,50,40,33,24,17,4,48,23,14,3,2,4,9,1,9,32,37,48,14,3,22,1,38,0,24,14,33,37,33,31,33,6,51,19,8,15,39,15,13,0,21,20,27,29,44,46,53,4,38,23,0,7,71,2,9,54,6,37,60,23,1,104,16,20,9,7,3,19,9,7,35
