time,府中,萬隆,頂溪,明德,新店,關渡,忠孝新生,忠孝復興,東門,後山埤,龍山寺,中山國小,頂埔,辛亥,大湖公園,大橋頭站,菜寮,永安市場,新莊,松江南京,市政府,景美,台北101/世貿,芝山,頭前庄,動物園,南港軟體園區,台北車站,劍潭,新北投,橋和,小南門,十四張,六張犁,大安森林公園,東湖,內湖,昆陽,中山,台電大樓,三民高中,台北小巨蛋,永寧,港墘,大坪林,新北產業園區,小碧潭,南京三民,信義安和,七張,三重國小,丹鳳,台北橋,景平,紅樹林,行天宮,國父紀念館,幸福,北門,忠義,大直,板新,文德,中正紀念堂,北投,蘆洲,麟光,台大醫院,唭哩岸,中原,BL板橋,松山機場,迴龍,南京復興,景安,象山,圓山,竹圍,古亭,秀朗橋,南勢角,大安,劍南路,科技大樓,徐匯中學,永春,善導寺,Y板橋,萬芳醫院,民權西路,輔大,忠孝敦化,南港展覽館,江子翠,新埔,先嗇宮,新店區公所,雙連,新埔民生,西湖,西門,萬芳社區,南港,石牌,葫洲,公館,海山,亞東醫院,中和,淡水,土城,奇岩,中山國中,復興崗,木柵,三和國中,三重,松山,士林
0,12,5,20,8,5,4,5,12,13,13,7,6,0,0,1,9,5,18,3,3,18,14,6,16,1,0,0,1,11,0,0,3,0,9,9,0,6,4,4,8,10,6,1,3,13,0,0,10,16,11,11,2,3,1,5,5,5,1,0,1,4,0,0,8,14,8,0,0,8,0,12,0,4,13,12,3,14,9,5,0,20,2,2,0,5,17,3,0,2,10,2,9,16,13,16,1,9,8,0,5,14,2,2,19,0,19,8,9,1,25,4,2,5,4,3,5,6,2,11
1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,2,6,11,4,5,20,18,19,6,7,8,4,0,0,0,3,3,1,9,67,7,35,11,0,3,1,5,36,3,0,5,1,6,14,0,1,9,14,11,4,3,6,7,5,0,1,4,27,4,4,1,1,0,7,10,9,0,2,3,6,0,0,37,9,3,0,46,1,0,4,10,0,11,4,10,20,3,9,1,1,15,2,6,2,7,19,0,7,9,0,19,19,4,3,1,3,54,0,6,22,1,7,44,0,14,4,5,1,12,2,6,4,5,3,1,1,1,25
7,6,8,27,36,12,19,74,95,97,19,18,19,8,0,0,15,9,14,3,106,254,23,94,75,2,27,10,26,86,7,0,33,1,25,43,1,5,60,38,74,7,64,9,19,33,0,1,27,108,8,5,6,3,1,16,61,77,0,3,24,18,0,3,241,43,13,5,117,5,1,15,23,2,85,12,56,53,11,88,0,14,111,13,49,7,19,88,0,28,79,4,121,37,16,12,14,7,128,0,30,64,3,27,156,2,105,1,13,0,23,4,12,25,6,6,3,7,6,62
8,13,18,42,36,24,115,287,241,135,16,30,70,14,2,0,29,4,28,2,365,550,54,477,150,3,28,31,44,153,15,2,79,1,65,85,5,8,71,168,140,10,157,18,82,85,0,1,78,328,29,9,3,11,4,32,198,188,1,10,51,19,0,2,425,31,5,2,244,6,2,25,37,5,333,8,173,114,7,231,0,20,312,37,101,18,67,246,0,70,239,4,295,82,32,28,14,19,267,0,136,202,2,17,224,7,203,4,18,1,37,9,48,77,14,4,17,1,7,137
9,8,9,37,20,8,63,152,214,79,24,23,39,7,4,1,18,4,36,2,115,330,21,296,60,2,26,6,27,106,14,1,44,0,49,51,6,2,37,132,51,7,84,5,72,65,0,1,62,152,25,8,0,22,2,11,105,150,1,10,23,18,0,2,202,34,12,10,237,8,0,24,20,5,122,9,130,65,17,120,0,21,168,26,60,13,43,169,0,22,117,3,173,44,26,16,4,16,153,0,92,147,2,12,153,4,96,12,11,0,56,3,25,46,3,10,13,4,10,99
