time,府中,萬隆,頂溪,明德,新店,關渡,忠孝新生,忠孝復興,東門,後山埤,龍山寺,中山國小,頂埔,辛亥,大湖公園,大橋頭站,菜寮,永安市場,新莊,松江南京,市政府,景美,台北101/世貿,芝山,頭前庄,動物園,南港軟體園區,台北車站,劍潭,新北投,橋和,小南門,十四張,六張犁,大安森林公園,東湖,內湖,昆陽,中山,台電大樓,三民高中,台北小巨蛋,永寧,港墘,大坪林,新北產業園區,小碧潭,南京三民,信義安和,七張,三重國小,丹鳳,台北橋,景平,紅樹林,行天宮,國父紀念館,幸福,北門,忠義,大直,板新,文德,中正紀念堂,北投,蘆洲,麟光,台大醫院,唭哩岸,中原,BL板橋,松山機場,迴龍,南京復興,景安,象山,圓山,竹圍,古亭,秀朗橋,南勢角,大安,劍南路,科技大樓,徐匯中學,永春,善導寺,Y板橋,萬芳醫院,民權西路,輔大,忠孝敦化,南港展覽館,江子翠,新埔,先嗇宮,新店區公所,雙連,新埔民生,西湖,西門,萬芳社區,南港,石牌,葫洲,公館,海山,亞東醫院,中和,淡水,土城,奇岩,中山國中,復興崗,木柵,三和國中,三重,松山,士林
11,29,9,41,31,17,16,166,193,70,23,46,34,7,3,4,20,7,34,3,45,284,22,468,68,4,89,4,65,77,5,1,12,0,21,40,3,6,19,200,48,7,27,11,34,19,0,5,25,71,13,8,1,11,1,15,59,79,0,8,11,9,0,7,89,26,9,6,76,16,0,45,24,4,66,12,63,70,9,70,2,24,74,25,26,9,39,109,0,17,46,5,138,65,31,39,5,12,85,0,13,279,0,36,64,0,85,11,12,2,108,9,6,14,3,3,7,0,11,74
12,46,16,54,29,16,16,170,204,89,27,62,28,7,4,5,16,5,55,5,76,344,32,373,65,0,40,5,82,92,11,0,25,2,26,43,4,9,23,219,46,15,57,18,12,44,0,3,32,73,21,25,10,17,2,16,64,105,1,7,17,8,1,1,112,33,16,5,95,8,2,75,24,3,79,28,55,68,21,70,0,31,71,14,28,13,41,133,0,13,103,6,149,58,58,61,1,22,95,0,24,316,2,26,87,5,108,22,32,0,110,6,10,22,6,2,14,4,13,93
13,42,30,72,40,15,28,162,229,105,26,75,45,19,9,6,26,14,56,3,69,324,32,377,65,3,22,6,94,69,12,0,27,1,23,48,7,9,30,196,66,15,41,19,17,34,0,10,44,66,28,18,6,27,2,23,63,98,3,15,20,9,3,6,130,46,27,7,131,10,1,60,30,4,68,29,57,88,19,101,6,29,100,18,42,24,39,166,0,25,65,9,179,58,51,66,1,26,106,0,21,375,3,61,110,3,121,31,25,5,104,15,11,29,13,2,25,3,13,111
14,52,26,74,34,34,24,157,195,78,40,67,31,13,5,1,21,9,62,10,72,252,52,312,61,3,28,11,70,88,17,1,23,3,25,31,13,11,30,203,54,35,50,19,15,26,2,6,31,87,29,22,16,30,2,36,61,81,3,15,8,13,3,17,97,59,32,8,93,16,2,80,21,13,54,37,45,73,27,88,2,38,70,20,31,46,47,141,0,12,69,10,149,69,64,70,5,29,107,0,13,335,3,42,105,4,107,43,38,4,138,13,19,34,6,10,22,7,9,103
15,49,28,105,46,36,21,143,182,73,34,110,43,9,7,4,22,17,96,12,65,253,69,226,73,4,15,1,76,85,15,0,17,0,25,42,14,9,31,184,49,26,43,26,14,53,1,12,46,68,40,25,7,21,4,43,54,62,1,17,8,15,2,6,63,60,34,9,50,15,1,114,15,8,71,36,32,99,20,78,4,39,71,30,34,29,53,80,0,20,72,13,141,52,63,74,8,30,97,0,6,359,4,44,109,9,104,43,35,4,145,13,24,14,7,7,34,5,14,90
16,97,46,115,46,39,21,145,194,82,43,106,36,19,4,4,19,17,108,18,61,283,57,149,109,6,17,4,91,110,17,2,23,0,34,54,14,13,39,179,63,55,50,53,17,66,0,2,60,77,51,42,19,34,7,57,42,76,3,22,7,9,2,10,117,73,38,8,48,31,4,132,19,13,54,72,31,94,21,105,1,60,69,20,34,42,68,92,1,22,71,11,141,57,99,143,3,60,108,0,13,354,7,36,116,16,86,64,62,10,159,14,21,34,8,13,28,9,12,121
17,171,81,233,106,73,46,185,279,144,90,160,60,21,13,9,38,19,159,29,70,391,83,147,182,12,18,5,128,204,15,1,28,1,42,66,24,19,67,269,116,80,62,94,21,99,0,18,66,142,75,69,28,43,3,82,72,117,7,17,11,16,1,7,140,96,72,21,28,48,3,198,17,25,93,88,60,156,39,159,4,136,115,28,61,85,123,102,1,35,118,20,216,101,166,215,5,65,115,0,24,501,10,72,189,11,151,118,117,6,175,24,47,55,14,17,73,12,23,184
18,219,75,294,122,73,50,214,352,174,113,138,76,56,21,13,35,28,223,29,115,461,176,242,251,6,19,8,140,233,21,2,22,3,82,70,55,47,70,399,158,105,72,111,39,127,0,25,79,247,110,87,34,65,5,88,102,179,6,13,15,32,2,19,154,175,101,34,21,74,4,261,6,48,137,166,96,228,69,180,4,165,136,61,62,107,173,144,0,54,157,26,316,112,239,307,7,103,171,0,41,506,17,79,228,27,198,219,163,7,289,59,68,63,29,13,90,12,28,205
19,161,100,231,86,54,45,196,266,128,99,139,81,57,15,10,32,19,172,44,79,340,123,146,211,9,14,6,82,204,15,1,16,1,54,62,43,27,60,239,127,106,39,76,31,101,0,16,63,115,107,71,27,55,14,94,56,125,5,8,9,30,4,17,102,133,101,24,25,43,4,152,6,51,74,121,59,157,51,146,8,134,102,29,49,77,110,85,0,38,102,21,216,71,159,215,9,75,139,0,23,441,17,44,221,18,150,126,104,3,212,37,53,28,23,22,76,10,19,161
20,116,55,190,60,58,37,104,130,104,63,110,66,30,17,6,28,16,154,40,46,235,94,103,119,7,12,3,85,152,21,0,4,3,57,35,29,16,54,131,67,97,25,73,21,82,0,14,43,94,88,73,14,52,9,102,55,66,2,12,10,17,2,18,84,117,79,19,22,60,0,157,2,22,53,93,46,123,68,103,3,132,72,19,44,86,71,49,2,42,82,29,125,86,116,162,6,75,85,0,13,352,8,36,161,17,140,82,69,5,232,40,48,27,24,13,70,11,21,121
21,127,76,205,61,79,47,80,137,76,89,115,76,32,13,5,31,19,156,12,53,235,92,73,118,7,13,4,51,147,15,1,9,3,77,43,38,28,71,69,81,70,35,60,27,84,1,9,52,103,92,98,13,51,12,95,52,68,2,13,8,28,4,20,78,117,76,23,30,47,1,170,2,30,49,122,57,144,53,130,10,118,81,28,37,80,86,56,0,20,96,30,105,84,159,198,10,77,75,0,15,320,12,45,162,18,132,117,91,3,197,26,46,43,17,3,85,17,20,138
22,122,73,316,77,82,55,84,106,84,147,87,60,52,23,15,49,27,174,36,54,169,102,93,155,7,16,7,43,193,39,3,10,2,60,64,52,33,70,64,84,123,27,124,31,103,1,16,82,119,124,80,47,61,9,122,66,77,4,8,6,28,1,23,54,149,122,25,15,57,2,172,1,73,50,142,67,108,80,106,9,172,77,27,42,112,112,50,0,73,73,56,94,114,188,263,9,86,65,0,14,209,14,43,203,35,158,134,130,10,240,46,40,60,21,15,96,22,21,105
23,43,47,97,36,47,35,30,35,38,37,44,37,29,12,13,18,19,75,19,13,61,53,60,68,8,8,0,18,40,18,0,5,4,32,16,21,20,23,9,33,78,17,41,16,52,0,6,32,45,62,31,27,22,4,58,18,30,6,6,5,10,1,5,33,62,69,19,7,26,0,45,1,36,26,50,30,21,35,43,10,80,31,12,23,48,39,3,0,25,33,35,35,49,39,72,9,49,31,0,21,90,5,11,69,13,58,80,38,4,153,14,23,10,15,9,39,8,7,55
