time,府中,萬隆,頂溪,明德,新店,關渡,忠孝新生,忠孝復興,東門,後山埤,龍山寺,中山國小,頂埔,辛亥,大湖公園,大橋頭站,菜寮,永安市場,新莊,松江南京,市政府,景美,台北101/世貿,芝山,頭前庄,動物園,南港軟體園區,台北車站,劍潭,新北投,橋和,小南門,十四張,六張犁,大安森林公園,東湖,內湖,昆陽,中山,台電大樓,三民高中,台北小巨蛋,永寧,港墘,大坪林,新北產業園區,小碧潭,南京三民,信義安和,七張,三重國小,丹鳳,台北橋,景平,紅樹林,行天宮,國父紀念館,幸福,北門,忠義,大直,板新,文德,中正紀念堂,北投,蘆洲,麟光,台大醫院,唭哩岸,中原,BL板橋,松山機場,迴龍,南京復興,景安,象山,圓山,竹圍,古亭,秀朗橋,南勢角,大安,劍南路,科技大樓,徐匯中學,永春,善導寺,Y板橋,萬芳醫院,民權西路,輔大,忠孝敦化,南港展覽館,江子翠,新埔,先嗇宮,新店區公所,雙連,新埔民生,西湖,西門,萬芳社區,南港,石牌,葫洲,公館,海山,亞東醫院,中和,淡水,土城,奇岩,中山國中,復興崗,木柵,三和國中,三重,松山,士林
0,6,12,28,10,10,12,3,19,10,4,16,4,6,1,1,1,6,27,3,13,15,6,16,26,2,1,0,2,14,2,0,1,0,9,8,2,7,1,13,7,13,6,1,4,14,0,2,8,21,11,9,8,10,1,15,3,11,0,0,1,5,0,3,9,22,6,3,1,15,2,10,0,4,7,15,9,16,10,12,0,14,10,2,6,10,10,4,0,3,18,2,11,18,16,14,1,8,7,0,5,31,1,6,16,2,26,12,5,0,29,3,8,4,5,7,19,1,3,15
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,4,7,8,19,1,10,17,11,6,8,1,5,0,0,4,3,2,0,2,17,1,15,4,0,4,2,9,27,0,0,2,0,3,7,0,0,6,9,4,0,9,1,2,0,0,0,0,10,8,2,2,0,0,2,10,5,0,0,2,1,0,1,18,9,1,1,16,2,0,0,2,0,5,3,8,6,2,8,0,8,3,2,2,1,5,19,0,0,14,0,7,7,2,5,1,1,21,0,2,12,1,11,36,0,17,4,2,1,9,1,2,4,2,4,3,1,1,10
7,5,4,17,13,15,10,16,21,21,13,10,2,4,0,1,8,0,2,2,11,33,8,34,15,0,9,0,14,54,9,0,3,0,7,13,1,1,10,13,16,10,12,6,2,13,0,0,7,13,8,6,5,2,1,10,24,11,0,2,1,3,0,1,36,21,7,7,43,3,0,4,16,2,11,9,21,16,9,13,0,13,28,6,8,7,3,30,0,15,24,0,21,10,9,4,0,6,33,0,0,31,0,6,34,1,122,3,8,0,27,1,7,52,1,6,13,4,3,35
8,11,7,25,25,16,18,70,82,83,18,40,13,4,0,1,6,1,20,1,27,75,23,95,32,0,20,1,27,77,7,0,8,0,7,41,3,6,13,33,49,3,23,6,14,49,0,7,16,40,13,5,0,3,2,13,23,40,0,4,4,17,0,1,64,41,4,4,62,4,1,10,15,1,30,8,29,44,9,67,0,11,55,7,26,10,19,56,0,6,34,5,49,8,12,5,2,10,81,0,4,63,1,5,64,2,116,8,8,0,42,0,5,14,12,2,4,10,1,58
9,18,13,40,29,19,27,83,139,77,12,62,22,2,3,1,20,4,19,3,31,172,18,280,33,1,50,2,28,74,10,4,21,0,12,69,3,6,11,76,57,11,23,13,6,45,0,1,15,38,12,4,7,11,0,17,43,102,1,8,4,20,0,6,97,17,16,6,52,4,1,11,18,1,40,9,28,69,15,75,1,16,52,15,40,10,31,64,0,17,46,5,77,10,19,18,3,10,116,0,8,131,0,15,72,1,77,7,11,0,87,6,10,21,6,7,10,2,5,130
10,16,26,58,31,11,13,115,157,59,13,71,22,2,4,1,24,7,39,0,50,263,23,476,67,5,53,0,59,114,18,0,10,0,17,74,3,3,24,165,43,16,36,9,7,29,0,8,15,64,21,12,5,9,3,34,59,88,0,8,4,10,0,2,82,44,9,3,51,9,0,26,17,9,35,18,36,58,7,63,0,20,63,21,28,12,38,59,0,10,48,1,113,16,26,24,3,13,95,0,8,241,1,14,85,2,88,8,19,0,117,9,11,10,5,4,14,10,8,153
11,32,21,72,22,31,29,158,219,99,10,62,30,4,2,1,21,5,35,2,58,335,32,516,65,2,49,0,82,72,34,0,3,1,21,41,3,9,15,301,61,8,40,7,6,43,0,6,25,78,28,13,4,15,2,29,50,107,1,13,5,17,0,3,70,57,15,5,40,13,0,49,26,3,60,12,52,92,10,78,1,41,67,33,27,16,26,98,0,8,60,4,176,20,33,35,2,21,107,0,13,338,5,35,60,2,78,9,15,1,174,1,9,27,3,0,11,7,16,130
12,42,14,75,27,20,18,206,224,100,20,70,35,5,3,4,11,11,49,5,54,329,32,458,58,3,24,5,66,115,19,0,14,0,15,35,6,10,26,259,56,32,48,11,2,33,1,4,36,55,26,16,2,21,1,32,60,142,0,19,0,12,0,2,118,42,22,2,34,19,0,47,25,5,66,43,35,86,7,87,3,25,58,21,33,18,41,102,0,6,83,8,179,19,33,58,4,19,94,0,5,432,2,22,65,1,101,16,34,0,120,14,10,28,4,4,20,2,14,155
13,47,30,78,30,27,28,230,230,79,37,82,32,8,6,1,33,15,62,14,58,328,47,459,70,10,45,6,88,154,4,0,12,0,38,68,8,11,33,245,72,27,53,20,9,23,2,8,29,93,20,30,14,26,0,34,63,106,2,21,4,14,0,9,142,50,28,7,57,23,0,94,22,12,72,32,43,148,21,81,4,39,68,29,36,30,45,108,0,13,72,13,179,48,63,88,4,22,69,0,18,407,2,27,59,6,139,40,32,2,140,14,16,28,10,6,26,9,14,147
14,62,36,91,32,24,21,248,208,67,28,84,32,16,10,5,21,17,61,7,35,327,39,419,92,2,24,2,68,94,15,0,9,1,25,74,6,8,28,225,76,30,34,26,21,27,0,5,27,59,30,22,10,31,2,32,61,105,3,21,1,20,1,4,112,52,26,13,36,15,0,76,16,13,54,26,29,134,15,81,1,41,63,17,37,32,55,73,0,15,76,18,157,28,50,75,1,19,83,0,8,416,4,39,85,9,74,40,22,0,167,17,15,21,4,5,19,3,9,144
15,65,31,137,40,24,23,243,175,71,51,96,47,14,12,3,39,10,58,12,52,258,62,228,59,6,14,1,70,107,26,2,12,1,34,85,12,13,35,187,57,28,37,30,19,27,2,7,34,55,33,25,6,33,5,33,51,79,0,13,9,14,2,7,96,56,30,24,18,17,2,89,10,17,40,39,48,171,18,88,4,54,37,23,42,35,48,75,3,16,53,12,184,34,62,92,5,25,69,0,10,435,5,36,79,4,102,43,49,1,175,19,21,24,6,6,25,3,8,103
16,62,50,111,40,39,28,184,166,69,40,97,41,19,5,10,14,10,75,10,45,310,69,212,82,6,7,4,81,101,18,1,1,0,36,42,11,3,24,184,54,48,27,37,8,44,0,12,24,89,41,40,22,36,3,34,44,70,5,27,2,17,2,10,97,70,35,17,12,24,2,122,15,19,49,64,43,120,26,69,3,49,50,37,33,65,56,68,0,13,65,8,166,37,74,113,3,31,97,0,11,472,7,49,77,11,108,56,42,7,186,13,29,22,12,5,27,8,12,111
17,114,44,163,50,51,42,168,181,96,64,125,43,21,11,7,23,19,117,12,75,311,66,169,122,10,11,5,91,156,14,1,11,1,34,60,17,19,44,204,69,77,44,61,23,57,0,13,39,97,76,32,15,33,6,42,72,115,2,8,3,24,3,14,119,83,66,13,23,25,1,164,7,20,75,70,45,133,43,92,2,93,84,27,37,65,77,76,0,21,81,23,219,52,116,127,3,55,92,0,11,430,5,43,121,18,131,90,58,5,170,28,24,29,21,13,31,18,22,104
18,93,57,160,49,35,35,135,190,94,65,93,56,35,7,10,30,13,138,34,49,242,73,148,110,5,11,8,76,216,24,1,9,1,40,32,31,28,41,202,87,71,26,44,24,74,0,13,52,89,72,80,16,44,5,54,44,118,5,11,13,22,4,11,115,101,72,27,15,47,2,135,1,23,59,111,47,137,44,96,5,118,72,39,45,69,77,82,0,34,89,27,164,47,90,133,5,69,82,0,14,409,12,34,125,12,148,101,65,4,155,30,30,35,9,13,54,13,47,131
19,72,42,176,59,30,32,110,112,75,48,89,54,18,17,6,45,20,96,17,27,157,56,86,112,6,2,5,53,130,15,0,3,1,43,52,14,26,23,142,64,57,25,59,20,55,0,12,42,79,64,24,21,39,5,44,36,49,1,7,10,17,0,10,106,71,47,15,19,32,1,114,3,34,50,81,44,83,36,112,5,87,53,11,35,52,48,36,0,29,53,12,142,44,79,109,2,51,70,1,13,322,4,25,125,17,128,64,68,2,167,25,41,24,14,9,45,8,21,91
20,73,63,128,43,34,19,93,100,56,41,76,43,27,6,3,37,16,98,17,32,146,70,109,72,4,10,1,34,97,5,4,4,1,21,33,29,15,27,77,58,54,21,41,13,44,0,7,36,79,46,47,15,24,2,38,32,42,3,10,8,25,0,7,58,63,52,19,8,32,0,96,2,20,38,73,42,82,39,88,3,90,54,16,23,61,50,50,0,19,58,23,96,47,82,125,5,55,55,0,17,300,10,33,127,11,115,64,55,5,145,20,28,36,8,10,41,12,26,96
21,93,46,172,51,44,37,68,76,63,52,85,41,22,14,0,23,23,113,23,25,144,68,58,114,2,12,1,40,108,7,0,14,0,37,42,24,13,23,56,60,52,13,56,13,55,0,8,33,55,53,68,22,30,6,82,49,49,7,5,7,10,3,13,57,88,64,17,22,32,2,97,1,35,34,76,27,100,43,99,8,82,57,21,30,60,70,33,0,29,61,20,79,70,90,125,8,57,59,0,9,194,10,29,136,16,126,92,55,1,149,18,28,27,16,22,43,7,18,107
22,123,54,145,67,53,41,54,60,60,104,73,40,31,25,7,42,12,120,30,47,104,77,50,86,6,24,5,39,86,14,2,6,0,47,44,40,27,41,52,74,89,26,84,32,91,0,8,39,86,77,66,45,47,11,74,49,47,5,6,12,24,3,19,44,97,84,22,16,62,2,127,4,25,44,109,42,82,37,65,7,120,48,16,29,58,72,31,0,29,60,37,58,68,130,175,13,60,58,0,11,160,10,26,118,23,141,107,89,3,163,40,31,26,22,16,75,8,23,80
23,25,20,76,30,14,16,21,23,21,23,33,14,9,5,5,12,6,65,11,7,38,21,41,27,4,9,1,21,36,5,1,0,0,16,13,10,8,9,22,29,46,13,17,6,27,0,3,9,36,57,22,22,25,3,56,15,10,2,1,6,12,1,4,20,44,29,15,5,20,2,26,2,13,13,59,22,29,27,43,3,61,26,7,11,27,20,11,0,28,22,17,30,32,39,43,7,47,20,0,5,61,0,11,35,5,35,31,29,0,89,9,10,10,9,10,33,3,2,30
