time,府中,萬隆,頂溪,明德,新店,關渡,忠孝新生,忠孝復興,東門,後山埤,龍山寺,中山國小,頂埔,辛亥,大湖公園,大橋頭站,菜寮,永安市場,新莊,松江南京,市政府,景美,台北101/世貿,芝山,頭前庄,動物園,南港軟體園區,台北車站,劍潭,新北投,橋和,小南門,十四張,六張犁,大安森林公園,東湖,內湖,昆陽,中山,台電大樓,三民高中,台北小巨蛋,永寧,港墘,大坪林,新北產業園區,小碧潭,南京三民,信義安和,七張,三重國小,丹鳳,台北橋,景平,紅樹林,行天宮,國父紀念館,幸福,北門,忠義,大直,板新,文德,中正紀念堂,北投,蘆洲,麟光,台大醫院,唭哩岸,中原,BL板橋,松山機場,迴龍,南京復興,景安,象山,圓山,竹圍,古亭,秀朗橋,南勢角,大安,劍南路,科技大樓,徐匯中學,永春,善導寺,Y板橋,萬芳醫院,民權西路,輔大,忠孝敦化,南港展覽館,江子翠,新埔,先嗇宮,新店區公所,雙連,新埔民生,西湖,西門,萬芳社區,南港,石牌,葫洲,公館,海山,亞東醫院,中和,淡水,土城,奇岩,中山國中,復興崗,木柵,三和國中,三重,松山,士林
12,38,19,49,30,23,11,148,225,89,30,65,33,7,3,0,18,17,47,9,48,319,26,219,65,1,35,2,63,99,13,3,7,3,17,55,6,10,24,237,55,15,39,13,20,39,0,1,33,80,23,18,3,15,5,35,69,107,3,13,4,5,0,4,108,25,9,4,72,7,2,74,34,1,84,11,43,83,15,73,1,29,68,15,26,17,42,133,0,19,63,6,147,32,43,52,1,14,94,0,25,360,3,26,92,8,98,21,26,0,145,10,11,28,7,5,16,4,11,109
13,35,20,87,39,31,18,186,209,71,31,75,33,3,3,4,21,9,42,5,91,310,43,233,66,5,52,3,71,94,29,1,24,3,27,36,4,14,37,217,57,25,55,24,14,34,1,4,34,77,31,14,11,20,3,31,64,93,0,29,16,11,2,4,121,33,34,6,161,11,1,59,18,3,69,25,45,112,18,112,0,25,86,19,38,24,43,108,0,13,69,2,155,34,40,60,1,31,95,0,32,357,2,30,93,9,86,28,16,0,144,14,17,33,9,4,16,9,9,105
14,59,25,83,30,27,23,198,184,71,36,100,29,13,8,4,16,9,53,14,69,268,44,197,71,7,32,2,53,63,16,0,18,2,20,39,2,14,40,192,61,36,37,24,11,31,0,4,46,81,27,14,11,21,1,31,47,84,2,9,10,13,0,2,98,49,24,7,78,19,2,71,31,8,82,37,26,105,24,84,2,45,49,22,31,23,39,75,0,21,83,7,148,24,62,63,5,30,76,0,10,325,2,24,115,5,109,33,34,1,130,15,21,23,11,5,12,8,9,99
15,48,34,98,44,32,22,185,158,63,35,100,33,20,4,3,23,15,68,14,80,267,32,178,71,7,16,2,79,115,20,2,21,2,27,42,12,11,27,153,63,25,35,28,7,42,0,6,37,77,33,26,10,22,1,35,59,82,3,14,7,13,1,5,96,57,35,9,57,20,6,105,18,10,68,36,37,111,18,78,1,56,60,18,30,34,57,101,0,16,80,9,174,36,73,80,3,27,89,0,7,382,4,21,81,3,107,37,50,7,139,16,19,19,10,6,20,3,11,90
16,97,43,120,46,53,33,158,187,80,40,100,46,15,8,4,28,11,80,20,84,266,71,143,106,3,13,5,74,130,38,1,13,1,30,53,10,12,30,186,65,58,50,49,13,55,1,8,50,76,56,52,12,27,9,48,59,88,2,19,8,7,1,7,72,78,38,20,30,36,1,145,16,7,59,57,46,103,34,102,3,53,82,19,42,37,54,84,0,22,65,22,161,51,102,112,3,47,99,0,20,381,7,34,127,11,108,48,52,5,162,17,19,36,6,4,40,3,7,116
17,169,78,207,84,68,39,210,257,138,100,127,72,37,17,11,43,24,173,41,86,415,89,169,160,10,13,5,107,169,24,1,11,2,50,59,34,23,65,272,93,85,58,68,38,94,0,12,75,129,95,66,31,61,4,89,86,135,9,15,7,21,7,17,145,109,81,14,32,46,2,170,6,25,80,94,56,174,53,152,5,106,101,36,57,85,115,139,0,33,125,21,222,79,181,213,6,72,115,0,15,487,10,54,177,18,150,135,104,6,200,33,31,56,15,11,62,8,27,188
18,206,85,323,106,52,48,204,364,170,122,146,77,61,30,12,50,36,203,40,120,508,143,239,225,11,17,3,120,216,18,0,26,6,48,61,55,40,78,327,125,108,70,124,35,138,1,21,86,196,112,104,40,45,5,103,94,197,7,11,9,34,5,12,172,192,100,29,28,64,6,222,10,45,131,125,78,217,71,158,9,175,139,43,64,111,166,127,1,44,150,30,337,94,245,307,8,83,158,0,34,533,13,79,204,28,191,176,191,11,301,62,57,68,24,14,99,17,37,188
19,145,83,253,83,64,48,198,238,143,93,130,71,43,21,6,34,21,190,35,64,396,122,134,157,10,16,5,90,187,30,1,16,1,55,51,34,35,52,266,94,100,40,92,30,71,0,17,48,166,98,72,27,64,9,103,72,160,5,17,7,23,3,20,133,166,95,32,19,61,4,186,3,30,73,114,50,162,54,136,5,150,69,25,37,72,109,81,1,38,99,32,222,109,155,188,8,86,105,0,14,400,20,51,215,32,131,140,108,1,261,39,52,34,23,15,71,8,29,172
20,101,64,195,56,42,39,122,117,56,60,113,43,30,6,5,39,11,140,22,47,250,90,93,129,4,14,1,52,183,23,1,7,1,28,45,26,22,41,130,67,90,24,56,31,70,0,12,54,85,79,55,17,48,6,100,43,61,2,8,14,11,1,14,103,103,67,26,9,65,4,122,3,20,39,116,47,121,45,96,6,122,78,23,28,62,64,53,0,41,86,25,152,58,116,163,5,71,95,0,8,310,7,30,155,18,149,92,74,1,221,25,35,41,14,19,60,8,22,153
21,131,83,184,76,60,49,98,111,76,67,120,76,27,23,8,38,19,128,25,38,202,86,68,97,11,9,3,60,165,13,0,9,2,42,43,33,23,48,70,96,77,24,69,21,86,0,9,40,87,81,88,23,33,6,82,49,51,8,14,19,18,2,16,60,119,71,22,20,37,1,156,3,31,53,89,51,182,53,116,8,124,49,25,31,67,72,44,0,36,85,24,110,91,146,183,7,82,72,0,19,375,12,29,141,21,97,100,94,6,171,38,33,47,14,8,65,13,17,110
22,147,70,224,74,81,61,78,78,68,110,104,56,52,16,13,43,20,155,50,57,143,80,79,159,7,17,9,64,148,17,2,10,1,64,38,49,40,88,48,78,104,26,110,36,102,2,18,77,101,102,84,57,51,8,108,61,75,6,11,6,33,2,19,66,129,98,19,15,54,0,170,4,43,48,137,50,145,53,92,16,149,62,20,44,86,90,32,0,56,91,53,53,112,195,226,7,89,61,0,21,216,22,30,161,34,121,148,111,9,235,40,39,46,28,19,95,9,33,138
23,45,55,78,34,26,32,17,35,25,38,33,26,22,9,6,14,15,69,16,13,47,45,46,66,3,6,0,19,64,14,0,5,2,16,19,19,12,22,14,29,64,23,35,11,64,1,8,33,56,62,33,30,26,4,62,30,20,4,1,7,10,2,14,19,53,63,10,5,23,5,40,1,26,16,56,33,59,34,39,13,74,20,11,24,51,49,13,0,17,34,33,35,47,35,64,10,49,31,0,4,83,6,16,65,17,40,85,44,3,126,17,25,24,12,12,47,9,6,42
